==============================================================================
GHRN | yelpchi | unified | TR40 | seed 72
==============================================================================
Run ID: ghrn_yelpchi_unified_tr40_seed72_a6000_20260913T224507Z
Device: cuda:0
Protocol: vast-v4.4  selection=auprc
Deletion ratio: 0.03 (post_aggregation)
/venv/main/lib/python3.12/site-packages/scipy/sparse/_index.py:145: SparseEfficiencyWarning: Changing the sparsity structure of a csr_matrix is expensive. lil_matrix is more efficient.
  self._set_arrayXarray(i, j, x)
Loaded yelpchi: 45,954 nodes, 32 features, 3 relation(s)
[compatibility] NOTE yelpchi is multi-relational; GHRN is a homogeneous spectral method and receives the frozen union view. Record this pair as PASS_WITH_SHARED_ADAPTER (A1).
Split: train 18,381 | valid 9,191 | test 18,382
Graph: 45,954 nodes, 7,739,912 stored directed edges (backend: dgl)
Training fraud/normal: 2,671/15,710 | fraud weight 5.8817
Parameters: 18,754 trainable
[protocol] WARNING unset identity fields: model_source_commit
------------------------------------------------------------------------------
STAGE 1: training on the unrefined graph (del_ratio = 0)
[stage1_unrefined] epoch   1/100 | loss 0.694596 | train 0.371s | val AUPRC 0.194915 | val AUROC 0.616817 | thr 0.44 | best epoch 1
[stage1_unrefined] epoch   2/100 | loss 0.699049 | train 0.018s | val AUPRC 0.231081 | val AUROC 0.647598 | thr 0.49 | best epoch 2
[stage1_unrefined] epoch   3/100 | loss 0.688519 | train 0.018s | val AUPRC 0.239157 | val AUROC 0.662995 | thr 0.53 | best epoch 3
[stage1_unrefined] epoch   4/100 | loss 0.684834 | train 0.018s | val AUPRC 0.254128 | val AUROC 0.678935 | thr 0.55 | best epoch 4
[stage1_unrefined] epoch   5/100 | loss 0.679495 | train 0.018s | val AUPRC 0.270352 | val AUROC 0.691094 | thr 0.55 | best epoch 5
[stage1_unrefined] epoch   6/100 | loss 0.670085 | train 0.018s | val AUPRC 0.283827 | val AUROC 0.701242 | thr 0.54 | best epoch 6
[stage1_unrefined] epoch   7/100 | loss 0.657596 | train 0.019s | val AUPRC 0.295887 | val AUROC 0.709700 | thr 0.57 | best epoch 7
[stage1_unrefined] epoch   8/100 | loss 0.641866 | train 0.018s | val AUPRC 0.305466 | val AUROC 0.717219 | thr 0.59 | best epoch 8
[stage1_unrefined] epoch   9/100 | loss 0.625107 | train 0.018s | val AUPRC 0.316990 | val AUROC 0.725771 | thr 0.66 | best epoch 9
[stage1_unrefined] epoch  10/100 | loss 0.612621 | train 0.018s | val AUPRC 0.330346 | val AUROC 0.734510 | thr 0.66 | best epoch 10
[stage1_unrefined] epoch  11/100 | loss 0.607622 | train 0.019s | val AUPRC 0.340797 | val AUROC 0.741162 | thr 0.77 | best epoch 11
[stage1_unrefined] epoch  12/100 | loss 0.609946 | train 0.018s | val AUPRC 0.351783 | val AUROC 0.747202 | thr 0.64 | best epoch 12
[stage1_unrefined] epoch  13/100 | loss 0.610132 | train 0.018s | val AUPRC 0.353888 | val AUROC 0.749439 | thr 0.72 | best epoch 13
[stage1_unrefined] epoch  14/100 | loss 0.591781 | train 0.018s | val AUPRC 0.353502 | val AUROC 0.750202 | thr 0.73 | best epoch 13
[stage1_unrefined] epoch  15/100 | loss 0.595434 | train 0.019s | val AUPRC 0.356473 | val AUROC 0.753503 | thr 0.64 | best epoch 15
[stage1_unrefined] epoch  16/100 | loss 0.584598 | train 0.019s | val AUPRC 0.356976 | val AUROC 0.756082 | thr 0.57 | best epoch 16
[stage1_unrefined] epoch  17/100 | loss 0.590406 | train 0.018s | val AUPRC 0.355545 | val AUROC 0.756751 | thr 0.63 | best epoch 16
[stage1_unrefined] epoch  18/100 | loss 0.581871 | train 0.019s | val AUPRC 0.355840 | val AUROC 0.757658 | thr 0.69 | best epoch 16
[stage1_unrefined] epoch  19/100 | loss 0.585611 | train 0.018s | val AUPRC 0.360964 | val AUROC 0.760603 | thr 0.65 | best epoch 19
[stage1_unrefined] epoch  20/100 | loss 0.578316 | train 0.018s | val AUPRC 0.364039 | val AUROC 0.763062 | thr 0.60 | best epoch 20
[stage1_unrefined] epoch  21/100 | loss 0.579496 | train 0.019s | val AUPRC 0.369222 | val AUROC 0.764479 | thr 0.62 | best epoch 21
[stage1_unrefined] epoch  22/100 | loss 0.575347 | train 0.018s | val AUPRC 0.374884 | val AUROC 0.765673 | thr 0.69 | best epoch 22
[stage1_unrefined] epoch  23/100 | loss 0.574730 | train 0.018s | val AUPRC 0.379860 | val AUROC 0.767254 | thr 0.70 | best epoch 23
[stage1_unrefined] epoch  24/100 | loss 0.574112 | train 0.018s | val AUPRC 0.381192 | val AUROC 0.768746 | thr 0.65 | best epoch 24
[stage1_unrefined] epoch  25/100 | loss 0.570779 | train 0.019s | val AUPRC 0.383116 | val AUROC 0.770151 | thr 0.68 | best epoch 25
[stage1_unrefined] epoch  26/100 | loss 0.570811 | train 0.019s | val AUPRC 0.389578 | val AUROC 0.771983 | thr 0.71 | best epoch 26
[stage1_unrefined] epoch  27/100 | loss 0.566822 | train 0.018s | val AUPRC 0.393847 | val AUROC 0.773465 | thr 0.72 | best epoch 27
[stage1_unrefined] epoch  28/100 | loss 0.566415 | train 0.018s | val AUPRC 0.396298 | val AUROC 0.774976 | thr 0.68 | best epoch 28
[stage1_unrefined] epoch  29/100 | loss 0.562368 | train 0.018s | val AUPRC 0.398752 | val AUROC 0.776450 | thr 0.67 | best epoch 29
[stage1_unrefined] epoch  30/100 | loss 0.561881 | train 0.018s | val AUPRC 0.402473 | val AUROC 0.777287 | thr 0.71 | best epoch 30
[stage1_unrefined] epoch  31/100 | loss 0.558346 | train 0.018s | val AUPRC 0.404295 | val AUROC 0.778156 | thr 0.72 | best epoch 31
[stage1_unrefined] epoch  32/100 | loss 0.557266 | train 0.018s | val AUPRC 0.404972 | val AUROC 0.780312 | thr 0.68 | best epoch 32
[stage1_unrefined] epoch  33/100 | loss 0.554271 | train 0.019s | val AUPRC 0.408563 | val AUROC 0.782155 | thr 0.69 | best epoch 33
[stage1_unrefined] epoch  34/100 | loss 0.551402 | train 0.018s | val AUPRC 0.410984 | val AUROC 0.783442 | thr 0.73 | best epoch 34
[stage1_unrefined] epoch  35/100 | loss 0.549533 | train 0.018s | val AUPRC 0.412034 | val AUROC 0.785968 | thr 0.70 | best epoch 35
[stage1_unrefined] epoch  36/100 | loss 0.545796 | train 0.018s | val AUPRC 0.413825 | val AUROC 0.788242 | thr 0.70 | best epoch 36
[stage1_unrefined] epoch  37/100 | loss 0.544216 | train 0.018s | val AUPRC 0.420823 | val AUROC 0.790752 | thr 0.74 | best epoch 37
[stage1_unrefined] epoch  38/100 | loss 0.542251 | train 0.019s | val AUPRC 0.425455 | val AUROC 0.793645 | thr 0.69 | best epoch 38
[stage1_unrefined] epoch  39/100 | loss 0.538459 | train 0.018s | val AUPRC 0.429320 | val AUROC 0.796061 | thr 0.70 | best epoch 39
[stage1_unrefined] epoch  40/100 | loss 0.535115 | train 0.019s | val AUPRC 0.431495 | val AUROC 0.797856 | thr 0.72 | best epoch 40
[stage1_unrefined] epoch  41/100 | loss 0.533066 | train 0.018s | val AUPRC 0.431569 | val AUROC 0.799271 | thr 0.66 | best epoch 41
[stage1_unrefined] epoch  42/100 | loss 0.532806 | train 0.019s | val AUPRC 0.438927 | val AUROC 0.800494 | thr 0.74 | best epoch 42
