threshold,macro_f1,fraud_recall
0.68,0.8832977576013099,0.7730337078651686
0.66,0.8831498671924203,0.7752808988764045
0.48000000000000004,0.8831489666280323,0.8052434456928839
0.7100000000000001,0.8829889535968167,0.7662921348314606
0.54,0.882971610522544,0.7940074906367042
0.67,0.8829230254878052,0.7730337078651686
0.73,0.8829056821667659,0.7617977528089888
0.62,0.8828941726777364,0.7820224719101123
0.65,0.8828516490374876,0.7760299625468164
0.7000000000000001,0.8828418252994081,0.7685393258426966
0.75,0.8827082623060684,0.7580524344569288
0.6900000000000001,0.8826188734052561,0.7700374531835206
0.61,0.8825979491240337,0.7827715355805244
0.74,0.882484304249378,0.7595505617977528
0.5,0.8824589534161542,0.8
0.47000000000000003,0.8824220330583055,0.8052434456928839
0.53,0.8823849773976924,0.7955056179775281
0.49,0.8823496185609376,0.800749063670412
0.52,0.8823488840666598,0.797003745318352
0.5800000000000001,0.8823417366979254,0.7857677902621722
0.72,0.8823043220215461,0.7632958801498128
0.55,0.8821609439299993,0.7895131086142322
0.63,0.8821468409819829,0.7782771535580524
0.56,0.8821218743424579,0.7872659176029962
0.76,0.8820948052555906,0.7558052434456929
0.59,0.8820823523314572,0.7850187265917603
0.5700000000000001,0.8820472813238771,0.7865168539325843
0.6,0.8820423745969386,0.7827715355805244
0.64,0.8819955162429545,0.7767790262172285
0.46,0.8818779489755819,0.8052434456928839
0.51,0.8818744490825349,0.797752808988764
0.78,0.8818463016568767,0.749812734082397
0.45,0.8815530162842339,0.8074906367041198
0.44,0.8815174787558278,0.8089887640449438
0.77,0.8815119086808261,0.752059925093633
0.79,0.8814175254626655,0.7475655430711611
0.42000000000000004,0.881051641839923,0.8134831460674158
0.43,0.8807621995759416,0.8104868913857678
0.81,0.880665990249048,0.7423220973782771
0.41000000000000003,0.8805861698694131,0.8142322097378277
0.8200000000000001,0.8805046098362342,0.7408239700374532
0.8,0.8803640309508084,0.7430711610486891
0.39,0.8800157588567963,0.8157303370786517
0.87,0.8799408920066525,0.7250936329588015
0.4,0.8796922941135111,0.8142322097378277
0.89,0.8796887449838469,0.7176029962546816
0.38,0.8793752645970443,0.8164794007490637
0.34,0.879348289944133,0.8217228464419476
0.8300000000000001,0.8792496059580734,0.7363295880149813
0.9,0.8790695461889653,0.7138576779026217
0.86,0.879027850456422,0.7273408239700374
0.88,0.8789658013133055,0.7198501872659177
0.33,0.8789614019398146,0.8232209737827715
0.8400000000000001,0.8788379425105395,0.7325842696629213
0.35000000000000003,0.8787772676888301,0.8194756554307117
0.37,0.8787368746430637,0.8172284644194756
0.36000000000000004,0.8785594119289104,0.8172284644194756
0.85,0.8785061396675513,0.7295880149812735
0.32,0.8777267273137803,0.8232209737827715
0.31,0.8768178999518064,0.8247191011235955
0.91,0.8767273796754202,0.7071161048689139
0.92,0.8765066795983716,0.7018726591760299
0.93,0.8759563142842439,0.698876404494382
0.3,0.8759426002193619,0.8247191011235955
0.29000000000000004,0.8754917930555762,0.8254681647940075
0.28,0.8745937108351164,0.8269662921348314
0.9400000000000001,0.8739824589911838,0.6906367041198502
0.27,0.8737998451499325,0.8277153558052435
0.25,0.8737476445456072,0.8307116104868913
0.26,0.873600863738481,0.8292134831460675
0.24000000000000002,0.873277635889578,0.8329588014981273
0.23,0.8728828784923106,0.8359550561797753
0.22,0.8718554504944771,0.8359550561797753
0.9500000000000001,0.8716804157642162,0.6831460674157304
0.21000000000000002,0.871001797237136,0.8359550561797753
0.2,0.8699804383221468,0.8359550561797753
0.19,0.8692597028063187,0.8389513108614233
0.18000000000000002,0.8676283643881013,0.8411985018726592
0.17,0.8666788940990446,0.8434456928838951
0.9600000000000001,0.8666144804584568,0.6636704119850187
0.16,0.8657182475275667,0.8471910112359551
0.15000000000000002,0.8645254783106617,0.850187265917603
0.14,0.8638197033714043,0.854681647940075
0.13,0.8635506519383234,0.8569288389513109
0.12,0.8630299908754115,0.8599250936329588
0.11,0.8629999774021513,0.8629213483146068
0.97,0.8618163217006743,0.648689138576779
0.09999999999999999,0.8613495391802674,0.8659176029962546
0.09,0.8574851637054342,0.8674157303370786
0.08,0.8537506084091505,0.8696629213483146
0.98,0.852965457885288,0.6217228464419475
0.06999999999999999,0.8498351858433313,0.8741573033707866
0.060000000000000005,0.8483641690358663,0.8838951310861424
0.05,0.8435025328139458,0.8868913857677903
0.99,0.8405633987719718,0.5850187265917604
0.04,0.839049928430825,0.8943820224719101
0.03,0.8315374020071462,0.9048689138576779
0.02,0.8229975014041249,0.9138576779026217
0.01,0.7989803341943742,0.9288389513108615
