epoch,time_s
0,5.39825963973999
1,5.213314771652222
2,5.296963214874268
3,5.337865591049194
4,5.1751298904418945
5,5.315955877304077
6,5.27849006652832
7,5.3503382205963135
8,5.234151601791382
9,4.969560146331787
10,5.070086479187012
11,5.336528062820435
12,5.385497331619263
13,4.969228029251099
14,5.259915113449097
15,5.447505712509155
16,5.016415119171143
17,5.487426996231079
18,4.945684909820557
19,4.847284317016602
20,5.047765493392944
21,5.479542255401611
22,4.971057176589966
23,4.990215063095093
24,5.075804233551025
25,5.081352472305298
26,5.1029205322265625
27,4.958051681518555
28,5.052283525466919
29,5.112767696380615
30,4.949073553085327
31,5.058359146118164
32,5.049628734588623
33,4.955533266067505
34,4.9945008754730225
35,5.00016975402832
36,5.058878660202026
37,5.4358110427856445
38,5.336296081542969
39,5.1887452602386475
40,5.307020425796509
