epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.6804629325866699,0.6791440119995968,0.4030848060065182,0.11553218781719723,0.5412289915966386,0.11553218781719723,1,0,149.37646484375
2,0.42097673416137693,0.5356641329999547,0.4592124379996676,0.11528286446936256,0.5442770858343338,0.11553218781719723,1,1,149.37646484375
3,0.3392662048339844,0.5789299860043684,0.48727173000224866,0.1157403698816559,0.5477847388955582,0.1157403698816559,3,0,149.37939453125
4,0.34692656993865967,0.5853856790054124,0.4688620590022765,0.11675163305813549,0.5519582833133254,0.11675163305813549,4,0,149.37939453125
5,0.3554396629333496,0.53742488300486,0.526181881010416,0.11729574623501456,0.5532244147659063,0.11729574623501456,5,0,149.37939453125
6,0.32948143482208253,0.7133560810034396,0.5020284089987399,0.11819617241796546,0.5544342737094838,0.11819617241796546,6,0,149.3828125
7,0.3293220043182373,0.5732547250081552,0.4205125769949518,0.11923737391299874,0.5569571578631453,0.11923737391299874,7,0,149.3828125
8,0.3327634334564209,0.5764251190121286,0.41947324699140154,0.12014117155847116,0.5594425270108043,0.12014117155847116,8,0,149.3828125
9,0.29048264026641846,0.541992881000624,0.45223613899725024,0.12204212704036792,0.5637942677070829,0.12204212704036792,9,0,149.3828125
10,0.27798049449920653,0.5729370860062772,0.42160293699998874,0.12503914472070238,0.5680803571428572,0.12503914472070238,10,0,149.3828125
11,0.26132979393005373,0.5676475210057106,0.4093259460059926,0.13025891667268852,0.570546968787515,0.13025891667268852,11,0,149.3828125
12,0.25200719833374025,0.5407940869918093,0.4416422149952268,0.13308003873978394,0.5721601140456183,0.13308003873978394,12,0,149.3828125
13,0.23553793430328368,0.5442712640069658,0.4329821989958873,0.13860316698822522,0.5765024759903961,0.13860316698822522,13,0,149.3828125
14,0.1995309829711914,0.5539534900017316,0.4221225079963915,0.14336155126677802,0.5804040366146458,0.14336155126677802,14,0,149.3828125
15,0.1631111741065979,2.4017239899985725,0.41212730899860617,0.1406807981261588,0.5857217887154862,0.14336155126677802,14,1,149.3828125
16,0.1312985301017761,0.5120092919969466,0.3944944210088579,0.13343804986169255,0.5822985444177671,0.14336155126677802,14,2,149.3828125
17,0.10633392333984375,2.353688577990397,2.2428364459919976,0.12647912772594144,0.5729385504201681,0.14336155126677802,14,3,149.3828125
18,0.07580373287200928,2.2368834410008276,0.4321619109978201,0.12416536196621969,0.5647790366146458,0.14336155126677802,14,4,149.3828125
19,0.05501543283462525,0.549259360996075,0.41238186600094195,0.12440618225670569,0.563531662665066,0.14336155126677802,14,5,149.3828125
20,0.04780333638191223,0.5522449090058217,0.4003429200092796,0.1252743686752128,0.5656325030012005,0.14336155126677802,14,6,149.3828125
21,0.0491225391626358,0.5731879230006598,0.4624387859948911,0.12617379033253207,0.5684179921968787,0.14336155126677802,14,7,149.3828125
22,0.039219805598258974,0.5692861930001527,0.43930495699169114,0.1266739734407999,0.569421518607443,0.14336155126677802,14,8,149.3828125
23,0.04207795858383179,0.550022320006974,0.40739997998753097,0.1270186822864695,0.5709877701080432,0.14336155126677802,14,9,149.3828125
24,0.03894795477390289,0.6077371660067001,0.4402014369989047,0.12714134609254618,0.571156587635054,0.14336155126677802,14,10,149.3828125
25,0.035555535554885866,0.57357061500079,0.4437399079906754,0.12480839809266911,0.5665234843937574,0.14336155126677802,14,11,149.3828125
26,0.0351940929889679,0.6374836440081708,0.4961254529916914,0.12365159553028822,0.5638036464585834,0.14336155126677802,14,12,149.3828125
27,0.0395425021648407,0.5552344730094774,0.46661615499760956,0.12376771145645842,0.5643382352941178,0.14336155126677802,14,13,149.3828125
28,0.04010463953018188,0.565226167003857,0.4975000090053072,0.12346926910340414,0.5648259303721489,0.14336155126677802,14,14,149.3828125
29,0.032847851514816284,0.5504171329957899,0.40961737399629783,0.12340462596342065,0.5661389555822329,0.14336155126677802,14,15,149.3828125
30,0.031497988104820254,0.5888902369915741,0.42294435200165026,0.12492871702898872,0.5709690126050421,0.14336155126677802,14,16,149.3828125
31,0.03452739715576172,0.5321754150063498,0.43431756099744234,0.12640467703042974,0.5751519357743098,0.14336155126677802,14,17,149.3828125
32,0.030731198191642762,0.5536151109990897,0.4457838270027423,0.12617994267424254,0.5755646008403361,0.14336155126677802,14,18,149.3828125
33,0.03392094075679779,0.5158102300047176,0.47293076499772724,0.1264960439433453,0.5766431572629052,0.14336155126677802,14,19,149.3828125
34,0.035698962211608884,0.5041920860094251,0.41591296100523323,0.12702727785925508,0.5783969837935174,0.14336155126677802,14,20,149.3828125
