epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.8188041687011719,0.6819714489975013,0.41744133199972566,0.12255674299949884,0.5449195303121249,0.12255674299949884,1,0,149.37744140625
2,0.7731149673461915,0.5459770290035522,0.41896289300348144,0.12294377673696838,0.5456651410564226,0.12294377673696838,2,0,149.37744140625
3,0.7342074394226075,0.5619373060035286,0.4546355360071175,0.12122030118760518,0.5433626575630253,0.12294377673696838,2,1,149.37744140625
4,0.6968948841094971,0.5644910260016331,0.44838642499234993,0.1198991551591408,0.5432923169267707,0.12294377673696838,2,2,149.37744140625
5,0.662453031539917,0.567947189003462,0.4126043169962941,0.11885485457843423,0.5423356842737095,0.12294377673696838,2,3,149.37744140625
6,0.6289594650268555,0.4916941650008084,0.423797706986079,0.11686056890489813,0.5414540816326531,0.12294377673696838,2,4,149.3798828125
7,0.598959493637085,0.507595378003316,0.4586656079918612,0.11538385113905333,0.5407741221488596,0.12294377673696838,2,5,149.38037109375
8,0.5696820735931396,5.756164068996441,0.493264614007785,0.11517583224913386,0.5409757653061225,0.12294377673696838,2,6,149.38037109375
9,0.5464849472045898,0.5148002049973002,0.4188444550090935,0.11533787224249173,0.5417213760504201,0.12294377673696838,2,7,149.38037109375
10,0.5164851188659668,0.5432898019935237,3.6282959380041575,0.11541206249259604,0.5420308748499401,0.12294377673696838,2,8,149.3828125
11,0.4996755599975586,2.7365729799930705,0.3958759929955704,0.11539532877585379,0.5425560849339737,0.12294377673696838,2,9,149.3828125
12,0.4779311180114746,0.5501454079931136,0.4302335960092023,0.11539444503661755,0.5427999324729892,0.12294377673696838,2,10,149.3828125
13,0.4592735290527344,6.197951787005877,0.4277201730001252,0.11535457068977983,0.5429453031212486,0.12294377673696838,2,11,149.3828125
14,0.44010090827941895,6.083031960995868,0.4878063110081712,0.11533489773159439,0.543498649459784,0.12294377673696838,2,12,149.3828125
15,0.4250651359558105,0.5810924670076929,0.4399855249939719,0.11526016823780105,0.5438831782713085,0.12294377673696838,2,13,149.3828125
16,0.4037308692932129,0.6233995239890646,0.5516299850132782,0.11518273271436719,0.5443146008403361,0.12294377673696838,2,14,149.3828125
17,0.3979966640472412,0.6346024850063259,0.40295062099175993,0.11496484762302916,0.5445303121248499,0.12294377673696838,2,15,149.3828125
18,0.38062314987182616,0.5948253899987321,0.5077136250038166,0.11491466001187511,0.5451962034813925,0.12294377673696838,2,16,149.3828125
19,0.36605157852172854,0.6192153919982957,0.6078161539917346,0.11502254963374456,0.546138768007203,0.12294377673696838,2,17,149.3828125
20,0.3488270044326782,0.6372616290027509,0.44745791600144,0.1151267910077502,0.5470438175270107,0.12294377673696838,2,18,149.3828125
21,0.36266489028930665,0.6642122800112702,0.40811235399451107,0.11532256633179448,0.5479629351740696,0.12294377673696838,2,19,149.3828125
22,0.3509863615036011,0.5949572710087523,0.519200684997486,0.11548254808915752,0.5485772433973589,0.12294377673696838,2,20,149.3828125
