threshold,macro_f1,fraud_recall
0.63,0.805525111611506,0.6464419475655431
0.62,0.8049679215324732,0.6479400749063671
0.64,0.8046979303207935,0.6434456928838951
0.5800000000000001,0.8046066877777043,0.6554307116104869
0.59,0.8045549412462889,0.6531835205992509
0.5700000000000001,0.8044617435999659,0.6584269662921348
0.55,0.8044389688455309,0.6621722846441948
0.56,0.8043891748959017,0.6599250936329588
0.65,0.8041910415781846,0.6404494382022472
0.68,0.8040834370883632,0.6322097378277154
0.61,0.8040018552999756,0.6479400749063671
0.6,0.8037709760152665,0.6494382022471911
0.72,0.8036039953138399,0.6209737827715356
0.67,0.8034924175989129,0.6344569288389513
0.54,0.8034520083316833,0.6629213483146067
0.74,0.8033376514397145,0.6157303370786517
0.8,0.8030031455970607,0.6
0.52,0.8029584322491394,0.6666666666666666
0.7100000000000001,0.8029127888835291,0.6217228464419475
0.53,0.802907305451644,0.6644194756554307
0.75,0.8028350562518003,0.6119850187265917
0.6900000000000001,0.8028151979781321,0.6277153558052434
0.66,0.8027762001179226,0.6359550561797753
0.5,0.8026238732244582,0.6704119850187266
0.73,0.8026122212786065,0.6172284644194757
0.51,0.8026086800688161,0.6674157303370787
0.7000000000000001,0.8024875713158812,0.6239700374531835
0.79,0.80246847691735,0.600749063670412
0.78,0.8023459077182085,0.6037453183520599
0.81,0.802284288178136,0.5970037453183521
0.77,0.8022536916006529,0.6059925093632959
0.48000000000000004,0.8016324109967222,0.6749063670411986
0.8200000000000001,0.80161980962754,0.5925093632958801
0.76,0.8015577652084167,0.6067415730337079
0.8300000000000001,0.8014265482534562,0.5887640449438202
0.49,0.8011492711042263,0.6719101123595506
0.47000000000000003,0.8010972868206989,0.6764044943820224
0.46,0.8010279221113599,0.6779026217228464
0.85,0.8007161120366523,0.5805243445692884
0.8400000000000001,0.8006338625287035,0.5827715355805243
0.45,0.8002556612027363,0.6779026217228464
0.86,0.8001952294408747,0.5760299625468165
0.87,0.7998126425978527,0.5722846441947566
0.44,0.7994854869148762,0.6779026217228464
0.43,0.7992983213529974,0.6786516853932584
0.88,0.7990569126033591,0.5692883895131086
0.89,0.7988361980206836,0.5655430711610487
0.42000000000000004,0.7984327368017488,0.6808988764044944
0.9,0.7976457345997076,0.5595505617977528
0.39,0.7975945296825317,0.6861423220973782
0.4,0.7975401389887371,0.6838951310861423
0.35000000000000003,0.7975356090806006,0.6943820224719102
0.41000000000000003,0.7974848921134485,0.6816479400749064
0.38,0.7973453343601592,0.6883895131086142
0.37,0.7973127743589078,0.6891385767790262
0.36000000000000004,0.7972475752811944,0.6906367041198502
0.34,0.7967835131917068,0.6943820224719102
0.33,0.7960013736685211,0.6951310861423221
0.32,0.7959902291168484,0.698876404494382
0.31,0.7959256727995849,0.700374531835206
0.91,0.7954428635110671,0.552059925093633
0.3,0.7953828630086639,0.702621722846442
0.93,0.7951339439548709,0.5438202247191011
0.92,0.7950402736387231,0.547565543071161
0.9400000000000001,0.79459765732811,0.5370786516853933
0.9500000000000001,0.7942219553128997,0.5303370786516854
0.29000000000000004,0.794188448249291,0.7063670411985019
0.28,0.7938312041601647,0.7078651685393258
0.9600000000000001,0.7933583275506337,0.5205992509363296
0.27,0.7931507432734656,0.7101123595505618
0.26,0.7922429312042527,0.7108614232209738
0.25,0.791193554500895,0.7116104868913857
0.24000000000000002,0.7910146742602044,0.7161048689138577
0.23,0.7902330815157725,0.7176029962546816
0.21000000000000002,0.7897933599192578,0.7250936329588015
0.22,0.7894259829750443,0.7198501872659177
0.2,0.7893888253084853,0.7280898876404495
0.19,0.7891276573035994,0.7310861423220973
0.18000000000000002,0.7888588016358551,0.7378277153558053
0.97,0.7881126371181659,0.500374531835206
0.17,0.7868003660754596,0.7400749063670412
0.15000000000000002,0.7856181991248314,0.7490636704119851
0.16,0.785429227893822,0.7430711610486891
0.14,0.785168708021622,0.753558052434457
0.13,0.7847490303970889,0.7573033707865169
0.12,0.7827713435022317,0.7625468164794007
0.11,0.7803034921441996,0.7632958801498128
0.98,0.7795455643759245,0.4749063670411985
0.09999999999999999,0.7786143528155675,0.7692883895131086
0.09,0.7761986043468965,0.7737827715355805
0.08,0.7725975897575137,0.7752808988764045
0.06999999999999999,0.7682906783686037,0.7805243445692884
0.060000000000000005,0.7655889365417115,0.7902621722846442
0.05,0.7610452143524011,0.7955056179775281
0.99,0.7600810577678785,0.4254681647940075
0.04,0.7546624799836312,0.8044943820224719
0.03,0.7476982127156608,0.8149812734082397
0.02,0.7358004866903569,0.8284644194756554
0.01,0.7092993322289287,0.8561797752808988
