epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,1.660298017959576,3.4664081960218027,5.126706213981379,278.00830078125,0.42360114777618363,0.07815033024083756,0.3017011046222704,0.99,True,2026-09-13T23:13:56.404985+00:00,
1,1.2224906159681268,3.3263544639921747,9.67555129394168,158.3006134033203,0.5465991672384755,0.09497840590040467,0.4490384615384615,0.13,True,2026-09-13T23:14:01.361092+00:00,
2,1.940553642984014,3.3312270439928398,14.947331980918534,82.23857116699219,0.7471032686669578,0.41373267174639244,0.6758970973284018,0.89,True,2026-09-13T23:14:07.015538+00:00,
3,1.2014201789861545,3.3600640579825267,19.508816217887215,54.08531951904297,0.7221730553302976,0.3974530344381283,0.6349965823650034,0.99,False,2026-09-13T23:14:11.959913+00:00,
4,1.1991180140175857,3.4124262460391037,24.120360477943905,68.65316772460938,0.706607510448506,0.31384336252653244,0.6272712220138817,0.01,False,2026-09-13T23:14:16.958873+00:00,
5,1.187733710044995,4.065743096056394,29.373837284045294,74.96647644042969,0.7033248081841431,0.229569858590644,0.6289704888488399,0.05,False,2026-09-13T23:14:22.600903+00:00,
6,1.196101238951087,3.3704921880271286,33.94043071102351,77.24030303955078,0.7049096282203231,0.22651633374838265,0.6382579689743906,0.07,False,2026-09-13T23:14:27.553766+00:00,
7,1.215041086950805,3.4623492499813437,38.61782104795566,74.03748321533203,0.7089155386438776,0.23344685589819336,0.6435472504489759,0.8,False,2026-09-13T23:14:32.616052+00:00,
8,1.2070767690311186,3.4069975179736502,43.23189533496043,68.16769409179688,0.7293564032187636,0.24399936644615536,0.6411340599112479,0.99,False,2026-09-13T23:14:37.617528+00:00,
9,1.881438768003136,3.4914526640204713,48.604786766984034,58.25876235961914,0.7460525700205852,0.2500053144636308,0.638937088348853,0.99,False,2026-09-13T23:14:43.382793+00:00,
10,1.2193853779463097,3.4802136910147965,53.30438583594514,42.710174560546875,0.7478518183519431,0.21417626848688764,0.5754492600422834,0.99,False,2026-09-13T23:14:48.481797+00:00,
11,1.268480452010408,3.516702038992662,58.08956832694821,27.176517486572266,0.6098477169234607,0.11947079855858445,0.2790393042677269,0.99,False,2026-09-13T23:14:53.663346+00:00,
12,1.3005213549477048,4.44324592303019,63.833335604926106,24.54309844970703,0.5,0.09490740740740741,0.08668076109936575,0.5,False,2026-09-13T23:14:59.783549+00:00,
13,1.2812933039967902,3.7087248729658313,68.82335378188873,42.60051345825195,0.5522737196681429,0.1049391018681151,0.15052680289993092,0.99,False,2026-09-13T23:15:05.212170+00:00,
14,1.284693775989581,3.7454424469615333,73.85349000483984,20.80575942993164,0.7741894610442268,0.23708519317932736,0.5595136258096053,0.99,False,2026-09-13T23:15:10.662515+00:00,
15,1.360430572007317,4.221630477986764,79.43555105483392,18.595932006835938,0.7833962322999188,0.3113271059173856,0.6784226149949617,0.99,False,2026-09-13T23:15:16.634283+00:00,
16,1.3552516640047543,3.7944758440135047,84.58527856285218,25.158689498901367,0.7760510885160002,0.3129134348335731,0.6998821652732243,0.99,False,2026-09-13T23:15:22.170537+00:00,
17,1.2767596510238945,3.8053332759882323,89.66737148986431,30.35411834716797,0.775173881853908,0.3187968756104056,0.7025726605127847,0.88,False,2026-09-13T23:15:27.637623+00:00,
18,1.2737217500107363,3.6923632830148563,94.6334565228899,27.93041229248047,0.7844859179090511,0.3269684095608277,0.7041015625,0.99,False,2026-09-13T23:15:33.025138+00:00,
19,1.3006273189675994,4.151925350015517,100.08600919187302,23.034099578857422,0.8004920154700269,0.3412996746287757,0.7084792572019483,0.99,False,2026-09-13T23:15:38.870065+00:00,
20,1.2614642410189845,3.521132096997462,104.86860552988946,19.188976287841797,0.8173558262117149,0.3490194396600699,0.6707791289364453,0.99,False,2026-09-13T23:15:44.072821+00:00,
21,1.373039575992152,3.6954622470075265,109.93710735288914,13.600908279418945,0.8090886407585306,0.2960970278854168,0.5274401095972233,0.99,False,2026-09-13T23:15:49.542894+00:00,
22,1.211961221008096,4.412916689005215,115.56198526290245,10.991642951965332,0.535419655667145,0.10149557027339635,0.08668076109936575,0.5,False,2026-09-13T23:15:55.542219+00:00,
