epoch,train_seconds
1,32.07074929098599
2,32.08814589004032
3,32.13472436694428
4,32.43675408209674
5,32.07706890208647
6,32.54667457193136
7,32.05172699689865
8,31.583168568089604
9,32.71947855409235
10,32.76765724597499
11,32.1677276880946
12,32.12845395295881
13,31.65392143209465
14,32.33005557511933
15,31.981481345836073
16,32.16515139094554
17,31.961485259002075
18,32.232478780904785
19,32.69475468597375
20,32.31827192008495
21,31.76274514105171
22,31.253218949073926
23,32.10235708206892
24,32.43063886486925
25,32.357890295097604
26,31.804259263910353
27,31.88928505894728
28,31.388773333048448
29,32.182462266879156
30,31.66903696092777
31,32.8120439699851
32,32.21804816299118
33,31.636767713120207
34,32.25165812717751
35,32.189184525981545
36,31.509303740924224
37,32.59108169213869
38,32.35340901883319
39,32.44671124918386
40,32.07872065808624
41,32.54272444406524
42,32.88882261211984
43,31.836944153066725
44,32.902180935954675
45,31.385835479944944
46,31.511590237962082
47,31.86520584183745
48,32.162343628006056
49,31.70752495713532
50,31.969926679041237
51,31.662403682945296
52,31.92456201603636
53,32.62732494599186
54,32.015556861879304
55,31.291120962938294
56,32.73784664995037
57,32.25711732101627
58,32.541256200987846
59,31.391104384092614
60,31.290106502827257
61,32.03475769702345
62,31.709418061887845
63,31.602291874121875
64,32.012484941864386
65,31.640701993135735
66,32.4000093631912
67,32.08717034012079
68,32.58492211182602
69,31.964990203035995
70,31.160893003921956
71,32.49566295207478
72,32.03992366301827
73,31.339398542186245
74,32.008358407067135
75,32.238879210082814
76,31.99489271105267
77,31.402397630969062
78,33.28572278819047
79,31.66921119298786
80,32.323715524049476
81,31.69115337007679
82,31.775124449981377
83,32.48182432400063
84,31.794803227996454
85,32.05547004309483
86,31.750418768962845
87,32.32505752099678
88,31.33253623591736
89,33.21240373398177
90,31.844892162131146
91,31.842719847802073
92,31.958126485114917
93,31.913779563969
94,31.890677380841225
95,32.08329588291235
96,31.589937711833045
97,32.513930537039414
98,32.23338340083137
99,31.81145790615119
100,32.215358913876116
