epoch,time_s
0,0.18195343017578125
1,0.1670222282409668
2,0.16860222816467285
3,0.1626429557800293
4,0.17243075370788574
5,0.16884350776672363
6,0.16846275329589844
7,0.20089435577392578
8,0.1531355381011963
9,0.16753673553466797
10,0.16819453239440918
11,0.20619416236877441
12,0.16798901557922363
13,0.16862964630126953
14,0.16843938827514648
15,0.1988849639892578
16,0.16649460792541504
17,0.1451573371887207
18,0.16727781295776367
19,0.1911637783050537
20,0.16700100898742676
21,0.16823101043701172
22,0.16631746292114258
23,0.20390796661376953
24,0.16639089584350586
25,0.1682119369506836
26,0.1665492057800293
27,0.1939551830291748
28,0.12385034561157227
29,0.16547203063964844
30,0.1662912368774414
31,0.19573116302490234
32,0.1666872501373291
33,0.17330431938171387
34,0.1687912940979004
35,0.1956174373626709
36,0.16960716247558594
