epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.6012350011754919,7.304687719999492,3.51665006300027,0.8676625518766719,0.9545178092445886,0.8676625518766719,1,0,159.296875
2,0.1430695233521638,6.78688448399771,3.61484108500008,0.8827003431983307,0.9627791466533592,0.8827003431983307,2,0,159.296875
3,0.11806429757012261,6.921427618999587,3.6747542590019293,0.8804507448180898,0.9522058823529411,0.8827003431983307,2,1,159.296875
4,0.10614361586394133,7.6102950389977195,3.8383809059996565,0.883897026797566,0.9667753103362235,0.883897026797566,4,0,159.296875
5,0.1051972265596743,7.694235594000929,4.2119607429995085,0.8912536868605112,0.9592352317385067,0.8912536868605112,5,0,159.296875
6,0.10888451117056387,7.587003494998498,4.192920376000984,0.8926315548419288,0.9696330547065062,0.8926315548419288,6,0,159.296875
7,0.09281680319044325,7.618094164998183,3.9824528690005536,0.9026608072331114,0.9723543447071299,0.9026608072331114,7,0,159.296875
8,0.08870439176206235,8.059574284001428,3.747978929000965,0.908740884798394,0.9780581373588672,0.908740884798394,8,0,159.296875
9,0.09811225643864384,7.587756880999223,3.702132909998909,0.9008976208017433,0.969765610379889,0.908740884798394,8,1,159.296875
10,0.09028198983934191,7.5523072840005625,4.094458282997948,0.9068306209198241,0.9794889588921465,0.908740884798394,8,2,159.296875
11,0.08805846284936976,7.784369845001493,3.743692981002823,0.9094262000006949,0.9772160189632586,0.9094262000006949,11,0,159.296875
12,0.08237328352751555,7.702228335001564,3.9640313609997975,0.908847737799821,0.97639339404903,0.9094262000006949,11,1,159.296875
13,0.08324864175584581,7.930075947002479,3.71663765500125,0.9178176721585855,0.9798203480756035,0.9178176721585855,13,0,159.296875
14,0.08725959283334238,7.752548611999373,4.177013368000189,0.9073527350086877,0.9702373526292808,0.9178176721585855,13,1,159.296875
15,0.08981707361009386,7.627754904999165,3.881754738999007,0.9171509987015773,0.9811264113280519,0.9178176721585855,13,2,159.296875
16,0.07843022876315647,7.682894628997019,3.9374770680005895,0.9140144922783082,0.9772589046222944,0.9178176721585855,13,3,159.296875
17,0.08023932245042589,7.615548149999086,4.028526997000881,0.9113181372021723,0.9779333790780363,0.9178176721585855,13,4,159.296875
18,0.0784286481362802,7.720053196000663,3.9788711849978426,0.9107343884094969,0.9754031251949349,0.9178176721585855,13,5,159.296875
19,0.08294623869436758,7.82148542700088,3.802905753000232,0.9019890615951441,0.9705609444201858,0.9178176721585855,13,6,159.296875
20,0.08761643480371546,7.329968680001912,3.762387173999741,0.8847288829233616,0.9655199301353627,0.9178176721585855,13,7,159.296875
21,0.08539370254234031,7.664712873996905,3.946047583998734,0.9157912399800905,0.9800815607260932,0.9178176721585855,13,8,159.296875
22,0.07555462695934155,7.6527506559978065,3.8733019859973865,0.9120575713356016,0.9764869627596532,0.9178176721585855,13,9,159.296875
23,0.081093638031571,7.514534881000145,3.842865881000762,0.9142674972968834,0.9796293119580812,0.9178176721585855,13,10,159.296875
24,0.08336008919609918,7.297885395000776,3.6889506520019495,0.9189130827713711,0.9835981847670139,0.9189130827713711,24,0,159.296875
25,0.08081475010624638,7.474710294001852,3.954408756999328,0.921650641240391,0.9833096812425923,0.921650641240391,25,0,159.296875
26,0.07539395049766258,7.963898229998449,3.992953013999795,0.9105251406320936,0.9798710311271911,0.921650641240391,25,1,159.296875
27,0.07795295891938386,7.7533110180011136,3.9206122159994266,0.9169247727684069,0.9814694966003368,0.921650641240391,25,2,159.296875
28,0.07909414503309461,7.551878967999073,4.038218035999307,0.9177601885060955,0.9830640633772066,0.921650641240391,25,3,159.296875
29,0.07656865649753147,7.707473731999926,3.595568536002247,0.9239084274133373,0.9859724907990768,0.9239084274133373,29,0,159.296875
30,0.0869455514130769,7.459280522001791,3.83802609200211,0.9132859078647563,0.978744307903437,0.9239084274133373,29,1,159.296875
