epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
64,0.23923535645008087,0.2767558389999749,0.13792291000004298,0.9659762975312695,0.8378707070140721,0.8806675702637715,0.95,2026-09-09T15:24:51.610687+00:00
65,0.23825211822986603,0.26757535499996266,,,,,,2026-09-09T15:24:52.130869+00:00
66,0.23729899525642395,0.2771169779999809,,,,,,2026-09-09T15:24:52.408367+00:00
67,0.2366333156824112,0.27758591300005264,,,,,,2026-09-09T15:24:52.686362+00:00
68,0.23593303561210632,0.27629846599995744,,,,,,2026-09-09T15:24:52.963076+00:00
69,0.2349667102098465,0.27682926199997837,0.1377121940000734,0.9677442080918885,0.8424244391888454,0.878399134843292,0.95,2026-09-09T15:24:53.240302+00:00
70,0.2338767945766449,0.2793328660000043,,,,,,2026-09-09T15:24:53.773269+00:00
71,0.23292690515518188,0.27634140600002866,,,,,,2026-09-09T15:24:54.049996+00:00
72,0.23203279078006744,0.27721393299998454,,,,,,2026-09-09T15:24:54.327598+00:00
73,0.23116056621074677,0.27917470399995636,,,,,,2026-09-09T15:24:54.607163+00:00
74,0.23029825091362,0.27605857699995795,0.13747857100008787,0.9677383064501256,0.843315918204268,0.8826321334065202,0.95,2026-09-09T15:24:54.883617+00:00
75,0.22940713167190552,0.2665284250000468,,,,,,2026-09-09T15:24:55.402644+00:00
76,0.22809886932373047,0.2771601729999702,,,,,,2026-09-09T15:24:55.680269+00:00
77,0.22725462913513184,0.27830453199999283,,,,,,2026-09-09T15:24:55.958971+00:00
78,0.2263561636209488,0.2761708069999713,,,,,,2026-09-09T15:24:56.235538+00:00
79,0.22535090148448944,0.2767838949999941,0.13751221699999405,0.9690857250351331,0.847143067164117,0.8854712655571472,0.95,2026-09-09T15:24:56.512706+00:00
80,0.22444875538349152,0.2676020219998918,,,,,,2026-09-09T15:24:57.031274+00:00
81,0.22338208556175232,0.2762272340000891,,,,,,2026-09-09T15:24:57.307921+00:00
82,0.2284688502550125,0.27568389800001114,,,,,,2026-09-09T15:24:57.583996+00:00
83,0.22192177176475525,0.2765569979999327,,,,,,2026-09-09T15:24:57.860944+00:00
84,0.22060872614383698,0.2750857400000086,0.1365979030000517,0.9693085120116852,0.8497575808541031,0.8846422684852189,0.9,2026-09-09T15:24:58.136481+00:00
85,0.219858318567276,0.26544222999996236,,,,,,2026-09-09T15:24:58.651992+00:00
86,0.2190510779619217,0.27673514800005705,,,,,,2026-09-09T15:24:58.929153+00:00
87,0.21799778938293457,0.27537211200001366,,,,,,2026-09-09T15:24:59.204910+00:00
88,0.21714726090431213,0.2755734160000429,,,,,,2026-09-09T15:24:59.480885+00:00
89,0.21637554466724396,0.2765543230000276,0.1360377559999506,0.9695023440583378,0.8503126229218316,0.8863991917614964,0.95,2026-09-09T15:24:59.757913+00:00
90,0.21545138955116272,0.26573256599999695,,,,,,2026-09-09T15:25:00.273863+00:00
91,0.21473823487758636,0.27494014500007324,,,,,,2026-09-09T15:25:00.549198+00:00
92,0.2138352394104004,0.2733281790000319,,,,,,2026-09-09T15:25:00.822928+00:00
93,0.21323716640472412,0.2744424869999875,,,,,,2026-09-09T15:25:01.097775+00:00
94,0.2122376561164856,0.2749818409999989,0.13616193199993631,0.9701122418492794,0.852782251298063,0.8864268902397889,0.9,2026-09-09T15:25:01.373163+00:00
95,0.2113938182592392,0.2657803710000053,,,,,,2026-09-09T15:25:01.885724+00:00
96,0.2106214165687561,0.27544342700002744,,,,,,2026-09-09T15:25:02.161595+00:00
97,0.20974978804588318,0.27240979600003357,,,,,,2026-09-09T15:25:02.434427+00:00
98,0.209125816822052,0.274864631000014,,,,,,2026-09-09T15:25:02.709679+00:00
99,0.2083619385957718,0.27271715100005167,0.13607992300001115,0.9698094138563172,0.8542503235106553,0.8851362526389523,0.95,2026-09-09T15:25:02.982833+00:00
