==============================================================================
GHRN | tfinance | unified | TR40 | seed 72
==============================================================================
Run ID: ghrn_tfinance_unified_tr40_seed72_t4_20260916T235808Z
Device: cuda:0
Protocol: vast-v4.4  selection=auprc
Deletion ratio: 0.015 (post_aggregation)
Loaded tfinance: 39,357 nodes, 10 features, 1 relation(s)
Split: train 15,742 | valid 7,871 | test 15,744
Graph: 39,357 nodes, 42,484,443 stored directed edges (backend: dgl)
Training fraud/normal: 722/15,020 | fraud weight 20.8033
Parameters: 17,346 trainable
[protocol] WARNING unset identity fields: model_source_commit
------------------------------------------------------------------------------
STAGE 1: training on the unrefined graph (del_ratio = 0)
[stage1_unrefined] epoch   1/100 | loss 34.587376 | train 0.774s | val AUPRC 0.083919 | val AUROC 0.535207 | thr 0.50 | best epoch 1
[stage1_unrefined] epoch   2/100 | loss 209.930756 | train 0.346s | val AUPRC 0.179510 | val AUROC 0.682251 | thr 0.50 | best epoch 2
[stage1_unrefined] epoch   3/100 | loss 82.166771 | train 0.342s | val AUPRC 0.081882 | val AUROC 0.720377 | thr 0.99 | best epoch 2
[stage1_unrefined] epoch   4/100 | loss 25.594936 | train 0.348s | val AUPRC 0.080854 | val AUROC 0.717520 | thr 0.99 | best epoch 2
[stage1_unrefined] epoch   5/100 | loss 20.510624 | train 0.345s | val AUPRC 0.408944 | val AUROC 0.904077 | thr 0.94 | best epoch 5
[stage1_unrefined] epoch   6/100 | loss 6.432618 | train 0.350s | val AUPRC 0.347749 | val AUROC 0.886103 | thr 0.02 | best epoch 5
[stage1_unrefined] epoch   7/100 | loss 10.252143 | train 0.341s | val AUPRC 0.330277 | val AUROC 0.893268 | thr 0.40 | best epoch 5
[stage1_unrefined] epoch   8/100 | loss 6.380775 | train 0.341s | val AUPRC 0.405535 | val AUROC 0.908302 | thr 0.99 | best epoch 5
[stage1_unrefined] epoch   9/100 | loss 2.552129 | train 0.346s | val AUPRC 0.116530 | val AUROC 0.801096 | thr 0.99 | best epoch 5
[stage1_unrefined] epoch  10/100 | loss 4.292925 | train 0.346s | val AUPRC 0.118964 | val AUROC 0.797649 | thr 0.99 | best epoch 5
[stage1_unrefined] epoch  11/100 | loss 3.768648 | train 0.345s | val AUPRC 0.250207 | val AUROC 0.871561 | thr 0.99 | best epoch 5
[stage1_unrefined] epoch  12/100 | loss 2.039305 | train 0.353s | val AUPRC 0.396899 | val AUROC 0.888304 | thr 0.99 | best epoch 5
[stage1_unrefined] epoch  13/100 | loss 2.171975 | train 0.350s | val AUPRC 0.441269 | val AUROC 0.890055 | thr 0.91 | best epoch 13
[stage1_unrefined] epoch  14/100 | loss 2.337568 | train 0.348s | val AUPRC 0.426421 | val AUROC 0.891527 | thr 0.89 | best epoch 13
[stage1_unrefined] epoch  15/100 | loss 1.959899 | train 0.354s | val AUPRC 0.331115 | val AUROC 0.888929 | thr 0.98 | best epoch 13
[stage1_unrefined] epoch  16/100 | loss 1.234445 | train 0.349s | val AUPRC 0.135063 | val AUROC 0.831929 | thr 0.99 | best epoch 13
[stage1_unrefined] epoch  17/100 | loss 1.615183 | train 0.355s | val AUPRC 0.189359 | val AUROC 0.857320 | thr 0.99 | best epoch 13
[stage1_unrefined] epoch  18/100 | loss 1.142890 | train 0.354s | val AUPRC 0.310997 | val AUROC 0.890009 | thr 0.98 | best epoch 13
[stage1_unrefined] epoch  19/100 | loss 0.937543 | train 0.354s | val AUPRC 0.416196 | val AUROC 0.899529 | thr 0.84 | best epoch 13
[stage1_unrefined] epoch  20/100 | loss 1.086249 | train 0.356s | val AUPRC 0.460298 | val AUROC 0.901391 | thr 0.80 | best epoch 20
[stage1_unrefined] epoch  21/100 | loss 1.122870 | train 0.359s | val AUPRC 0.426935 | val AUROC 0.900500 | thr 0.88 | best epoch 20
[stage1_unrefined] epoch  22/100 | loss 0.952425 | train 0.356s | val AUPRC 0.296831 | val AUROC 0.888281 | thr 0.96 | best epoch 20
[stage1_unrefined] epoch  23/100 | loss 0.766049 | train 0.358s | val AUPRC 0.163883 | val AUROC 0.838411 | thr 0.99 | best epoch 20
[stage1_unrefined] epoch  24/100 | loss 0.906291 | train 0.357s | val AUPRC 0.173528 | val AUROC 0.852682 | thr 0.98 | best epoch 20
[stage1_unrefined] epoch  25/100 | loss 0.762017 | train 0.357s | val AUPRC 0.244139 | val AUROC 0.881781 | thr 0.84 | best epoch 20
[stage1_unrefined] epoch  26/100 | loss 0.654012 | train 0.361s | val AUPRC 0.289799 | val AUROC 0.886576 | thr 0.72 | best epoch 20
[stage1_unrefined] epoch  27/100 | loss 0.735608 | train 0.358s | val AUPRC 0.289805 | val AUROC 0.886053 | thr 0.70 | best epoch 20
[stage1_unrefined] epoch  28/100 | loss 0.719215 | train 0.361s | val AUPRC 0.257481 | val AUROC 0.883700 | thr 0.76 | best epoch 20
[stage1_unrefined] epoch  29/100 | loss 0.599949 | train 0.362s | val AUPRC 0.202247 | val AUROC 0.874601 | thr 0.81 | best epoch 20
[stage1_unrefined] epoch  30/100 | loss 0.538119 | train 0.336s | val AUPRC 0.189168 | val AUROC 0.859756 | thr 0.92 | best epoch 20
[stage1_unrefined] epoch  31/100 | loss 0.582472 | train 0.365s | val AUPRC 0.300745 | val AUROC 0.892817 | thr 0.85 | best epoch 20
[stage1_unrefined] epoch  32/100 | loss 0.503643 | train 0.364s | val AUPRC 0.452742 | val AUROC 0.912614 | thr 0.78 | best epoch 20
[stage1_unrefined] epoch  33/100 | loss 0.493010 | train 0.369s | val AUPRC 0.541394 | val AUROC 0.915958 | thr 0.68 | best epoch 33
[stage1_unrefined] epoch  34/100 | loss 0.531680 | train 0.369s | val AUPRC 0.545789 | val AUROC 0.917857 | thr 0.68 | best epoch 34
[stage1_unrefined] epoch  35/100 | loss 0.515031 | train 0.372s | val AUPRC 0.488610 | val AUROC 0.918848 | thr 0.76 | best epoch 34
[stage1_unrefined] epoch  36/100 | loss 0.467166 | train 0.351s | val AUPRC 0.407921 | val AUROC 0.913218 | thr 0.82 | best epoch 34
[stage1_unrefined] epoch  37/100 | loss 0.463804 | train 0.374s | val AUPRC 0.372917 | val AUROC 0.910181 | thr 0.85 | best epoch 34
[stage1_unrefined] epoch  38/100 | loss 0.466524 | train 0.374s | val AUPRC 0.413820 | val AUROC 0.920334 | thr 0.76 | best epoch 34
[stage1_unrefined] epoch  39/100 | loss 0.430466 | train 0.374s | val AUPRC 0.474324 | val AUROC 0.924605 | thr 0.72 | best epoch 34
[stage1_unrefined] epoch  40/100 | loss 0.416584 | train 0.378s | val AUPRC 0.534942 | val AUROC 0.926599 | thr 0.69 | best epoch 34
[stage1_unrefined] epoch  41/100 | loss 0.415084 | train 0.377s | val AUPRC 0.570686 | val AUROC 0.929019 | thr 0.68 | best epoch 41
[stage1_unrefined] epoch  42/100 | loss 0.401064 | train 0.378s | val AUPRC 0.566553 | val AUROC 0.931732 | thr 0.73 | best epoch 41
[stage1_unrefined] epoch  43/100 | loss 0.376151 | train 0.378s | val AUPRC 0.540992 | val AUROC 0.934690 | thr 0.80 | best epoch 41
[stage1_unrefined] epoch  44/100 | loss 0.364573 | train 0.383s | val AUPRC 0.508607 | val AUROC 0.935737 | thr 0.81 | best epoch 41
[stage1_unrefined] epoch  45/100 | loss 0.371905 | train 0.381s | val AUPRC 0.529785 | val AUROC 0.937212 | thr 0.82 | best epoch 41
[stage1_unrefined] epoch  46/100 | loss 0.364636 | train 0.384s | val AUPRC 0.589366 | val AUROC 0.936880 | thr 0.81 | best epoch 46
[stage1_unrefined] epoch  47/100 | loss 0.349537 | train 0.382s | val AUPRC 0.646050 | val AUROC 0.936281 | thr 0.78 | best epoch 47
[stage1_unrefined] epoch  48/100 | loss 0.347315 | train 0.385s | val AUPRC 0.683684 | val AUROC 0.936969 | thr 0.78 | best epoch 48
[stage1_unrefined] epoch  49/100 | loss 0.345884 | train 0.384s | val AUPRC 0.701776 | val AUROC 0.938827 | thr 0.79 | best epoch 49
[stage1_unrefined] epoch  50/100 | loss 0.335515 | train 0.387s | val AUPRC 0.710439 | val AUROC 0.941737 | thr 0.84 | best epoch 50
[stage1_unrefined] epoch  51/100 | loss 0.324873 | train 0.392s | val AUPRC 0.711551 | val AUROC 0.945144 | thr 0.88 | best epoch 51
[stage1_unrefined] epoch  52/100 | loss 0.317522 | train 0.390s | val AUPRC 0.726452 | val AUROC 0.947793 | thr 0.90 | best epoch 52
[stage1_unrefined] epoch  53/100 | loss 0.315122 | train 0.389s | val AUPRC 0.752920 | val AUROC 0.947605 | thr 0.88 | best epoch 53
[stage1_unrefined] epoch  54/100 | loss 0.305857 | train 0.395s | val AUPRC 0.777755 | val AUROC 0.946118 | thr 0.88 | best epoch 54
[stage1_unrefined] epoch  55/100 | loss 0.298593 | train 0.392s | val AUPRC 0.792810 | val AUROC 0.945226 | thr 0.87 | best epoch 55
[stage1_unrefined] epoch  56/100 | loss 0.297949 | train 0.394s | val AUPRC 0.799214 | val AUROC 0.945484 | thr 0.87 | best epoch 56
[stage1_unrefined] epoch  57/100 | loss 0.296987 | train 0.396s | val AUPRC 0.794813 | val AUROC 0.946830 | thr 0.86 | best epoch 56
[stage1_unrefined] epoch  58/100 | loss 0.293488 | train 0.395s | val AUPRC 0.773141 | val AUROC 0.949433 | thr 0.89 | best epoch 56
[stage1_unrefined] epoch  59/100 | loss 0.290758 | train 0.395s | val AUPRC 0.765437 | val AUROC 0.952435 | thr 0.89 | best epoch 56
