epoch,train_start_utc,train_end_utc,train_seconds,validation_seconds,mean_batch_loss,validation_macro_f1,validation_fraud_f1,validation_auroc,validation_auprc,validation_gmean,validation_fraud_precision,validation_fraud_recall,is_best_checkpoint
0,2026-09-09T11:57:52.036403+00:00,2026-09-09T11:57:54.085297+00:00,2.048874711999815,3.2133807909995085,1.952900767326355,0.08668076109936575,0.1733615221987315,0.8821619050589484,0.6960393784595326,0.0,0.09490740740740741,1.0,True
1,2026-09-09T11:57:57.303195+00:00,2026-09-09T11:57:58.757819+00:00,1.4546055459995841,0.0,1.7757025957107544,,,,,,,,False
2,2026-09-09T11:57:58.758371+00:00,2026-09-09T11:58:00.164839+00:00,1.4064289120015019,0.0,1.7734856009483337,,,,,,,,False
3,2026-09-09T11:58:00.165301+00:00,2026-09-09T11:58:01.622831+00:00,1.4575122070000361,0.0,1.6120516061782837,,,,,,,,False
4,2026-09-09T11:58:01.623294+00:00,2026-09-09T11:58:03.814807+00:00,2.19149710199963,0.0,1.6754248142242432,,,,,,,,False
5,2026-09-09T11:58:03.815332+00:00,2026-09-09T11:58:05.343358+00:00,1.5280063049995078,3.3056126789997506,1.632162094116211,0.6833703149630016,0.46715328467153283,0.8850391429106108,0.7673620968249484,0.8079203706475145,0.3333333333333333,0.7804878048780488,True
6,2026-09-09T11:58:08.653147+00:00,2026-09-09T11:58:10.099346+00:00,1.446166992000144,0.0,1.6004979014396667,,,,,,,,False
7,2026-09-09T11:58:10.099795+00:00,2026-09-09T11:58:11.575221+00:00,1.4754091030008567,0.0,1.4989975094795227,,,,,,,,False
8,2026-09-09T11:58:11.575694+00:00,2026-09-09T11:58:13.023577+00:00,1.4478662869987602,0.0,1.4743782877922058,,,,,,,,False
9,2026-09-09T11:58:13.024038+00:00,2026-09-09T11:58:14.441763+00:00,1.4177066939992073,0.0,1.49939626455307,,,,,,,,False
10,2026-09-09T11:58:14.442316+00:00,2026-09-09T11:58:15.870687+00:00,1.4283540940014063,3.261976683999819,1.5286452174186707,0.8732871689781876,0.7701863354037267,0.9145288815420124,0.809691614018216,0.8600352652514547,0.7848101265822784,0.7560975609756098,True
11,2026-09-09T11:58:19.136736+00:00,2026-09-09T11:58:20.570963+00:00,1.434200902000157,0.0,1.4571985602378845,,,,,,,,False
12,2026-09-09T11:58:20.571590+00:00,2026-09-09T11:58:22.065421+00:00,1.493806835000214,0.0,1.4243420958518982,,,,,,,,False
13,2026-09-09T11:58:22.066134+00:00,2026-09-09T11:58:23.499295+00:00,1.43314355000075,0.0,1.4098934531211853,,,,,,,,False
14,2026-09-09T11:58:23.499885+00:00,2026-09-09T11:58:24.988609+00:00,1.4887061699992046,0.0,1.3857830166816711,,,,,,,,False
15,2026-09-09T11:58:24.989262+00:00,2026-09-09T11:58:26.446044+00:00,1.4567618290002429,3.29021062999891,1.4134249687194824,0.8481724461105904,0.7272727272727273,0.9195854906119394,0.8147387465591046,0.8663404743394107,0.6808510638297872,0.7804878048780488,True
16,2026-09-09T11:58:29.740129+00:00,2026-09-09T11:58:31.303957+00:00,1.5638095859994792,0.0,1.419093906879425,,,,,,,,False
17,2026-09-09T11:58:31.304679+00:00,2026-09-09T11:58:32.783848+00:00,1.4791457219998847,0.0,1.4333309531211853,,,,,,,,False
18,2026-09-09T11:58:32.784564+00:00,2026-09-09T11:58:34.257641+00:00,1.4730585720008094,0.0,1.3699634075164795,,,,,,,,False
19,2026-09-09T11:58:34.258350+00:00,2026-09-09T11:58:35.745793+00:00,1.4874261819986714,0.0,1.337009072303772,,,,,,,,False
20,2026-09-09T11:58:35.746652+00:00,2026-09-09T11:58:37.243306+00:00,1.4966352930005087,3.3119341180008632,1.3777725100517273,0.8537613834973783,0.7371428571428571,0.9304160688665709,0.8285897634892918,0.8705850056924284,0.6935483870967742,0.7865853658536586,True
21,2026-09-09T11:58:40.559524+00:00,2026-09-09T11:58:42.067053+00:00,1.507509241999287,0.0,1.3282491564750671,,,,,,,,False
22,2026-09-09T11:58:42.067733+00:00,2026-09-09T11:58:43.591001+00:00,1.5232499770008872,0.0,1.3644126653671265,,,,,,,,False
23,2026-09-09T11:58:43.591717+00:00,2026-09-09T11:58:45.091810+00:00,1.5000744869994378,0.0,1.3518896102905273,,,,,,,,False
24,2026-09-09T11:58:45.092508+00:00,2026-09-09T11:58:46.559811+00:00,1.4672753520007973,0.0,1.3190480470657349,,,,,,,,False
25,2026-09-09T11:58:46.560590+00:00,2026-09-09T11:58:47.995543+00:00,1.4349255399993126,4.0826443120004114,1.251048743724823,0.8453060808445199,0.7232876712328767,0.9363186950283824,0.8340909440599825,0.8771366615864348,0.6567164179104478,0.8048780487804879,True
26,2026-09-09T11:58:52.083268+00:00,2026-09-09T11:58:53.565201+00:00,1.4819128979997913,0.0,1.3277425169944763,,,,,,,,False
27,2026-09-09T11:58:53.565974+00:00,2026-09-09T11:58:55.044738+00:00,1.478745992999393,0.0,1.32849782705307,,,,,,,,False
28,2026-09-09T11:58:55.045537+00:00,2026-09-09T11:58:56.586648+00:00,1.5410925149990362,0.0,1.2827377319335938,,,,,,,,False
29,2026-09-09T11:58:56.587487+00:00,2026-09-09T11:58:58.052835+00:00,1.465329942999233,0.0,1.2472859621047974,,,,,,,,False
30,2026-09-09T11:58:58.053704+00:00,2026-09-09T11:58:59.521695+00:00,1.4679667059990607,3.3721718699998746,1.1888140439987183,0.8559478071765132,0.7415730337078652,0.9375623791404154,0.8343015710944807,0.8797729106279885,0.6875,0.8048780487804879,True
31,2026-09-09T11:59:02.898164+00:00,2026-09-09T11:59:04.391851+00:00,1.4936644099998375,0.0,1.2783910632133484,,,,,,,,False
32,2026-09-09T11:59:04.392773+00:00,2026-09-09T11:59:05.856352+00:00,1.463548339999761,0.0,1.2120805978775024,,,,,,,,False
33,2026-09-09T11:59:05.857303+00:00,2026-09-09T11:59:07.328989+00:00,1.4716659809982957,0.0,1.168619155883789,,,,,,,,False
34,2026-09-09T11:59:07.329877+00:00,2026-09-09T11:59:08.821566+00:00,1.491667715999938,0.0,1.210016667842865,,,,,,,,False
35,2026-09-09T11:59:08.822479+00:00,2026-09-09T11:59:10.313792+00:00,1.4912929619986244,3.2863596719998895,1.1427922248840332,0.8645447058725884,0.7564469914040115,0.9414649741126566,0.8364144890953527,0.8818178778148209,0.7135135135135136,0.8048780487804879,True
36,2026-09-09T11:59:13.604302+00:00,2026-09-09T11:59:15.016158+00:00,1.4118352119985502,0.0,1.2297959327697754,,,,,,,,False
37,2026-09-09T11:59:15.017059+00:00,2026-09-09T11:59:16.474522+00:00,1.4574465649984631,0.0,1.2615832686424255,,,,,,,,False
38,2026-09-09T11:59:16.475344+00:00,2026-09-09T11:59:17.924522+00:00,1.4491617130006489,0.0,1.2079389095306396,,,,,,,,False
39,2026-09-09T11:59:17.925396+00:00,2026-09-09T11:59:19.408818+00:00,1.4834052509995672,0.0,1.1809775829315186,,,,,,,,False
