epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,3.63444637414068,3.0442527746781707,18705875456,1.7065484523773193
1,3.178175527602434,2.9363169576972723,19395115520,1.6898584365844727
2,3.186526583507657,3.0897159334272146,19395115520,1.675193190574646
3,3.2139122700318694,2.955501868389547,19395115520,1.6602528095245361
4,3.199287537485361,3.0920033529400826,19395115520,1.6436412334442139
5,3.295686259865761,3.0334744406864047,19395115520,1.628720760345459
6,3.2814210588112473,3.045175733976066,19395115520,1.6035175323486328
7,3.3916795356199145,3.017142351716757,19395115520,1.571717619895935
8,3.1976702343672514,2.9531538635492325,19395115520,1.5302643775939941
9,3.3184540467336774,2.959789263084531,19395115520,1.4931319952011108
10,3.1956391781568527,2.956295450218022,19395115520,1.4475376605987549
11,3.3109707050025463,2.9552866024896502,19395115520,1.3878920078277588
12,3.2084247153252363,2.9590529669076204,19395115520,1.3465170860290527
13,3.315349687822163,2.9549571899697185,19395115520,1.2837004661560059
14,3.192783273756504,2.9476654268801212,19395115520,1.2285192012786865
15,3.30646968819201,2.9507408468052745,19395115520,1.176556944847107
16,3.1926422622054815,2.952845184132457,19395115520,1.114187240600586
17,3.306073389016092,2.951235270127654,19395115520,1.0798726081848145
18,3.19460191950202,2.9490178832784295,19395115520,1.0520129203796387
19,3.301967208273709,2.9524671752005816,19395115520,1.0087380409240723
20,3.19683594442904,2.954638318158686,19395115520,1.0041555166244507
21,3.31891212426126,2.953391524963081,19395115520,1.004471778869629
22,3.206465703435242,2.962370208464563,19395115520,0.9467078447341919
23,3.2005276363343,3.0787931634113193,19395115520,0.9743121266365051
24,3.194741290062666,2.966684080660343,19395115520,0.9139598608016968
25,3.2099065268412232,3.040027141571045,19395115520,0.8626680374145508
26,3.236334964632988,2.9807029413059354,19395115520,0.8226986527442932
27,3.2293550642207265,3.052248800173402,19395115520,0.7797228097915649
28,3.2219849582761526,2.9539381870999932,19395115520,0.8108054399490356
29,3.2063868986442685,3.044957715086639,19395115520,0.8274233937263489
30,3.196579326875508,2.954773372039199,19395115520,0.7478329539299011
31,3.1994250006973743,2.9644664116203785,19395115520,0.7468647956848145
32,3.3501453371718526,3.005840645171702,19395115520,0.7505173683166504
33,3.24492084980011,3.031223362311721,19395115520,0.7334022521972656
34,3.3105967231094837,2.934105142019689,19395115520,0.7316681146621704
35,3.186667521484196,2.9352544164285064,19395115520,0.7182877063751221
36,3.18178871832788,3.0473746797069907,19395115520,0.6891597509384155
37,3.2556530395522714,3.021427624858916,19395115520,0.700983464717865
