epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,8.195142281998415,11.56828441604739,19.763426698045805,2.2182058890660605,0.6045835812413708,0.20956401877536282,0.5546724614635439,0.6,True,2026-09-13T21:59:54.180066+00:00,
1,7.886831393989269,10.947758091031574,38.59801618306665,2.106938600540161,0.6319746065890142,0.23412507896793566,0.574967587435123,0.57,True,2026-09-13T22:00:13.735577+00:00,
2,7.756538457993884,11.454809225979261,57.80936386703979,2.042210857073466,0.6766653699169318,0.2760231355502304,0.6065999927704202,0.69,True,2026-09-13T22:00:33.662408+00:00,
3,7.150321730994619,11.312506450980436,76.27219204901485,2.005973676840464,0.7037106112268015,0.3032176199850185,0.6173626622730973,0.57,True,2026-09-13T22:00:52.834292+00:00,
4,7.722824183001649,11.362042468972504,95.357058700989,1.9575411876042683,0.7193199501132749,0.32725240177462733,0.6297989646164883,0.61,True,2026-09-13T22:01:12.640656+00:00,
5,7.168532562965993,11.524306930950843,114.04989819490584,1.9254935781160991,0.7290018554963119,0.3391771968396138,0.6358113216210561,0.65,True,2026-09-13T22:01:32.063080+00:00,
6,8.010709255002439,11.861113769002259,133.92172121891053,1.9079562822977703,0.7418065440093976,0.35283743586277694,0.6395342656560804,0.64,True,2026-09-13T22:01:52.688145+00:00,
7,7.60058480896987,12.095044406945817,153.61735043482622,1.9041584332784016,0.755893822894498,0.3706621357665739,0.6498279041609193,0.61,True,2026-09-13T22:02:13.149454+00:00,
8,8.012373347009998,11.927177051024046,173.55690083286026,1.8793081045150757,0.7613084204825434,0.3755065349943102,0.6522598607344021,0.62,True,2026-09-13T22:02:33.798765+00:00,
9,7.174742578994483,11.417422816972248,192.149066228827,1.8572117288907368,0.7642876553239205,0.3762854028569371,0.6564427420325633,0.64,True,2026-09-13T22:02:53.149027+00:00,
10,7.727282152045518,11.89798037498258,211.7743287558551,1.8463730017344158,0.769085390970045,0.38250235545428213,0.6570108978617211,0.6,True,2026-09-13T22:03:13.488922+00:00,
11,7.528943045006599,11.682356564037036,230.98562836489873,1.8407594561576843,0.7731087477211531,0.3896073672425079,0.6562993843618208,0.65,True,2026-09-13T22:03:33.423947+00:00,
12,7.555075336014852,11.85183933697408,250.39254303788766,1.81088387966156,0.7765677322898311,0.397552866318136,0.6587648012113039,0.65,True,2026-09-13T22:03:53.635284+00:00,
13,7.686918668041471,11.260521122952923,269.33998282888206,1.8114820917447407,0.7782926001357773,0.40417682225366747,0.6602006263095683,0.63,True,2026-09-13T22:04:13.314906+00:00,
14,7.243880051013548,11.786131058004685,288.3699939379003,1.8132368922233582,0.7820122218662515,0.4044184629399924,0.66115767138263,0.63,True,2026-09-13T22:04:33.158423+00:00,
15,7.664979555003811,12.67682988604065,308.71180337894475,1.798840840657552,0.7843191491796151,0.41154313627157957,0.6635628411395125,0.73,True,2026-09-13T22:04:54.264324+00:00,
16,9.569415991019923,13.313079752027988,331.59429912199266,1.7939307888348897,0.7848276467043486,0.4009916230709113,0.6585824401395597,0.65,False,2026-09-13T22:05:17.876781+00:00,
17,8.053884078981355,11.697205678967293,351.3453888799413,1.790232499440511,0.7890310228304234,0.40970388427617344,0.6619788097031399,0.6,False,2026-09-13T22:05:38.429950+00:00,
18,7.431541808007751,12.230405443988275,371.00733613193734,1.7774039109547932,0.7882515427507877,0.40520986727984876,0.6605509778583584,0.58,False,2026-09-13T22:05:58.931602+00:00,
19,8.361315442016348,11.453935050987639,390.8225866249413,1.7607037623723347,0.7936587984469515,0.418368788636194,0.6662881289847322,0.64,True,2026-09-13T22:06:19.582804+00:00,
20,8.121691484004259,11.38285844301572,410.3271365519613,1.745810866355896,0.7926446638748408,0.4095195192430888,0.661321335505538,0.67,False,2026-09-13T22:06:39.835724+00:00,
21,7.216175462992396,11.926980732998345,429.47029274795204,1.7428175806999207,0.7970079883597642,0.42966607843449406,0.6738040772592149,0.71,True,2026-09-13T22:06:59.749720+00:00,
22,7.184859529021196,11.783665616996586,448.4388178939698,1.7539148132006328,0.7952460296574293,0.41880130406777405,0.6667465692247209,0.68,False,2026-09-13T22:07:19.482111+00:00,
23,8.042363229964394,11.695838855986949,468.17701997992117,1.7389448682467143,0.7998095398826823,0.42591180061708067,0.6694015718098761,0.6,False,2026-09-13T22:07:39.963954+00:00,
24,7.399676950997673,11.62279450596543,487.1994914368843,1.7519033352533977,0.7991587336094648,0.42338398643691516,0.6694336920716182,0.67,False,2026-09-13T22:07:59.722903+00:00,
25,7.477894609968644,11.662996403989382,506.3403824508423,1.7308426698048909,0.8056354264399643,0.4416372119803377,0.6779519121558287,0.7,True,2026-09-13T22:08:19.637059+00:00,
26,7.84792412200477,11.619519967003725,525.8078265398508,1.725707511107127,0.8036521621394845,0.42827737993129256,0.6706932851922985,0.67,False,2026-09-13T22:08:39.844919+00:00,
27,7.517861903004814,11.74139144597575,545.0670798888314,1.7543983260790508,0.8095131372190058,0.44523099924225096,0.6812520338103454,0.63,True,2026-09-13T22:08:59.862409+00:00,
28,7.821492346993182,11.527193301997613,564.4157655378222,1.722674588362376,0.8057149000358514,0.4378834627794388,0.6732759092152037,0.72,False,2026-09-13T22:09:19.977558+00:00,
29,7.36104248999618,11.784028611029498,583.5608366388478,1.7144876917203267,0.8100661151666324,0.44544970371883585,0.6786764805477733,0.7,True,2026-09-13T22:09:39.889893+00:00,
30,7.923638985026628,11.53579033096321,603.0202659548377,1.7187054753303528,0.8090653294888517,0.44360257276754583,0.6814955504258778,0.74,False,2026-09-13T22:10:00.105515+00:00,
