epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,0.657993839122355,0.13311258424073458,330851840,1.6910367012023926
1,0.13687903620302677,0.13061532098799944,347557376,1.665826678276062
2,0.1361367516219616,0.12947903387248516,346965504,1.6632544994354248
3,0.1381167434155941,0.13022769801318645,347557376,1.6340583562850952
4,0.13965022191405296,0.13041095901280642,346965504,1.6416020393371582
5,0.138214023783803,0.12985887564718723,347557376,1.6032752990722656
6,0.1386551670730114,0.12978879548609257,346965504,1.6056277751922607
7,0.1385083543136716,0.13019663840532303,347557376,1.5615921020507812
8,0.14114725962281227,0.1294046025723219,346965504,1.5548315048217773
9,0.138775447383523,0.13005576748400927,347557376,1.5575065612792969
10,0.13881913758814335,0.12980537582188845,346965504,1.5544596910476685
11,0.13935166038572788,0.13236247096210718,347557376,1.5448269844055176
12,0.13927198015153408,0.1304618688300252,346965504,1.5172173976898193
13,0.13963043317198753,0.13001382537186146,347557376,1.4942715167999268
14,0.13867926690727472,0.12994369585067034,346965504,1.4873576164245605
15,0.13865701667964458,0.12950373347848654,347557376,1.5168553590774536
16,0.13859551586210728,0.12966876570135355,346965504,1.4768824577331543
17,0.13845714647322893,0.12960180547088385,347557376,1.4648797512054443
18,0.13841448444873095,0.12988884653896093,346965504,1.434013843536377
19,0.13872728683054447,0.13012727815657854,347557376,1.437583565711975
20,0.1383636649698019,0.12960151489824057,346965504,1.4456264972686768
21,0.13824446499347687,0.12975626531988382,347557376,1.383114218711853
22,0.13861752673983574,0.1302457395941019,346965504,1.3389842510223389
23,0.1386457271873951,0.12981889676302671,347557376,1.3688404560089111
24,0.138956218957901,0.1298626670613885,346965504,1.322625756263733
25,0.13937626034021378,0.12976696621626616,347557376,1.3001222610473633
26,0.13951900228857994,0.13028015941381454,346965504,1.2422704696655273
27,0.1409778008237481,0.12998668756335974,347557376,1.3430142402648926
28,0.1388067677617073,0.12974731624126434,346965504,1.2610845565795898
29,0.13851586543023586,0.13158452697098255,347557376,1.254535436630249
30,0.13876132853329182,0.13090678304433823,346965504,1.2457510232925415
31,0.1412834832444787,0.12997725792229176,347557376,1.3002716302871704
32,0.1399315856397152,0.13098246324807405,346965504,1.2711716890335083
33,0.13856385555118322,0.12978621572256088,347557376,1.2728095054626465
34,0.1386719373986125,0.1302784001454711,346965504,1.1743977069854736
35,0.13845810573548079,0.13017055951058865,347557376,1.2276341915130615
36,0.13926822040230036,0.12999853864312172,346965504,1.2348843812942505
37,0.13915100134909153,0.12993137817829847,347557376,1.1225486993789673
38,0.13969552423804998,0.13089615292847157,346965504,1.1168464422225952
39,0.13967116363346577,0.13202899973839521,347557376,1.0779647827148438
40,0.138569506816566,0.1297299861907959,346965504,1.0256121158599854
41,0.1384687777608633,0.13001673761755228,347557376,1.1137242317199707
42,0.13673996645957232,0.13059949222952127,346965504,0.9978408813476562
43,0.1395743926987052,0.13246825244277716,347557376,1.078186273574829
44,0.139582603238523,0.1309610242024064,346965504,1.0678796768188477
45,0.13869412802159786,0.1296213362365961,347557376,1.0049762725830078
46,0.1384958177804947,0.1298053376376629,346965504,1.039960503578186
47,0.13850967772305012,0.12973512709140778,347557376,1.0361406803131104
48,0.1399326054379344,0.13213079050183296,346965504,1.03175687789917
49,0.13870504964143038,0.12978056725114584,347557376,1.0599234104156494
50,0.13878183905035257,0.12971877586096525,346965504,1.0866732597351074
51,0.13846940733492374,0.12963478546589613,347557376,1.0432052612304688
52,0.1396856438368559,0.1320977294817567,346965504,0.9306198358535767
53,0.13919216208159924,0.1295781945809722,347557376,0.9877939820289612
54,0.1385918678715825,0.1297344770282507,346965504,0.9566637277603149
55,0.13892516028136015,0.12972540687769651,347557376,0.9464929103851318
56,0.13832159619778395,0.12969677709043026,346965504,1.0382931232452393
57,0.13868690934032202,0.12968378700315952,347557376,0.9520964622497559
58,0.1391624826937914,0.12978698685765266,346965504,1.0164333581924438
59,0.13876887038350105,0.1298364782705903,347557376,0.930754542350769
60,0.13866856787353754,0.12967511732131243,346965504,0.9089726209640503
61,0.13855010736733675,0.12963086739182472,347557376,0.9238224029541016
62,0.13854505866765976,0.13022780045866966,346965504,0.9588243961334229
63,0.13875373918563128,0.12973719742149115,347557376,0.9399586915969849
64,0.13873615860939026,0.1296567963436246,346965504,0.9477894902229309
65,0.1384427873417735,0.12977509759366512,347557376,0.9147534370422363
66,0.1390706803649664,0.1297110067680478,346965504,0.9643969535827637
67,0.13832669612020254,0.129951698705554,347557376,0.8854712247848511
68,0.13865290954709053,0.13003693893551826,346965504,0.9869032502174377
69,0.1389741711318493,0.12998507916927338,347557376,0.9530287384986877
70,0.13893323112279177,0.13038235064595938,346965504,0.8596409559249878
71,0.13828868605196476,0.12950763665139675,347557376,0.9010565280914307
72,0.13833352737128735,0.1295793280005455,346965504,0.8771744966506958
73,0.1401318684220314,0.13078625407069921,347557376,0.8603451251983643
74,0.13876124005764723,0.12948870658874512,346965504,0.9120093584060669
75,0.13862371910363436,0.12974478770047426,347557376,0.8884010314941406
76,0.1384355779737234,0.1297359187155962,346965504,0.9061448574066162
77,0.13839460723102093,0.12979938834905624,347557376,0.9950014352798462
78,0.13849370926618576,0.12956796679645777,346965504,0.8653565645217896
79,0.1389575907960534,0.12973698787391186,347557376,0.8586181998252869
80,0.13886040076613426,0.13059434294700623,346965504,0.9089678525924683
81,0.13864493928849697,0.12962023820728064,347557376,0.8611786961555481
82,0.13833505753427744,0.12991137895733118,346965504,0.8197435140609741
83,0.13845174945890903,0.13062184303998947,347557376,0.8441442251205444
84,0.13946504425257444,0.12976968847215176,346965504,0.901095449924469
85,0.13831652700901031,0.12949964683502913,347557376,0.8681579828262329
86,0.13841591775417328,0.12969625741243362,346965504,0.8217526078224182
87,0.13841587770730257,0.1299153584986925,347557376,0.797572135925293
88,0.13900268264114857,0.1294294074177742,346965504,0.7628985643386841
