epoch,time_s
0,7.256101131439209
1,7.123047351837158
2,6.770433664321899
3,7.036609172821045
4,7.07559061050415
5,7.019742727279663
6,6.983980655670166
7,6.934682369232178
8,6.92899751663208
9,7.00888204574585
10,7.045543670654297
11,6.983698844909668
12,6.934901714324951
13,6.875566482543945
14,6.9759111404418945
15,7.2204906940460205
16,6.944512605667114
17,6.915697813034058
18,6.976142168045044
19,6.745400905609131
20,6.683982610702515
21,6.765836238861084
22,6.7653398513793945
23,6.621728897094727
24,6.8377275466918945
25,7.007250785827637
26,6.914328098297119
27,6.744732856750488
28,6.723892688751221
29,6.909593343734741
30,6.7361555099487305
31,6.55642294883728
32,6.803433895111084
33,6.728527307510376
34,6.765121698379517
35,6.598743438720703
36,6.86190390586853
37,6.810702562332153
38,7.155344009399414
39,6.748165130615234
40,6.66930890083313
41,6.61655855178833
42,6.634252309799194
43,6.6069016456604
44,6.665623903274536
45,6.607513189315796
46,6.373952150344849
47,6.48659873008728
48,6.680181503295898
49,6.411813259124756
50,6.523918151855469
51,6.520681142807007
52,6.6098551750183105
53,6.423756122589111
54,6.401387929916382
55,6.525874137878418
56,6.456418991088867
57,6.478990077972412
58,6.5771260261535645
59,6.3708977699279785
60,6.544270753860474
61,6.440176486968994
62,6.424558639526367
63,6.613462448120117
64,6.478213310241699
65,6.507566452026367
66,6.462512016296387
67,6.623419284820557
68,6.667644262313843
69,6.603335380554199
70,6.312563180923462
71,6.337408781051636
72,6.574157476425171
73,6.395235300064087
74,6.517746448516846
75,6.660525560379028
