epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
0,28.311365127563477,0.7647128869999733,0.1282142009999916,0.5390749545389157,0.049522986704572176,0.15000667953317315,0.95,2026-09-09T15:23:15.466513+00:00
1,238.5803680419922,0.2659514339999305,,,,,,2026-09-09T15:23:15.935468+00:00
2,84.44901275634766,0.27650806199994804,,,,,,2026-09-09T15:23:16.212453+00:00
3,25.572803497314453,0.2752124309999999,,,,,,2026-09-09T15:23:16.488116+00:00
4,41.28947067260742,0.27185668599997825,0.137486545999991,0.8309303200534099,0.2828195650194282,0.4910589198859105,0.05,2026-09-09T15:23:16.760423+00:00
5,33.529109954833984,0.26527131599993936,,,,,,2026-09-09T15:23:17.256132+00:00
6,20.9946346282959,0.2719238660000656,,,,,,2026-09-09T15:23:17.528537+00:00
7,10.568471908569336,0.2736315959999729,,,,,,2026-09-09T15:23:17.802687+00:00
8,3.0820109844207764,0.273415039999918,,,,,,2026-09-09T15:23:18.076579+00:00
9,5.213794231414795,0.2748617590000322,0.13701131199991323,0.6447139732434316,0.0590406914420583,0.3900982427009825,0.95,2026-09-09T15:23:18.351954+00:00
10,5.252691268920898,0.2660103700000036,,,,,,2026-09-09T15:23:18.844412+00:00
11,2.230273723602295,0.2765637319999996,,,,,,2026-09-09T15:23:19.121444+00:00
12,2.23628568649292,0.2748233350000646,,,,,,2026-09-09T15:23:19.396741+00:00
13,2.517137289047241,0.2755482850000135,,,,,,2026-09-09T15:23:19.672772+00:00
14,1.9962376356124878,0.2762456689999908,0.13638974299999518,0.7960617606810495,0.1170127860571201,0.5386456909679352,0.35,2026-09-09T15:23:19.949508+00:00
15,1.4676724672317505,0.2646967069999846,,,,,,2026-09-09T15:23:20.465522+00:00
16,1.0965335369110107,0.27532669200002147,,,,,,2026-09-09T15:23:20.741350+00:00
17,0.8645070791244507,0.27675672999998824,,,,,,2026-09-09T15:23:21.018566+00:00
18,0.7374609112739563,0.27399085900003683,,,,,,2026-09-09T15:23:21.293055+00:00
19,0.6781514883041382,0.2755682130000423,0.13734455400003753,0.8243162394738686,0.1506341319181652,0.5982800995795846,0.85,2026-09-09T15:23:21.569128+00:00
20,0.6547820568084717,0.26798940100002255,,,,,,2026-09-09T15:23:22.070096+00:00
21,0.6559934020042419,0.27459752499999013,,,,,,2026-09-09T15:23:22.345162+00:00
22,0.7144976854324341,0.27587188099994364,,,,,,2026-09-09T15:23:22.621552+00:00
23,0.7127112150192261,0.2771051480000324,,,,,,2026-09-09T15:23:22.899126+00:00
24,0.651218831539154,0.27511158599998,0.1368713019999177,0.8638712556849409,0.2042406784477429,0.6142019375108254,0.9,2026-09-09T15:23:23.174711+00:00
25,0.6079334616661072,0.2675802820000399,,,,,,2026-09-09T15:23:23.670551+00:00
26,0.5807476043701172,0.27640985899995485,,,,,,2026-09-09T15:23:23.947437+00:00
