epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,0.39605978003237396,0.013459904002957046,0.409519684035331,0.6982295513153076,0.8476501323939133,0.4305795735796131,0.6881253843607517,0.54,True,2026-09-13T19:41:45.593831+00:00,stage1_unrefined
1,0.02627899800427258,0.015503295988310128,0.4513019780279137,0.6129029989242554,0.8282807047674202,0.47762271810398416,0.722148763793028,0.59,True,2026-09-13T19:41:46.392568+00:00,stage1_unrefined
2,0.026249143003951758,0.013259149040095508,0.490810270071961,0.5084194540977478,0.8200032707955137,0.5258423830428394,0.7455048971743354,0.69,True,2026-09-13T19:41:47.207860+00:00,stage1_unrefined
3,0.02616139902966097,0.01325201301369816,0.5302236821153201,0.3997322618961334,0.8157996702326017,0.5177197985133846,0.7527390705209115,0.81,False,2026-09-13T19:41:48.037663+00:00,stage1_unrefined
4,0.026280165009666234,0.01328131597256288,0.5697851630975492,0.3151240348815918,0.8107957807086945,0.4850065684256443,0.7433194997362723,0.92,False,2026-09-13T19:41:48.885536+00:00,stage1_unrefined
5,0.026265923981554806,0.013276582991238683,0.6093276700703427,0.26787805557250977,0.8137331697586505,0.5172042396428852,0.7573015271992931,0.97,False,2026-09-13T19:41:49.726513+00:00,stage1_unrefined
6,0.02627114299684763,0.01327135501196608,0.6488701680791564,0.2500661313533783,0.8187873691441809,0.569711894281213,0.7744709501890545,0.97,True,2026-09-13T19:41:50.557589+00:00,stage1_unrefined
7,0.026221111009363085,0.01326640002662316,0.6883576791151427,0.23343968391418457,0.8205503087271422,0.5922159041567076,0.7795136046369007,0.93,True,2026-09-13T19:41:51.371623+00:00,stage1_unrefined
8,0.026139330002479255,0.013264936045743525,0.7277619451633655,0.21455417573451996,0.8227309990604754,0.6046261667731976,0.7820732471252392,0.95,True,2026-09-13T19:41:52.197006+00:00,stage1_unrefined
9,0.026350849017035216,0.013270638009998947,0.7673834321903996,0.1984248012304306,0.8235517523103703,0.6091395966826604,0.7802796677453485,0.79,True,2026-09-13T19:41:53.010561+00:00,stage1_unrefined
10,0.02627924899570644,0.013287236972246319,0.8069499181583524,0.18081748485565186,0.8264668444485403,0.6191765884846552,0.7870482205207465,0.87,True,2026-09-13T19:41:53.825168+00:00,stage1_unrefined
11,0.026184634014498442,0.013299284037202597,0.8464338362100534,0.16510021686553955,0.8306310436193918,0.6330530974126534,0.796683475923212,0.93,True,2026-09-13T19:41:54.650790+00:00,stage1_unrefined
12,0.026217812963295728,0.013547650014515966,0.8861992991878651,0.15382255613803864,0.8328873514637334,0.6376923822122205,0.8012005834826592,0.86,True,2026-09-13T19:41:55.462541+00:00,stage1_unrefined
13,0.02629443898331374,0.013279804959893227,0.9257735431310721,0.1455972045660019,0.8363492633641405,0.6518809956232985,0.8125942000179971,0.96,True,2026-09-13T19:41:56.293364+00:00,stage1_unrefined
14,0.026234795979689807,0.01326935103861615,0.965277690149378,0.13797330856323242,0.8372970348336232,0.6588698669833362,0.8128883116207775,0.92,True,2026-09-13T19:41:57.112865+00:00,stage1_unrefined
15,0.026263999985530972,0.013270683994051069,1.00481237412896,0.1273668110370636,0.8374143663322392,0.6635551831537324,0.8134406080527308,0.88,True,2026-09-13T19:41:57.928125+00:00,stage1_unrefined
16,0.02623408503131941,0.013294978998601437,1.044341438158881,0.12160624563694,0.8372907079212768,0.6639729196792539,0.8104123770690305,0.96,True,2026-09-13T19:41:58.752010+00:00,stage1_unrefined
17,0.026228122995235026,0.013273924007080495,1.0838434851611964,0.11792562156915665,0.8361281705030446,0.6637279834295948,0.8070512887148186,0.89,False,2026-09-13T19:41:59.566160+00:00,stage1_unrefined
18,0.026123195013497025,0.013273500022478402,1.1232401801971719,0.11001895368099213,0.8362823726287824,0.6654260034732956,0.8068764435250204,0.91,True,2026-09-13T19:42:00.380372+00:00,stage1_unrefined
19,0.026167036034166813,0.013261723972391337,1.16266894020373,0.10589675605297089,0.8377865196798391,0.6700985397660633,0.8113114297972945,0.97,True,2026-09-13T19:42:01.204616+00:00,stage1_unrefined
20,0.026280815014615655,0.013303609972354025,1.2022533651906997,0.10234563797712326,0.8391714589755149,0.6802335533723303,0.8112998379902449,0.95,True,2026-09-13T19:42:02.023585+00:00,stage1_unrefined
21,0.02622425800655037,0.013280642975587398,1.2417582661728375,0.09490072727203369,0.8405522094188788,0.6856808309361535,0.8131742320136449,0.94,True,2026-09-13T19:42:02.841686+00:00,stage1_unrefined
22,0.026307294028811157,0.013285392022226006,1.2813509522238746,0.09277524054050446,0.8415858523607588,0.6832358401344006,0.8148253380789192,0.98,False,2026-09-13T19:42:03.654712+00:00,stage1_unrefined
23,0.026207648974377662,0.013273791002575308,1.3208323922008276,0.08928171545267105,0.8422117367103861,0.6822068272482503,0.81671649173467,0.97,False,2026-09-13T19:42:04.471594+00:00,stage1_unrefined
24,0.026277730998117477,0.01327812997624278,1.3603882531751879,0.08441159129142761,0.8422657990855388,0.6786195773196433,0.8150750467895602,0.93,False,2026-09-13T19:42:05.278581+00:00,stage1_unrefined
25,0.026217701961286366,0.013288818998262286,1.3998947741347365,0.08272773772478104,0.842107102670341,0.6727047680790714,0.8157286599777562,0.96,False,2026-09-13T19:42:06.088952+00:00,stage1_unrefined
26,0.026184159971307963,0.013277982012368739,1.4393569161184132,0.07759445905685425,0.8419018052731716,0.6653507844460047,0.8153048582324134,0.96,False,2026-09-13T19:42:06.901485+00:00,stage1_unrefined
27,0.0261499909684062,0.01325825200183317,1.4787651590886526,0.07511557638645172,0.8420019013898786,0.6604652640269686,0.8154183152430607,0.89,False,2026-09-13T19:42:07.707748+00:00,stage1_unrefined
28,0.02644494897685945,0.013278162979986519,1.5184882710454985,0.07309805601835251,0.8428201675087132,0.6599671095406545,0.8160089664413065,0.95,False,2026-09-13T19:42:08.521483+00:00,stage1_unrefined
29,0.0262779810000211,0.013270913972519338,1.558037166018039,0.06860804557800293,0.8438683841659289,0.6620212862119992,0.8175670897976319,0.95,False,2026-09-13T19:42:09.336033+00:00,stage1_unrefined
30,0.026261344028171152,0.01327943301293999,1.5975779430591501,0.06615214794874191,0.845005657568654,0.6654964231460598,0.8196022275534555,0.89,False,2026-09-13T19:42:10.139109+00:00,stage1_unrefined
31,0.02626703301211819,0.013282199972309172,1.6371271760435775,0.06433629244565964,0.8458396318836588,0.6666108961614392,0.8197053375135412,0.94,False,2026-09-13T19:42:10.947956+00:00,stage1_unrefined
32,0.026260507991537452,0.013277551042847335,1.6766652350779623,0.060596249997615814,0.8462095162695896,0.6660136796262242,0.8215192671054368,0.94,False,2026-09-13T19:42:11.752960+00:00,stage1_unrefined
33,0.02618431899463758,0.013280719984322786,1.7161302740569226,0.05749402567744255,0.8463804301706975,0.6651502346152185,0.8201281686851578,0.91,False,2026-09-13T19:42:12.553923+00:00,stage1_unrefined
34,0.02620835101697594,0.013276865996886045,1.7556154910707846,0.056255266070365906,0.8467212543937135,0.6666959591204453,0.8206455897742533,0.96,False,2026-09-13T19:42:13.361061+00:00,stage1_unrefined
35,0.026300100958906114,0.013266274007037282,1.795181866036728,0.05377303808927536,0.84721121921259,0.669737728156146,0.821985421139922,0.91,False,2026-09-13T19:42:14.163994+00:00,stage1_unrefined
36,0.026253903983160853,0.01327328203478828,1.8347090520546772,0.049860868602991104,0.8476119091165658,0.6723560203474572,0.8243106910150328,0.9,False,2026-09-13T19:42:14.969089+00:00,stage1_unrefined
37,0.026283747982233763,0.013270386029034853,1.8742631860659458,0.048394251614809036,0.8476658842239618,0.6725792930718688,0.8241888106079485,0.97,False,2026-09-13T19:42:15.782504+00:00,stage1_unrefined
38,0.026281519036274403,0.013277568970806897,1.913822274073027,0.046885084360837936,0.847913986455695,0.6731939511925494,0.8248140249677962,0.93,False,2026-09-13T19:42:16.584701+00:00,stage1_unrefined
39,0.02620307501638308,0.013258073013275862,1.953283422102686,0.042800914496183395,0.8480983832251823,0.6729037186548752,0.8258910503082292,0.89,False,2026-09-13T19:42:17.386314+00:00,stage1_unrefined
40,0.026330815977416933,0.013279404025524855,1.9928936421056278,0.04081018269062042,0.8483443910307595,0.6744276049370114,0.8266696426179185,0.96,False,2026-09-13T19:42:18.193741+00:00,stage1_unrefined
41,0.02616039599524811,0.013264390989206731,2.0323184290900826,0.040147047489881516,0.8491096419875196,0.6776704702054563,0.8267257645194683,0.9,False,2026-09-13T19:42:18.992440+00:00,stage1_unrefined
42,0.026679320028051734,0.0133430190035142,2.0723407681216486,1.1469532251358032,0.7073446114691125,0.25685951448609623,0.6006846520377043,0.09,True,2026-09-13T19:42:19.836522+00:00,stage2_refined
43,0.02614820998860523,0.013249094015918672,2.1117380721261725,1.0054091215133667,0.778187965322586,0.41814719323659,0.6911809087385816,0.47,True,2026-09-13T19:42:20.638689+00:00,stage2_refined
44,0.026236873003654182,0.013268635026179254,2.151243580156006,0.5562875866889954,0.7798234067132991,0.4050359600135736,0.6762869014130048,0.9,False,2026-09-13T19:42:21.483106+00:00,stage2_refined
45,0.02625139703741297,0.013262042019050568,2.1907570192124695,0.3283187747001648,0.774385927341215,0.36701133211170295,0.639278472149676,0.98,False,2026-09-13T19:42:22.334616+00:00,stage2_refined
46,0.026417083980049938,0.0132642220123671,2.2304383252048865,0.32852625846862793,0.7731647896244921,0.34469627039396233,0.6241158605528779,0.99,False,2026-09-13T19:42:23.178126+00:00,stage2_refined
47,0.026173640973865986,0.013264516019262373,2.269876482198015,0.35772904753685,0.7788028539348945,0.34254901367741947,0.6214409463707542,0.99,False,2026-09-13T19:42:24.021856+00:00,stage2_refined
48,0.026317057956475765,0.013255283993203193,2.309448824147694,0.3535648584365845,0.7901546437005857,0.3584467149169296,0.642910993319733,0.99,False,2026-09-13T19:42:24.871407+00:00,stage2_refined
