epoch,time_s
0,0.1320192813873291
1,0.1064915657043457
2,0.1062774658203125
3,0.10601305961608887
4,0.10757684707641602
5,0.11023330688476562
6,0.10741472244262695
7,0.07031369209289551
8,0.09813690185546875
9,0.1068429946899414
10,0.1085212230682373
11,0.10907864570617676
12,0.11280035972595215
13,0.11244082450866699
14,0.0987849235534668
15,0.13521766662597656
16,0.1068885326385498
17,0.11302375793457031
18,0.10861897468566895
19,0.10718512535095215
20,0.12972760200500488
