epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,2.0728416860220022,4.332383568980731,6.405225255002733,1.7353648245334625,0.8256471384117233,0.5442165391846793,0.7024996672434447,0.99,True,2026-09-13T19:07:58.118359+00:00,
1,1.8119610919966362,4.463193074974697,12.680379421974067,0.9744144380092621,0.8382331560576128,0.5560444908835143,0.7549465235589232,0.99,True,2026-09-13T19:08:05.674954+00:00,
2,1.876240850018803,4.511458340974059,19.06807861296693,0.875815749168396,0.8465166551385961,0.5775176228922044,0.777213153168471,0.97,True,2026-09-13T19:08:13.317839+00:00,
3,1.8990878770127892,4.714096134994179,25.681262624973897,0.7585384845733643,0.8436032210877996,0.6098911164536457,0.7902339822352074,0.94,True,2026-09-13T19:08:21.060273+00:00,
4,1.7876184430206195,4.337157227040734,31.80603829503525,0.6782874763011932,0.8375967995772051,0.6001805932769384,0.7893741964749904,0.76,False,2026-09-13T19:08:27.995003+00:00,
5,1.7975632479647174,4.368903894966934,37.9725054379669,0.6376611888408661,0.8354961337765837,0.5981540641007711,0.7874123951481014,0.9,False,2026-09-13T19:08:34.984458+00:00,
6,1.7818921589641832,4.316990232036915,44.071387828968,0.5925865322351456,0.8348275318601489,0.5813046795894203,0.7779429249771175,0.95,False,2026-09-13T19:08:41.909398+00:00,
7,1.7770867599756457,4.609398289001547,50.45787287794519,0.5403551533818245,0.8392583776609902,0.5970692479028918,0.7797648911397382,0.95,False,2026-09-13T19:08:49.122035+00:00,
8,1.7759343250072561,4.578676278004423,56.81248348095687,0.5445846319198608,0.8427503969373903,0.6157533586888668,0.7879233759784461,0.95,True,2026-09-13T19:08:56.572591+00:00,
9,1.8013406000100076,3.2064452380291186,61.820269318996,0.5726768970489502,0.8445797036491711,0.627817454573323,0.7931655724539166,0.94,True,2026-09-13T19:09:02.648970+00:00,
10,1.3230171889881603,3.1643641729606315,66.30765068094479,0.5130036324262619,0.8452107367964321,0.6247185082807847,0.7947214772313435,0.95,False,2026-09-13T19:09:07.927003+00:00,
11,1.318208644981496,3.2297699180198833,70.85562924394617,0.5233171060681343,0.8468065149918153,0.613744442137504,0.7953788649893891,0.95,False,2026-09-13T19:09:13.333267+00:00,
12,1.3676493790117092,3.20610932999989,75.42938795295777,0.5095970630645752,0.851864466890875,0.602335564388097,0.7902052806709561,0.95,False,2026-09-13T19:09:18.699595+00:00,
13,1.3111829030094668,3.116645104950294,79.85721596091753,0.5202968269586563,0.8558706241547026,0.6224067994140138,0.7972960452880633,0.95,False,2026-09-13T19:09:23.915389+00:00,
14,1.5597954040276818,3.152164563012775,84.56917592795799,0.5469555780291557,0.8533911290231091,0.6248979926471068,0.8018410756903367,0.93,False,2026-09-13T19:09:29.405357+00:00,
15,1.311908713018056,3.173070526041556,89.0541551670176,0.4994891881942749,0.8501051925536868,0.6249549323751262,0.799113239407798,0.96,False,2026-09-13T19:09:34.699567+00:00,
16,1.3099534939974546,3.3425577530288137,93.70666641404387,0.49693432450294495,0.8485404816796182,0.6237312066955105,0.7969652513328256,0.94,False,2026-09-13T19:09:40.161598+00:00,
17,1.3510460419929586,3.1662192880176008,98.22393174405443,0.4822210296988487,0.8485773086728617,0.6294648605863706,0.799685661769966,0.96,True,2026-09-13T19:09:45.756105+00:00,
18,1.3801511960336939,3.4818401060183533,103.08592304610647,0.468136303126812,0.8503112317267862,0.6307188083709406,0.8052071543132744,0.93,True,2026-09-13T19:09:51.838872+00:00,
19,1.309726795007009,3.1225393550121225,107.5181891961256,0.42835457623004913,0.8513489762532217,0.6283536086881241,0.8034500636437305,0.96,False,2026-09-13T19:09:57.065307+00:00,
20,1.361518521036487,3.14099713700125,112.02070485416334,0.46207426488399506,0.8525153970866183,0.6356294857528976,0.8051131909967602,0.97,True,2026-09-13T19:10:02.624477+00:00,
21,1.3226468400098383,3.130755460006185,116.47410715417936,0.4597921073436737,0.8524818426342435,0.6620922290617999,0.8094861473769539,0.95,True,2026-09-13T19:10:08.128435+00:00,
22,1.2967525660060346,3.2494479570304975,121.0203076772159,0.4549235701560974,0.8481461186879886,0.643936991315421,0.8032136131328267,0.97,False,2026-09-13T19:10:13.478663+00:00,
23,1.360627272981219,3.26672391401371,125.64765886421083,0.45450032502412796,0.8512334337436139,0.6628321130934574,0.8060678469583578,0.94,True,2026-09-13T19:10:19.198678+00:00,
24,1.5944954589940608,3.26569453504635,130.50784885825124,0.4713114723563194,0.8500801467075707,0.6593873882703027,0.8065842750608454,0.97,False,2026-09-13T19:10:24.854214+00:00,
25,1.3570797799620777,3.2488797350088134,135.11380837322213,0.4146748408675194,0.849910978161593,0.6513085966487393,0.805556528576232,0.93,False,2026-09-13T19:10:30.242241+00:00,
26,1.3657881559920497,3.24397291400237,139.72356944321655,0.42636191844940186,0.8509917456919837,0.6428595964248376,0.8050643846582046,0.96,False,2026-09-13T19:10:35.636246+00:00,
27,1.3530043159844354,3.253489244962111,144.3300630041631,0.4452377185225487,0.8542287249500086,0.6626540862736933,0.8115664688054421,0.96,False,2026-09-13T19:10:41.030330+00:00,
28,1.3458319029887207,3.504355408018455,149.18025031517027,0.40801024436950684,0.8526880127089778,0.6564637818803252,0.8084610230644945,0.94,False,2026-09-13T19:10:46.671653+00:00,
