epoch,train_start_utc,train_end_utc,train_seconds,validation_seconds,mean_batch_loss,validation_macro_f1,validation_fraud_f1,validation_auroc,validation_auprc,validation_gmean,validation_fraud_precision,validation_fraud_recall,is_best_checkpoint
0,2026-09-09T08:24:55.684953+00:00,2026-09-09T08:25:08.683380+00:00,12.998404534000656,11.114446241001133,2.069249709447225,0.5808650506693874,0.24487534626038782,0.72140910870858,0.3351914510088533,0.4019192915931057,0.4575569358178054,0.16717095310136157,True
1,2026-09-09T08:25:19.808403+00:00,2026-09-09T08:25:32.230184+00:00,12.42175831700115,0.0,2.056058963139852,,,,,,,,False
2,2026-09-09T08:25:32.230728+00:00,2026-09-09T08:25:44.179222+00:00,11.9484747839997,0.0,2.031206727027893,,,,,,,,False
3,2026-09-09T08:25:44.179755+00:00,2026-09-09T08:25:56.687618+00:00,12.507841327998904,0.0,1.9897564848264058,,,,,,,,False
4,2026-09-09T08:25:56.688505+00:00,2026-09-09T08:26:08.487907+00:00,11.799376831999325,0.0,1.9608102043469746,,,,,,,,False
5,2026-09-09T08:26:08.488473+00:00,2026-09-09T08:26:21.088661+00:00,12.60016744799941,11.77377824299947,1.9470892548561096,0.5408873680719064,0.365093499554764,0.7540451527322606,0.3847255694544825,0.6704714250413858,0.23876077335196833,0.7753403933434191,True
6,2026-09-09T08:26:32.874019+00:00,2026-09-09T08:26:45.075421+00:00,12.201381599999877,0.0,1.9201241334279378,,,,,,,,False
7,2026-09-09T08:26:45.076056+00:00,2026-09-09T08:26:57.451694+00:00,12.375615978000496,0.0,1.929608980814616,,,,,,,,False
8,2026-09-09T08:26:57.452338+00:00,2026-09-09T08:27:09.349635+00:00,11.897278897000433,0.0,1.8863345980644226,,,,,,,,False
9,2026-09-09T08:27:09.350297+00:00,2026-09-09T08:27:21.841184+00:00,12.490869444000055,0.0,1.8890662391980488,,,,,,,,False
10,2026-09-09T08:27:21.842198+00:00,2026-09-09T08:27:34.023438+00:00,12.18121601600069,11.742363903000296,1.8936219215393066,0.6180840209167339,0.41682156133828996,0.7648516796784497,0.42356475403847615,0.7047042491636419,0.3008048289738431,0.6785173978819969,True
11,2026-09-09T08:27:45.780418+00:00,2026-09-09T08:27:57.821856+00:00,12.041417252999963,0.0,1.8771157264709473,,,,,,,,False
12,2026-09-09T08:27:57.822913+00:00,2026-09-09T08:28:10.386058+00:00,12.56312324999999,0.0,1.8904874920845032,,,,,,,,False
13,2026-09-09T08:28:10.386776+00:00,2026-09-09T08:28:22.385493+00:00,11.998697154998808,0.0,1.895168125629425,,,,,,,,False
14,2026-09-09T08:28:22.386219+00:00,2026-09-09T08:28:34.989123+00:00,12.602885903999777,0.0,1.9089742700258892,,,,,,,,False
15,2026-09-09T08:28:34.990294+00:00,2026-09-09T08:28:46.924130+00:00,11.93381405800028,11.801311965999048,1.8863996267318726,0.6165748599679927,0.417466849565615,0.7731246973843698,0.4471682716524857,0.7075809752110818,0.2991480996068152,0.6906202723146747,True
16,2026-09-09T08:28:58.737506+00:00,2026-09-09T08:29:10.666931+00:00,11.929399029000706,0.0,1.8871277372042339,,,,,,,,False
17,2026-09-09T08:29:10.667769+00:00,2026-09-09T08:29:23.030506+00:00,12.362703045000671,0.0,1.8684217135111492,,,,,,,,False
18,2026-09-09T08:29:23.031398+00:00,2026-09-09T08:29:35.073845+00:00,12.042429735000042,0.0,1.8604208827018738,,,,,,,,False
19,2026-09-09T08:29:35.074784+00:00,2026-09-09T08:29:47.651259+00:00,12.576456140999653,0.0,1.8609946767489116,,,,,,,,False
20,2026-09-09T08:29:47.651909+00:00,2026-09-09T08:29:59.588735+00:00,11.936798097000064,11.688579707000827,1.881547749042511,0.6166014693142614,0.42180518319928506,0.7806457596267515,0.46295408565110474,0.7149486175843816,0.2993024730500951,0.7140695915279879,True
21,2026-09-09T08:30:11.291199+00:00,2026-09-09T08:30:23.795603+00:00,12.50438455800031,0.0,1.8623804251352947,,,,,,,,False
22,2026-09-09T08:30:23.796360+00:00,2026-09-09T08:30:35.716289+00:00,11.919905041000675,0.0,1.861216127872467,,,,,,,,False
23,2026-09-09T08:30:35.717289+00:00,2026-09-09T08:30:47.706693+00:00,11.989369978000468,0.0,1.8573314150174458,,,,,,,,False
24,2026-09-09T08:30:47.708059+00:00,2026-09-09T08:31:00.301690+00:00,12.593609864999962,0.0,1.8138976494471233,,,,,,,,False
25,2026-09-09T08:31:00.302710+00:00,2026-09-09T08:31:12.399976+00:00,12.097243717998936,11.728054790000897,1.8589175740877788,0.6646139977717996,0.4572415778865534,0.7873215893017874,0.46443198062939195,0.7041350910141035,0.3691306369130637,0.6006051437216339,True
26,2026-09-09T08:31:24.140724+00:00,2026-09-09T08:31:36.828652+00:00,12.687908742000218,0.0,1.8407085140546162,,,,,,,,False
27,2026-09-09T08:31:36.830205+00:00,2026-09-09T08:31:48.957935+00:00,12.12770900400028,0.0,1.8225916028022766,,,,,,,,False
28,2026-09-09T08:31:48.959364+00:00,2026-09-09T08:32:01.612575+00:00,12.65319061199989,0.0,1.8257474899291992,,,,,,,,False
29,2026-09-09T08:32:01.613639+00:00,2026-09-09T08:32:13.708116+00:00,12.094455501999619,0.0,1.8287593921025593,,,,,,,,False
30,2026-09-09T08:32:13.709316+00:00,2026-09-09T08:32:25.843902+00:00,12.13456751999911,11.735695885001405,1.8363770047823589,0.6430359838555846,0.4437810945273632,0.794402284403932,0.47625401873933754,0.7197541634059635,0.3306152705707932,0.6747352496217852,True
31,2026-09-09T08:32:37.593610+00:00,2026-09-09T08:32:50.196198+00:00,12.602567788999295,0.0,1.8025885224342346,,,,,,,,False
32,2026-09-09T08:32:50.197453+00:00,2026-09-09T08:33:02.211759+00:00,12.014286424999227,0.0,1.8102254072825115,,,,,,,,False
33,2026-09-09T08:33:02.212864+00:00,2026-09-09T08:33:14.742320+00:00,12.529437101999065,0.0,1.847644070784251,,,,,,,,False
34,2026-09-09T08:33:14.743760+00:00,2026-09-09T08:33:26.863723+00:00,12.119943175001026,0.0,1.820939878622691,,,,,,,,False
35,2026-09-09T08:33:26.865152+00:00,2026-09-09T08:33:39.380789+00:00,12.515613823001331,11.193465853000816,1.8167242209116619,0.6339596343265754,0.43933348979112885,0.7970865057113017,0.48067187300243275,0.7250275961453897,0.318475671997278,0.708018154311649,True
36,2026-09-09T08:33:50.587397+00:00,2026-09-09T08:34:03.070887+00:00,12.4834646599993,0.0,1.8158134023348491,,,,,,,,False
37,2026-09-09T08:34:03.072054+00:00,2026-09-09T08:34:15.134120+00:00,12.062043435000305,0.0,1.81650443871816,,,,,,,,False
38,2026-09-09T08:34:15.135325+00:00,2026-09-09T08:34:27.676207+00:00,12.540859867000108,0.0,1.8133410215377808,,,,,,,,False
39,2026-09-09T08:34:27.677227+00:00,2026-09-09T08:34:39.465533+00:00,11.78828832599902,0.0,1.7934107581774394,,,,,,,,False
40,2026-09-09T08:34:39.466501+00:00,2026-09-09T08:34:51.995978+00:00,12.529458797000188,11.69166283999948,1.823903501033783,0.6454610719472784,0.45145631067961167,0.8079522183901988,0.4858106160439443,0.7310998456473092,0.33238027162258754,0.7034795763993948,True
41,2026-09-09T08:35:03.701799+00:00,2026-09-09T08:35:15.591410+00:00,11.889590700999179,0.0,1.8120235204696655,,,,,,,,False
42,2026-09-09T08:35:15.592611+00:00,2026-09-09T08:35:27.704091+00:00,12.11144382099883,0.0,1.8029545545578003,,,,,,,,False
43,2026-09-09T08:35:27.705620+00:00,2026-09-09T08:35:40.401044+00:00,12.695387859999755,0.0,1.806273639202118,,,,,,,,False
44,2026-09-09T08:35:40.402360+00:00,2026-09-09T08:35:52.480147+00:00,12.077763953999238,0.0,1.7994709412256877,,,,,,,,False
