epoch,train_seconds
1,51.084137269994244
2,51.42379567096941
3,50.57250384800136
4,50.61940730107017
5,50.836548341903836
6,51.31314319209196
7,51.09232891886495
8,50.92557369614951
9,50.41745374700986
10,51.1511109478306
11,51.32492563617416
12,50.679544462123886
13,51.11795579106547
14,50.79053793405183
15,50.76623879582621
16,50.04658426390961
17,49.96547553013079
18,50.416200048988685
19,50.818677159026265
20,50.38960607117042
21,51.03118909196928
22,50.76172345713712
23,50.35459324414842
24,50.410478656878695
25,51.20213909703307
26,50.42311128298752
27,51.24832944897935
28,50.55247998703271
29,51.10777510004118
30,51.3162051779218
31,50.97196715301834
32,50.39559043198824
33,50.26145719899796
34,50.00641500297934
35,50.54726103087887
36,50.614862837828696
37,50.86340321204625
38,51.10431154095568
39,50.7956786530558
40,50.32736823987216
41,51.27283662511036
42,50.93481924198568
43,51.29416238004342
44,50.80604891991243
45,50.85539927100763
46,50.764772603986785
47,50.46099596680142
48,50.764832445885986
49,51.288416559807956
50,50.83169261994772
51,50.42836308013648
52,50.799126841826364
53,50.26539483596571
54,50.400985930114985
55,50.605855466099456
56,50.14654502412304
57,50.68299943511374
58,50.54170101811178
59,51.05385088711046
60,50.79866361990571
61,50.906754420138896
62,50.773890699027106
63,50.944020605878904
64,50.72955928277224
65,51.384949365165085
66,50.7730389200151
67,51.114008009200916
68,51.297926631057635
69,50.53364186407998
70,50.60399371897802
71,50.999731584917754
72,50.40780947403982
73,50.43958642310463
74,50.57491075294092
75,50.7807387560606
76,51.08732764911838
77,50.44227163703181
78,50.46465104399249
79,51.01953322207555
80,50.58033582987264
81,50.65460349898785
82,51.22045725909993
83,50.31693124398589
84,50.33595769805834
85,51.0068067710381
86,50.995619195047766
87,50.51243586395867
88,50.310229448834434
89,50.87604843406007
90,50.294813826913014
91,50.7476949498523
92,50.86210486991331
93,50.14452558802441
94,51.078759278170764
95,50.048363644164056
96,50.0567860789597
97,50.70269485190511
98,50.36698561394587
99,50.44238221319392
100,50.15380469895899
