epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,0.7223859056830406,0.13632033206522465,330851840,1.713329553604126
1,0.1376661602407694,0.1311866920441389,347557376,1.6889674663543701
2,0.13716871663928032,0.13103853072971106,346965504,1.68238365650177
3,0.13865515496581793,0.13067231886088848,347557376,1.6563079357147217
4,0.13947112020105124,0.1308023203164339,346965504,1.6177854537963867
5,0.13936128932982683,0.13084151968359947,347557376,1.5891071557998657
6,0.13956780079752207,0.13099670130759478,346965504,1.5923316478729248
7,0.13928906992077827,0.13272699061781168,347557376,1.5867421627044678
8,0.13972313236445189,0.13164380472153425,346965504,1.5715928077697754
9,0.13820784259587526,0.13251224998384714,347557376,1.5068814754486084
10,0.1372363269329071,0.133468646556139,346965504,1.5065281391143799
11,0.13918457925319672,0.1314962049946189,347557376,1.4613559246063232
12,0.14094811957329512,0.13067923858761787,346965504,1.460390567779541
13,0.139544571749866,0.13128538336604834,347557376,1.4724295139312744
14,0.13938513956964016,0.13354461546987295,346965504,1.387127161026001
15,0.14061905723065138,0.13069887924939394,347557376,1.4056679010391235
16,0.1393616497516632,0.13114652130752802,346965504,1.3696362972259521
17,0.13933668099343777,0.13108572270721197,347557376,1.2841261625289917
18,0.14159786235541105,0.13351784646511078,346965504,1.3718597888946533
19,0.13933405000716448,0.1308477008715272,347557376,1.2142071723937988
20,0.1403203448280692,0.13091964088380337,346965504,1.3494181632995605
21,0.1368589261546731,0.13147215358912945,347557376,1.2231285572052002
22,0.1396847516298294,0.1310284724459052,346965504,1.158310890197754
23,0.13932436890900135,0.13506413623690605,347557376,1.2844998836517334
24,0.14063223730772734,0.1309603713452816,346965504,1.234627604484558
25,0.14458543993532658,0.13212795834988356,347557376,1.125124216079712
26,0.14061019755899906,0.13155002426356077,346965504,1.1296461820602417
27,0.1414220118895173,0.13180274609476328,347557376,1.0830483436584473
28,0.1405290775001049,0.13321494404226542,346965504,1.0407781600952148
29,0.14615890942513943,0.13703641667962074,347557376,0.9890439510345459
30,0.14547410607337952,0.13942224066704512,346965504,1.0156515836715698
31,0.14487971179187298,0.13545717857778072,347557376,1.2214545011520386
32,0.14541102666407824,0.13689835648983717,346965504,0.9507534503936768
33,0.1410410711541772,0.13151467498391867,347557376,0.9979199171066284
34,0.14048619847744703,0.1319165276363492,346965504,1.0450340509414673
35,0.14210086595267057,0.13153231609612703,347557376,0.9963575601577759
36,0.14016878604888916,0.1313559440895915,346965504,0.9965794086456299
37,0.1397187625989318,0.13150311540812254,347557376,1.1216362714767456
38,0.1401104647666216,0.13134083431214094,346965504,0.8839020729064941
39,0.14031730685383081,0.13143275491893291,347557376,0.8801603317260742
40,0.14017939567565918,0.13151185493916273,346965504,0.8894323110580444
41,0.14214252680540085,0.13156581576913595,347557376,0.9791224002838135
42,0.14194677583873272,0.13332971557974815,346965504,0.9758564233779907
43,0.14008644502609968,0.13162208627909422,347557376,0.8843100070953369
44,0.14017702545970678,0.13140466436743736,346965504,0.9118039608001709
45,0.14041445683687925,0.13151816558092833,347557376,0.9180588722229004
46,0.14015208464115858,0.13164900615811348,346965504,0.822165310382843
47,0.1405215673148632,0.1312125837430358,347557376,0.8657710552215576
48,0.14046776667237282,0.13156804535537958,346965504,0.860237717628479
49,0.1401160443201661,0.13137771468609571,347557376,1.0487736463546753
50,0.14336831495165825,0.13178849779069424,346965504,0.9078764915466309
51,0.14331506378948689,0.1325215408578515,347557376,0.965847373008728
52,0.14406325854361057,0.13165530562400818,346965504,0.862045407295227
53,0.14010151661932468,0.13408976048231125,347557376,0.8436320424079895
54,0.14531809650361538,0.13144409470260143,346965504,1.0063567161560059
55,0.14023953583091497,0.1320696184411645,347557376,0.7982365489006042
56,0.14052675757557154,0.13162035588175058,346965504,1.247344970703125
57,0.14375210832804441,0.1367521369829774,347557376,1.0601086616516113
58,0.14533974695950747,0.13597199227660894,346965504,0.9015827178955078
59,0.1449406035244465,0.131604946218431,347557376,0.8272567987442017
60,0.14103562105447054,0.13201129902154207,346965504,0.8333131670951843
61,0.14062201976776123,0.13141720462590456,347557376,0.7866989374160767
62,0.14829409401863813,0.13568932004272938,346965504,0.8441692590713501
63,0.14284746255725622,0.13165192678570747,347557376,0.8258011341094971
64,0.14086338132619858,0.13202184904366732,346965504,0.7744033336639404
65,0.14334396459162235,0.13419179245829582,347557376,0.7641080617904663
66,0.14435972087085247,0.13153231609612703,346965504,0.7800337672233582
67,0.14059409964829683,0.13175379671156406,347557376,0.8388365507125854
68,0.14510531444102526,0.13161031622439623,346965504,0.8389819860458374
69,0.1428653635084629,0.13398997951298952,347557376,0.763363242149353
70,0.14356089662760496,0.13325880654156208,346965504,0.8463613986968994
71,0.1392856314778328,0.13316544611006975,347557376,0.8186845779418945
72,0.13834831584244967,0.13173901848495007,346965504,0.7426587343215942
73,0.1426579812541604,0.13174161780625582,347557376,0.6843100786209106
74,0.14046353846788406,0.13169165700674057,346965504,0.8129668831825256
75,0.14347468595951796,0.13179118745028973,347557376,0.6934514045715332
76,0.14526515547186136,0.13378608878701925,346965504,0.6695621013641357
77,0.1408577710390091,0.13183444738388062,347557376,0.7467072010040283
78,0.1434847954660654,0.13272348325699568,346965504,0.7074524760246277
79,0.14140351489186287,0.1317345481365919,347557376,0.7900132536888123
80,0.14334111660718918,0.13683037739247084,346965504,0.739661693572998
81,0.1419804785400629,0.13505498692393303,347557376,0.7208251953125
