epoch,time_s
0,9.162321090698242
1,9.18966269493103
2,9.603564262390137
3,9.206516742706299
4,9.36924409866333
5,9.154459953308105
6,10.117246866226196
7,9.370362758636475
8,9.132591962814331
9,9.014088869094849
10,9.33852744102478
11,9.366812705993652
12,9.419039487838745
13,9.29385232925415
14,9.384306192398071
15,9.272687435150146
16,9.379616975784302
17,8.943702936172485
18,9.26865005493164
19,9.39954400062561
20,9.153318405151367
21,9.388853073120117
22,9.20637822151184
23,9.107032299041748
24,9.096888542175293
25,9.318786144256592
26,9.01349949836731
27,9.398908853530884
28,9.076180219650269
29,9.121187210083008
30,9.57331895828247
31,9.503843307495117
32,9.119856595993042
33,9.266699314117432
34,9.464378356933594
35,9.030102491378784
36,9.051311492919922
37,9.314258337020874
38,10.07030987739563
39,9.002995491027832
40,9.252679586410522
41,9.286288738250732
42,9.369187831878662
43,9.165235042572021
44,9.115619897842407
