epoch,time_s
0,0.07904267311096191
1,0.04647016525268555
2,0.047666072845458984
3,0.04592084884643555
4,0.04668450355529785
5,0.047128915786743164
6,0.04575943946838379
7,0.04697704315185547
8,0.04626345634460449
9,0.046620845794677734
10,0.04633641242980957
11,0.03386878967285156
12,0.034418582916259766
13,0.06237030029296875
14,0.03794384002685547
15,0.04575943946838379
16,0.04681658744812012
17,0.046288251876831055
18,0.04480457305908203
19,0.046985626220703125
20,0.07219934463500977
21,0.04619479179382324
22,0.045511484146118164
23,0.0373990535736084
24,0.051621437072753906
25,0.04705190658569336
26,0.04565286636352539
27,0.04542231559753418
28,0.04589247703552246
29,0.046739816665649414
30,0.045972585678100586
31,0.046109914779663086
32,0.045981645584106445
33,0.04416036605834961
34,0.046659231185913086
35,0.04555201530456543
36,0.04597806930541992
37,0.03905200958251953
38,0.03793454170227051
39,0.03775334358215332
40,0.045516252517700195
41,0.043416500091552734
42,0.0438227653503418
43,0.047162771224975586
44,0.03745579719543457
45,0.04571366310119629
46,0.046157121658325195
47,0.0471949577331543
48,0.046415090560913086
49,0.04576444625854492
50,0.04495501518249512
51,0.03707456588745117
52,0.046150922775268555
53,0.03760480880737305
54,0.045784950256347656
55,0.04464411735534668
56,0.04596829414367676
57,0.04645180702209473
58,0.046012163162231445
59,0.0459589958190918
60,0.0477602481842041
