epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,61.412706312999944,332.0035363240004,393.4162426370003,452.9731479839687,0.518403046767321,0.028881777866180968,0.3814866716260632,0.99,True,2026-09-17T01:24:11.340432+00:00,
1,61.58049913600007,325.93811548399935,780.9348572569997,109.3557861216747,0.6032751121535589,0.03632158484806833,0.42087600282013116,0.99,True,2026-09-17T01:30:51.384494+00:00,
2,62.99785515700023,334.1733610989995,1178.1060735129995,48.307917295581234,0.6066636610102224,0.036218511910141686,0.4255843657797728,0.99,False,2026-09-17T01:37:40.525508+00:00,
3,61.715981081999416,332.41464439399897,1572.236698988998,16.093010261981156,0.6533138281936111,0.042934498667798825,0.47774591862957805,0.99,True,2026-09-17T01:44:27.183345+00:00,
4,62.49448182599917,333.8191245090002,1968.5503053239972,10.518931855250448,0.6706336511013025,0.045539082857881164,0.4919508049310683,0.99,True,2026-09-17T01:51:15.637384+00:00,
5,61.88908520900077,332.2379951790008,2362.677385711999,8.677579030503322,0.6810403066202301,0.048341241930452035,0.4946985385081215,0.99,True,2026-09-17T01:58:02.123239+00:00,
6,62.39912717399966,333.7788488569986,2758.855361742997,7.949542069957204,0.6969428493577163,0.05164419767148305,0.5044325116817143,0.99,True,2026-09-17T02:04:50.612962+00:00,
7,62.12296996600162,332.57957966400136,3153.557911373,6.874870536971266,0.7017606257254725,0.05197708652394932,0.5073015895345119,0.99,True,2026-09-17T02:11:37.377934+00:00,
8,62.28097359500134,334.6098491590001,3550.4487341270014,6.018767158480456,0.6861842111441165,0.04901582928427738,0.4995181897514199,0.99,False,2026-09-17T02:18:25.695559+00:00,
9,61.84538786799931,333.5058126820004,3945.799934677001,5.53279208092794,0.6682540533456119,0.04622320432606653,0.5056683872276697,0.98,False,2026-09-17T02:25:12.605096+00:00,
