epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.30885276088008173,10.218842877999123,5.452138374996139,0.6060760759359162,0.853420716112532,0.6060760759359162,1,0,159.296875
2,0.2752086851331923,12.101838038004644,5.984727767994627,0.7129449606081183,0.8805829330671824,0.7129449606081183,2,0,159.296875
3,0.25037820250899706,11.400310848999652,5.584176138007024,0.7605114275644747,0.8993278647620235,0.7605114275644747,3,0,159.296875
4,0.24292373657226562,11.270079265996173,6.480631797996466,0.7863315292966778,0.9076554800074854,0.7863315292966778,4,0,159.296875
5,0.23371827160870587,11.063905121998687,5.718475622001279,0.7974435048020051,0.9128095564843116,0.7974435048020051,5,0,159.296875
6,0.21792885109230323,11.037474632998055,6.135312384998542,0.8107593425760052,0.9172384754538082,0.8107593425760052,6,0,159.296875
7,0.2056566697579843,10.727019374004158,4.897095435997471,0.8200388223661584,0.9251996132493294,0.8200388223661584,7,0,159.296875
8,0.19633093586674444,8.457972067997616,5.8203006600015215,0.8292318681957441,0.9309696837377581,0.8292318681957441,8,0,159.296875
9,0.1842376391092936,12.530414629000006,6.971487969000009,0.8282546884866889,0.9260924146965256,0.8292318681957441,8,1,159.296875
10,0.17627733725088615,16.758029463002458,6.298403150998638,0.836005418728528,0.9292113717172976,0.836005418728528,10,0,159.296875
11,0.16668960783216688,12.22144787599973,6.473848933004774,0.8511655709465785,0.9465527727527914,0.8511655709465785,11,0,159.296875
12,0.15837021227236148,11.997585951001383,21.499987007999152,0.800050043080199,0.9314726155573576,0.8511655709465785,11,1,159.296875
13,0.15560517487702547,154.96685364599398,99.0831549459981,0.8575342068733268,0.9507048842866946,0.8575342068733268,13,0,159.296875
14,0.14847820776480217,151.3048223299993,77.43033924300107,0.8625484385353857,0.953819942611191,0.8625484385353857,14,0,159.296875
15,0.1482266143516258,185.07411441700242,46.57033945599687,0.8627507832538154,0.953909612625538,0.8627507832538154,15,0,159.296875
