epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.8375714619954427,7.215097705000517,3.531915776999085,0.8247201709712649,0.9124703699083027,0.8247201709712649,1,0,159.296875
2,0.35460065912317346,6.899912409000535,3.8321534509996127,0.8660743834666387,0.9385643440833386,0.8660743834666387,2,0,159.296875
3,0.130675889827587,7.616232407999632,3.7631666870001936,0.8800747054120248,0.9579369658786103,0.8800747054120248,3,0,159.296875
4,0.1259705932052047,7.556762749998597,3.614302191999741,0.8856083195098245,0.9610949098621421,0.8856083195098245,4,0,159.296875
5,0.11513729448671695,7.449853296999208,3.7463144510002166,0.891316633153623,0.9675433535025888,0.891316633153623,5,0,159.296875
6,0.1077669726477729,7.671365726997465,4.206780042000901,0.8851596444059768,0.9668805751356746,0.891316633153623,5,1,159.296875
7,0.10282561514112684,7.600634422000439,3.8035045200012974,0.89659579099537,0.9660072671698584,0.89659579099537,7,0,159.296875
8,0.09940326655352558,7.367429314002948,3.8692231370005175,0.9044501574855813,0.9757735013411515,0.9044501574855813,8,0,159.296875
9,0.09451697490833423,7.394906143003027,4.375129993000883,0.9082989173178957,0.9781673008545941,0.9082989173178957,9,0,159.296875
10,0.0922533494454843,7.51444228499895,3.716491197999858,0.8976885183988849,0.9759060570145343,0.9082989173178957,9,1,159.296875
11,0.09823251653600622,7.512514969999756,3.55445141400196,0.9011106323784458,0.9715434158817291,0.9082989173178957,9,2,159.296875
12,0.10092971943042896,7.3738035139977,3.863058324997837,0.9058347095847935,0.9764518744931695,0.9082989173178957,9,3,159.296875
13,0.08941510871604637,7.772677475000819,3.786946480999177,0.8955500527630903,0.9640189320691162,0.9082989173178957,9,4,159.296875
14,0.08702846809669777,7.54713784300111,3.8400975490003475,0.9058097763112569,0.973594130122887,0.9082989173178957,9,5,159.296875
15,0.08205561284665708,7.382889526001236,3.7114741660006985,0.9158088762478617,0.982580625038987,0.9158088762478617,15,0,159.296875
16,0.07418394088745117,7.354477475997555,3.841483768999751,0.9150448197901001,0.979208252760277,0.9158088762478617,15,1,159.296875
17,0.0756259494357639,7.437249642000097,3.808296540999436,0.9155401045897515,0.9818086831763458,0.9158088762478617,15,2,159.296875
18,0.07836524645487468,7.083036937001452,3.9298140840000997,0.9191180985578042,0.9811965878610193,0.9191180985578042,18,0,159.296875
19,0.07477708216066714,7.4041476610000245,3.6244741859991336,0.918029028475055,0.982015314078972,0.9191180985578042,18,1,159.296875
20,0.07392091221279568,7.168353545999707,3.6401904209997156,0.9180957961493286,0.983251200798453,0.9191180985578042,18,2,159.296875
21,0.07473844952053493,7.2293224870009,3.76674493000246,0.9218921299224546,0.9833837564718358,0.9218921299224546,21,0,159.296875
22,0.07846175299750434,7.169191634999152,3.7441327960004855,0.9145343557191227,0.9817424053396544,0.9218921299224546,21,1,159.296875
23,0.0721023612552219,7.362840472000244,3.776798801998666,0.9257282275527768,0.9838983843802632,0.9257282275527768,23,0,159.296875
24,0.07120482126871745,7.234208042998944,3.5483329909984604,0.9238116583020562,0.9855163433347889,0.9257282275527768,23,1,159.296875
25,0.07508724707144278,7.475556116998632,3.6766689850010152,0.9253565602531751,0.9851537645811241,0.9257282275527768,23,2,159.296875
26,0.06564928867198803,7.176618633999169,3.796746104999329,0.9232593855473995,0.9838087143659161,0.9257282275527768,23,3,159.296875
27,0.0656813383102417,7.393035854998743,3.5618584809999447,0.9284944462600302,0.9856956833634832,0.9284944462600302,27,0,159.296875
28,0.0743557435494882,7.5275870010009385,3.800193462000607,0.9284129991278623,0.986518308277712,0.9284944462600302,27,1,159.296875
