epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,0.3665311009972356,0.009862276958301663,0.3763933779555373,0.7077732682228088,0.4992327722983745,0.15419579756798543,0.5055815315280985,0.5,True,2026-09-13T22:39:40.744272+00:00,stage1_unrefined
1,0.018540441000368446,0.008986183966044337,0.40392000292195007,0.6931865215301514,0.5997573361709269,0.2136919818288105,0.5311231007195125,0.54,True,2026-09-13T22:39:41.422006+00:00,stage1_unrefined
2,0.01798695797333494,0.008987469016574323,0.43089442991185933,0.6925247311592102,0.6597671476082596,0.2594019649101683,0.5734683752616739,0.52,True,2026-09-13T22:39:42.119374+00:00,stage1_unrefined
3,0.01825503201689571,0.009025055973324925,0.45817451790207997,0.687967836856842,0.6911470609548654,0.286374147278501,0.59346378633682,0.52,True,2026-09-13T22:39:42.799329+00:00,stage1_unrefined
4,0.018493847048375756,0.009029798035044223,0.48569816298549995,0.682487964630127,0.7053776974301471,0.29714284229337995,0.6072419915304001,0.54,True,2026-09-13T22:39:43.481102+00:00,stage1_unrefined
5,0.01816644798964262,0.00900468899635598,0.5128692999714985,0.6738085746765137,0.7126627134869601,0.30199262793905657,0.617174974965435,0.58,True,2026-09-13T22:39:44.201329+00:00,stage1_unrefined
6,0.01834701601183042,0.009005075029563159,0.5402213910128921,0.6636013388633728,0.7202239563071618,0.30815024745984165,0.6222824432151277,0.61,True,2026-09-13T22:39:44.896685+00:00,stage1_unrefined
7,0.018331121013034135,0.009006199019495398,0.5675587110454217,0.6509924530982971,0.7275405806387637,0.31731799132144917,0.6242914511638438,0.62,True,2026-09-13T22:39:45.596203+00:00,stage1_unrefined
8,0.018030085018835962,0.008986836997792125,0.5945756330620497,0.638493001461029,0.7330530542270228,0.3251132333377333,0.6309444727372444,0.65,True,2026-09-13T22:39:46.298830+00:00,stage1_unrefined
9,0.0182969180168584,0.009005244995933026,0.6218777960748412,0.6273607015609741,0.7380419651098042,0.3348354074855273,0.6339869442091712,0.69,True,2026-09-13T22:39:47.005043+00:00,stage1_unrefined
10,0.018152291944716126,0.008988549001514912,0.6490186370210722,0.6186739206314087,0.7412074647017095,0.3454192887323375,0.6344878034381147,0.65,True,2026-09-13T22:39:47.716795+00:00,stage1_unrefined
11,0.018253575020935386,0.00901678903028369,0.6762890010722913,0.6117377281188965,0.7447680915657872,0.3539495516385337,0.6363210609080584,0.65,True,2026-09-13T22:39:48.430987+00:00,stage1_unrefined
12,0.018076966982334852,0.009030222950968891,0.703396191005595,0.606101393699646,0.7478277534955033,0.36068268064170994,0.6396390041309019,0.62,True,2026-09-13T22:39:49.153884+00:00,stage1_unrefined
13,0.018439110019244254,0.00898656400386244,0.7308218650287017,0.6002178192138672,0.7498113991929638,0.3657649244086094,0.6414763841128117,0.63,True,2026-09-13T22:39:49.879449+00:00,stage1_unrefined
14,0.01842396898427978,0.009004032996017486,0.758249867008999,0.5943188071250916,0.7499699173131347,0.36692018930486303,0.6412008748034309,0.67,True,2026-09-13T22:39:50.612976+00:00,stage1_unrefined
15,0.01795794296776876,0.008995879034046084,0.7852036890108138,0.5898879170417786,0.7511031907671418,0.3684250933100516,0.6429679531659709,0.61,True,2026-09-13T22:39:51.340904+00:00,stage1_unrefined
16,0.01805807900382206,0.00898374296957627,0.8122455109842122,0.5893422961235046,0.7515340263316476,0.3673273583024136,0.6430543981997768,0.75,False,2026-09-13T22:39:52.077280+00:00,stage1_unrefined
17,0.01822548802010715,0.00898232898907736,0.8394533279933967,0.5908571481704712,0.7564916149873757,0.37504204831025334,0.6455750640955458,0.63,True,2026-09-13T22:39:52.807462+00:00,stage1_unrefined
18,0.017962232988793403,0.009009243978653103,0.8664248049608432,0.5845694541931152,0.7600979618145344,0.3815904217742133,0.6462885703360166,0.67,True,2026-09-13T22:39:53.545097+00:00,stage1_unrefined
19,0.018262837023939937,0.009022289013955742,0.8937099309987389,0.5801416635513306,0.7626543704280037,0.38474775267328004,0.6468289164158144,0.69,True,2026-09-13T22:39:54.286465+00:00,stage1_unrefined
20,0.018165475979913026,0.008980036014690995,0.9208554429933429,0.5794422030448914,0.7661286108759162,0.39155087677316375,0.6507673542900785,0.66,True,2026-09-13T22:39:55.024643+00:00,stage1_unrefined
21,0.018103938025888056,0.009004650986753404,0.9479640320059843,0.5738303065299988,0.7683163039581379,0.3948697611546954,0.6498080500121222,0.58,True,2026-09-13T22:39:55.758332+00:00,stage1_unrefined
22,0.01801414502551779,0.008979818027000874,0.974957995058503,0.5761488676071167,0.7699859169164817,0.39636205628398097,0.6495040089432529,0.67,True,2026-09-13T22:39:56.500264+00:00,stage1_unrefined
23,0.018589060986414552,0.008991730981506407,1.002538787026424,0.5706033110618591,0.7714030450734952,0.3983922821678987,0.6507953380693741,0.71,True,2026-09-13T22:39:57.235893+00:00,stage1_unrefined
24,0.018128263007383794,0.008984686981420964,1.0296517370152287,0.5717329382896423,0.772880767675843,0.40210206584547575,0.6499990235682721,0.66,True,2026-09-13T22:39:57.975598+00:00,stage1_unrefined
25,0.018509216024540365,0.008989027002826333,1.0571499800425954,0.567338228225708,0.7744942676033777,0.4049527098648066,0.6508046512530817,0.65,True,2026-09-13T22:39:58.711373+00:00,stage1_unrefined
26,0.01827973301988095,0.009017245029099286,1.0844469580915757,0.5656492710113525,0.7759284156006621,0.40633323682740896,0.652338577873803,0.73,True,2026-09-13T22:39:59.451747+00:00,stage1_unrefined
27,0.018272120971232653,0.009389464976266026,1.1121085440390743,0.5633003115653992,0.7775177444945345,0.4073204552706712,0.6536377593747091,0.7,True,2026-09-13T22:40:00.212071+00:00,stage1_unrefined
28,0.018296995025593787,0.009035097027663141,1.1394406360923313,0.559268593788147,0.7792961509416693,0.4093433793707204,0.6552161586305592,0.66,True,2026-09-13T22:40:00.949404+00:00,stage1_unrefined
29,0.01834195398259908,0.00899821100756526,1.1667808010824956,0.5587751269340515,0.7803242065035813,0.4083480652748588,0.656089502073364,0.69,False,2026-09-13T22:40:01.689352+00:00,stage1_unrefined
30,0.018421288987156004,0.00908964202972129,1.194291732099373,0.5543736219406128,0.7817367578968245,0.41023359804240567,0.656932619379329,0.72,True,2026-09-13T22:40:02.431331+00:00,stage1_unrefined
31,0.018578880990389735,0.00904336996609345,1.221913983055856,0.5530345439910889,0.7843598156326995,0.4165568570775876,0.6592782067833927,0.65,True,2026-09-13T22:40:03.171422+00:00,stage1_unrefined
32,0.01828202704200521,0.009103115007746965,1.2492991251056083,0.5505968928337097,0.786080631135724,0.41927265863077917,0.659472453032636,0.7,True,2026-09-13T22:40:03.914974+00:00,stage1_unrefined
33,0.01838294498156756,0.009017291013151407,1.2766993611003272,0.5458794236183167,0.7881639644690572,0.42233183342439845,0.6633991957803036,0.72,True,2026-09-13T22:40:04.686434+00:00,stage1_unrefined
34,0.018269805994350463,0.009004377003293484,1.3039735440979712,0.5441634654998779,0.7904387590867831,0.4273788483744085,0.6645433361941977,0.67,True,2026-09-13T22:40:05.421570+00:00,stage1_unrefined
35,0.018120076972991228,0.008992677030619234,1.3310862981015816,0.5422621369361877,0.7921599559867885,0.4281123089503823,0.664115181843443,0.72,True,2026-09-13T22:40:06.163010+00:00,stage1_unrefined
36,0.018264362995978445,0.009031179011799395,1.3583818401093595,0.5377161502838135,0.7943702945147487,0.43242053525326873,0.6663580880060544,0.65,True,2026-09-13T22:40:06.910212+00:00,stage1_unrefined
37,0.018556415976490825,0.00900724099483341,1.3859454970806837,0.5339862704277039,0.7963144656246901,0.43801730486653856,0.6693570678960289,0.62,True,2026-09-13T22:40:07.661032+00:00,stage1_unrefined
38,0.018305231991689652,0.009062233963049948,1.4133129630354233,0.5326360464096069,0.7975856617619014,0.4406379365363491,0.6707717690971234,0.73,True,2026-09-13T22:40:08.413397+00:00,stage1_unrefined
39,0.019083429011516273,0.009381367999594659,1.4417777600465342,0.5324862599372864,0.799286549272676,0.4460942176213194,0.6715978897589144,0.6,True,2026-09-13T22:40:09.162465+00:00,stage1_unrefined
40,0.018272050016094,0.00912588502978906,1.4691756950924173,0.5317795872688293,0.7998042479995728,0.446695392695152,0.6758979336619698,0.73,True,2026-09-13T22:40:09.914365+00:00,stage1_unrefined
41,0.018501531973015517,0.008999814977869391,1.4966770420433022,0.5267531871795654,0.8013688337643119,0.4520760206293802,0.6767770693357806,0.68,True,2026-09-13T22:40:10.680472+00:00,stage1_unrefined
42,0.01829374802764505,0.008994417963549495,1.5239652080344968,0.5214399099349976,0.8030900783389399,0.4557881598939523,0.6789155478282152,0.68,True,2026-09-13T22:40:11.434621+00:00,stage1_unrefined
43,0.01826779096154496,0.009039490949362516,1.5512724899454042,0.5196599960327148,0.8038059604720169,0.4566046182657911,0.6811245558752169,0.75,True,2026-09-13T22:40:12.186387+00:00,stage1_unrefined
44,0.01826123404316604,0.009019288991112262,1.5785530129796825,0.5205702185630798,0.8050882171216732,0.46123887123719676,0.681290342685926,0.59,True,2026-09-13T22:40:12.926797+00:00,stage1_unrefined
45,0.018351285019889474,0.00901510298717767,1.6059194009867497,0.5206780433654785,0.8052343875145884,0.46003266186442215,0.6825247813009343,0.75,False,2026-09-13T22:40:13.669351+00:00,stage1_unrefined
46,0.018382162030320615,0.008997653960250318,1.6332992169773206,0.5173113346099854,0.8066753053082831,0.46353430265153184,0.6832317847169332,0.7,True,2026-09-13T22:40:14.421703+00:00,stage1_unrefined
47,0.018627158016897738,0.009029138018377125,1.6609555130125955,0.5126917362213135,0.8079695759628367,0.4645548890697282,0.6856783619094347,0.72,True,2026-09-13T22:40:15.168551+00:00,stage1_unrefined
48,0.018292083987034857,0.009004075021948665,1.688251672021579,0.5094389915466309,0.8088137981799737,0.4656355981589872,0.6866313999860133,0.73,True,2026-09-13T22:40:15.917510+00:00,stage1_unrefined
49,0.01830854400759563,0.0091873420169577,1.7157475580461323,0.5088948607444763,0.8097855023379635,0.46863996921369155,0.6865553629492888,0.66,True,2026-09-13T22:40:16.660020+00:00,stage1_unrefined
50,0.018475126998964697,0.009087159007322043,1.743309844052419,0.5098585486412048,0.8094589788477234,0.46810184950122935,0.6864195150122537,0.77,False,2026-09-13T22:40:17.423385+00:00,stage1_unrefined
51,0.018337800982408226,0.008988926012534648,1.770636571047362,0.5137987732887268,0.8108537952813565,0.4719301783061659,0.6893156487617348,0.62,True,2026-09-13T22:40:18.169032+00:00,stage1_unrefined
52,0.01833450997946784,0.009005989995785058,1.7979770710226148,0.520830512046814,0.8118278831704767,0.472077830375607,0.6892211770906671,0.79,True,2026-09-13T22:40:18.925294+00:00,stage1_unrefined
53,0.018341500021051615,0.009103816002607346,1.8254223870462738,0.5123872756958008,0.8136070524115732,0.47599730368660587,0.6911687186896267,0.69,True,2026-09-13T22:40:19.679226+00:00,stage1_unrefined
54,0.018272308981977403,0.008988104993477464,1.8526828010217287,0.5008611083030701,0.8142439376949892,0.4785926721004855,0.6914137267606052,0.66,True,2026-09-13T22:40:20.422360+00:00,stage1_unrefined
55,0.018578445015009493,0.009030229004565626,1.8802914750413038,0.5047311186790466,0.8130173650045385,0.4756817151686288,0.6873204075773421,0.77,False,2026-09-13T22:40:21.176514+00:00,stage1_unrefined
56,0.018401486973743886,0.009011884976644069,1.9077048469916917,0.505568265914917,0.8138038532536976,0.47812485946449457,0.6891273144013017,0.71,False,2026-09-13T22:40:21.924288+00:00,stage1_unrefined
57,0.018846922961529344,0.008992115035653114,1.9355438849888742,0.49744322896003723,0.8155301036636994,0.48008848972160784,0.6913132473562646,0.71,True,2026-09-13T22:40:22.669262+00:00,stage1_unrefined
58,0.01799889898393303,0.008986947999801487,1.9625297319726087,0.4975036084651947,0.8163798561370589,0.4795724097404891,0.6927295421625359,0.79,False,2026-09-13T22:40:23.430899+00:00,stage1_unrefined
59,0.01843146199826151,0.009326704021077603,1.9902878979919478,0.5006189346313477,0.8170340473084815,0.48223225951601556,0.6914102115659706,0.72,True,2026-09-13T22:40:24.177488+00:00,stage1_unrefined
60,0.018275510985404253,0.008990178001113236,2.0175535869784653,0.4950115978717804,0.817054165999222,0.48314967090613803,0.690866240221345,0.72,True,2026-09-13T22:40:24.937211+00:00,stage1_unrefined
61,0.018272961024194956,0.008986626984551549,2.044813174987212,0.49192753434181213,0.8164802112176479,0.481201742720274,0.6913164080964104,0.77,False,2026-09-13T22:40:25.682684+00:00,stage1_unrefined
62,0.01813291502185166,0.009025921986903995,2.0719720119959675,0.49572470784187317,0.817532819210203,0.4841041571197272,0.6924196465863848,0.66,True,2026-09-13T22:40:26.427230+00:00,stage1_unrefined
63,0.018278773000929505,0.008981999999377877,2.099232784996275,0.49422886967658997,0.8192891523070703,0.48508447588013454,0.6952233933088441,0.74,True,2026-09-13T22:40:27.179891+00:00,stage1_unrefined
64,0.0182692680391483,0.00898119801422581,2.126483251049649,0.4887232184410095,0.8197570787279648,0.4855451312047492,0.6942551726014697,0.74,True,2026-09-13T22:40:27.932970+00:00,stage1_unrefined
65,0.018175357952713966,0.008992802002467215,2.15365141100483,0.4881170988082886,0.8195902652234605,0.48632083832926254,0.6945648334056639,0.68,True,2026-09-13T22:40:28.681414+00:00,stage1_unrefined
66,0.01834173599490896,0.009303625964093953,2.181296772963833,0.49010199308395386,0.8188736679710442,0.4836986927651816,0.6932794249775383,0.76,False,2026-09-13T22:40:29.433815+00:00,stage1_unrefined
67,0.018342609982937574,0.009044337028171867,2.2086837199749425,0.49046218395233154,0.8193484595375944,0.48612494881790613,0.6938664483637645,0.7,False,2026-09-13T22:40:30.191608+00:00,stage1_unrefined
68,0.01872773200739175,0.008999007986858487,2.2364104599691927,0.487411230802536,0.8214470010755396,0.4881000528771614,0.6952203244777225,0.76,True,2026-09-13T22:40:30.948887+00:00,stage1_unrefined
69,0.018313398002646863,0.00904657697537914,2.2637704349472187,0.4830896258354187,0.8219557369733861,0.4897818174113456,0.6953733849067407,0.7,True,2026-09-13T22:40:31.700022+00:00,stage1_unrefined
70,0.018300864030607045,0.009093986998777837,2.2911652859766036,0.48149576783180237,0.8220150918785327,0.4904561916464676,0.6962015697799013,0.72,True,2026-09-13T22:40:32.446075+00:00,stage1_unrefined
71,0.01839412294793874,0.00901659403461963,2.318576002959162,0.4802340567111969,0.8207827505587465,0.48800424874980064,0.6960222576094323,0.74,False,2026-09-13T22:40:33.207594+00:00,stage1_unrefined
72,0.018346116004977375,0.008984409039840102,2.3459065280039795,0.48161256313323975,0.8210861518570218,0.48901277661470044,0.6969809668512085,0.67,False,2026-09-13T22:40:33.951887+00:00,stage1_unrefined
73,0.018003796983975917,0.008992112998384982,2.3729024379863404,0.4853867292404175,0.822908609655446,0.48998363148303187,0.6978272641111566,0.82,False,2026-09-13T22:40:34.697826+00:00,stage1_unrefined
74,0.018034506996627897,0.00899845501407981,2.399935399997048,0.49661964178085327,0.82263481429781,0.491974470331375,0.696228661275831,0.54,True,2026-09-13T22:40:35.447960+00:00,stage1_unrefined
75,0.018321803014259785,0.008988361980300397,2.4272455649916083,0.5158390402793884,0.8235580810392304,0.4928162294857883,0.6986592243463211,0.82,True,2026-09-13T22:40:36.204417+00:00,stage1_unrefined
76,0.018284010991919786,0.009012031950987875,2.454541607934516,0.4955503046512604,0.823052968412702,0.49480278540733424,0.6994576782522742,0.72,True,2026-09-13T22:40:36.950282+00:00,stage1_unrefined
77,0.01828881399706006,0.00911536900093779,2.4819457909325138,0.4744132161140442,0.8221704634736111,0.49505033074559174,0.6999947698833326,0.62,True,2026-09-13T22:40:37.697062+00:00,stage1_unrefined
78,0.018601939955260605,0.009040997014380991,2.5095887279021554,0.48980283737182617,0.8238978580745556,0.4962385765370542,0.6991591133455558,0.79,True,2026-09-13T22:40:38.455362+00:00,stage1_unrefined
79,0.01826760801486671,0.009000071964692324,2.5368564078817144,0.4828488826751709,0.8242236664454565,0.49712036964864803,0.7000931666930795,0.77,True,2026-09-13T22:40:39.213809+00:00,stage1_unrefined
80,0.018286098958924413,0.00918076594825834,2.564323272788897,0.47473880648612976,0.8235019680084212,0.49697954661964505,0.7006165678846936,0.65,False,2026-09-13T22:40:39.961975+00:00,stage1_unrefined
81,0.01878994598519057,0.008994192990940064,2.592107411765028,0.4841579496860504,0.8234377026171461,0.49655203443272,0.7008790923304378,0.74,False,2026-09-13T22:40:40.712440+00:00,stage1_unrefined
82,0.018365492986049503,0.008981675026006997,2.6194545797770843,0.47197049856185913,0.8228720908945286,0.4962998429423196,0.6985675114928452,0.78,False,2026-09-13T22:40:41.461365+00:00,stage1_unrefined
83,0.01834659097949043,0.009009655972477049,2.6468108267290518,0.4786341190338135,0.8237444411390039,0.499877725212324,0.7007687378086715,0.67,True,2026-09-13T22:40:42.212682+00:00,stage1_unrefined
84,0.018326944031286985,0.009007110027596354,2.674144880787935,0.47400546073913574,0.8250518699893973,0.5008283371449006,0.7007114920047339,0.69,True,2026-09-13T22:40:42.971754+00:00,stage1_unrefined
85,0.018304566969163716,0.009000855032354593,2.7014503027894534,0.47151127457618713,0.824871183169714,0.4991531255021935,0.7006877712593185,0.76,False,2026-09-13T22:40:43.728966+00:00,stage1_unrefined
86,0.018386291980277747,0.009412292973138392,2.7292488877428696,0.4748241901397705,0.8241411416737224,0.5004189172264657,0.7023762748375485,0.72,False,2026-09-13T22:40:44.486764+00:00,stage1_unrefined
87,0.018388691009022295,0.009379786963108927,2.757017365715001,0.4675282835960388,0.8229649610593682,0.49992108461772733,0.6996863223473544,0.7,False,2026-09-13T22:40:45.253287+00:00,stage1_unrefined
88,0.018363084993325174,0.008989415015093982,2.78436986572342,0.47184258699417114,0.8243841392251539,0.5008625449449005,0.7004296925479807,0.73,True,2026-09-13T22:40:46.027443+00:00,stage1_unrefined
89,0.01826642401283607,0.009006140986457467,2.8116424307227135,0.4677426218986511,0.8253095989992145,0.5014800115424565,0.7018593879005336,0.73,True,2026-09-13T22:40:46.779519+00:00,stage1_unrefined
90,0.01828768098494038,0.009844144980888814,2.8397742566885427,0.4660724401473999,0.8253853062999152,0.5023979945187811,0.7009990177455526,0.65,True,2026-09-13T22:40:47.566843+00:00,stage1_unrefined
91,0.025877404026687145,0.010481100005563349,2.876132760720793,0.46837276220321655,0.8252783244467836,0.5023744541318761,0.7008413959839717,0.71,False,2026-09-13T22:40:48.341899+00:00,stage1_unrefined
92,0.018352430022787303,0.009133915998972952,2.9036191067425534,0.463333398103714,0.8249501323447523,0.5020858978794326,0.7013699654237922,0.72,False,2026-09-13T22:40:49.097617+00:00,stage1_unrefined
93,0.018356968997977674,0.009041128971148282,2.9310172047116794,0.4641186594963074,0.8248687994385836,0.5037837814156334,0.7024314166442337,0.65,True,2026-09-13T22:40:49.844548+00:00,stage1_unrefined
94,0.018292609020136297,0.009004086954519153,2.958313900686335,0.4645311236381531,0.8254134343272539,0.5025617549021926,0.7026998909419181,0.71,False,2026-09-13T22:40:50.592064+00:00,stage1_unrefined
95,0.01874866196885705,0.00937861402053386,2.9864411766757257,0.4605352580547333,0.8257102565276093,0.5033872688949025,0.7034628590465083,0.72,False,2026-09-13T22:40:51.346356+00:00,stage1_unrefined
96,0.018400839995592833,0.009044314036145806,3.0138863307074644,0.4602724313735962,0.8255058277458676,0.5044323746002719,0.7007401818887928,0.66,True,2026-09-13T22:40:52.098686+00:00,stage1_unrefined
97,0.018264524987898767,0.009093486005440354,3.0412443417008035,0.4618871808052063,0.8262770601157919,0.5039931056747617,0.7012321704412685,0.72,False,2026-09-13T22:40:52.865776+00:00,stage1_unrefined
98,0.018329370010178536,0.009045727958437055,3.068619439669419,0.45918798446655273,0.8266884444342739,0.5047874246486481,0.702017898779279,0.68,True,2026-09-13T22:40:53.619855+00:00,stage1_unrefined
99,0.018430770956911147,0.009042050980497152,3.0960922616068274,0.45605650544166565,0.8267851285689222,0.5049959800340245,0.7031667713553782,0.68,True,2026-09-13T22:40:54.369619+00:00,stage1_unrefined
100,0.020932288956828415,0.009086469013709575,3.1261110195773654,0.8093342781066895,0.6376414982798997,0.22834716873272953,0.569261662709745,0.27,True,2026-09-13T22:40:55.147481+00:00,stage2_refined
101,0.017934106988832355,0.008828393009025604,3.1528735195752233,0.8335699439048767,0.6463844042960557,0.23505360196885133,0.5760731925284965,0.4,True,2026-09-13T22:40:55.839354+00:00,stage2_refined
102,0.01793073903536424,0.008851899008732289,3.17965615761932,0.7103961110115051,0.6289403552331478,0.21814554288848031,0.5584717263912458,0.55,False,2026-09-13T22:40:56.538343+00:00,stage2_refined
103,0.018093854014296085,0.00882603001082316,3.206576041644439,0.672394335269928,0.630372977642509,0.21753189922637933,0.5597555009806781,0.62,False,2026-09-13T22:40:57.241195+00:00,stage2_refined
104,0.017981712997425348,0.008823384996503592,3.233381139638368,0.6847856640815735,0.6513306463916032,0.23272411178223024,0.5710593895858398,0.62,False,2026-09-13T22:40:57.936761+00:00,stage2_refined
105,0.017871021991595626,0.008815951005090028,3.2600681126350537,0.6809591054916382,0.6734981540386127,0.25323290990745406,0.5869687330936971,0.6,True,2026-09-13T22:40:58.632925+00:00,stage2_refined
106,0.017839915002696216,0.008811840030830353,3.2867198676685803,0.6669019460678101,0.6849015900440132,0.26578963494293617,0.5950444565491614,0.57,True,2026-09-13T22:40:59.328135+00:00,stage2_refined
107,0.017827345989644527,0.008812602958641946,3.3133598166168667,0.6564297676086426,0.6905804957397957,0.27259208175453575,0.6018364683680878,0.55,True,2026-09-13T22:41:00.030837+00:00,stage2_refined
108,0.0177170000388287,0.008806419966276735,3.339883236621972,0.6496928930282593,0.6960605505846816,0.27728831455797837,0.6042808258617296,0.54,True,2026-09-13T22:41:00.741822+00:00,stage2_refined
109,0.017634826013818383,0.008851015998516232,3.366369078634307,0.6440373063087463,0.7009862925925078,0.28000502170847996,0.6074621405974265,0.55,True,2026-09-13T22:41:01.453436+00:00,stage2_refined
110,0.01792305998969823,0.008938587037846446,3.3932307256618515,0.6370862126350403,0.7059641429628444,0.28391046878777076,0.6071750032146072,0.58,True,2026-09-13T22:41:02.173098+00:00,stage2_refined
111,0.017918569967150688,0.009236873011104763,3.420386168640107,0.6281829476356506,0.7106324896832117,0.288507802656522,0.6089539159721131,0.62,True,2026-09-13T22:41:02.908080+00:00,stage2_refined
112,0.018468929978553206,0.008846084994729608,3.4477011836133897,0.6200056672096252,0.715363051786082,0.2934210499702957,0.6091244423614366,0.67,True,2026-09-13T22:41:03.643925+00:00,stage2_refined
113,0.01798349298769608,0.00920331897214055,3.4748879955732264,0.6155123710632324,0.7205057133267733,0.30033501615084934,0.611319884237929,0.7,True,2026-09-13T22:41:04.386877+00:00,stage2_refined
114,0.017934753035660833,0.009225235029589385,3.5020479836384766,0.6122298836708069,0.726801194916741,0.3094852563609425,0.6148559880345927,0.67,True,2026-09-13T22:41:05.136426+00:00,stage2_refined
115,0.017939381999894977,0.00881535600638017,3.5288027216447517,0.6070609092712402,0.7334457024188196,0.320518064176577,0.6243045332210551,0.65,True,2026-09-13T22:41:05.879421+00:00,stage2_refined
116,0.017957660020329058,0.008895321050658822,3.5556557027157396,0.6036714911460876,0.7390277809560859,0.3315843468943567,0.6293317369872544,0.64,True,2026-09-13T22:41:06.622394+00:00,stage2_refined
