epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.43369519269024887,11.43521576800049,6.010788045998197,0.7153410592141077,0.8777095939117959,0.7153410592141077,1,0,159.296875
2,0.21781734183982568,11.928090305998921,4.737698052998894,0.8251081910538053,0.9230085459422369,0.8251081910538053,2,0,159.296875
3,0.16684110076339156,10.865892957001051,5.7734242909973545,0.8631064182234445,0.9524943858773627,0.8631064182234445,3,0,159.296875
4,0.14184329244825575,11.482929822999722,5.705342994999228,0.8714958100876792,0.9578784854344706,0.8714958100876792,4,0,159.296875
5,0.1306758280153628,11.887931319997733,5.758026601000893,0.875621563025564,0.9538472334851226,0.875621563025564,5,0,159.296875
6,0.12267495967723706,11.48696730300071,5.8826798150003015,0.8788870352859575,0.9683737758093693,0.8788870352859575,6,0,159.296875
7,0.12488512639646177,11.307102171002043,5.794507057002193,0.7866286507258559,0.931429729898322,0.8788870352859575,6,1,159.296875
8,0.1256706538023772,11.695051614999102,5.704142897000565,0.8827895012048346,0.9594652548187885,0.8827895012048346,8,0,159.296875
9,0.1160645220014784,11.307137872998283,5.409596596000483,0.8677448784900028,0.9671456864824403,0.8827895012048346,8,1,159.296875
10,0.11186396634137188,11.493039147000673,5.673211926001386,0.8790180262536045,0.9645491547626474,0.8827895012048346,8,2,159.296875
11,0.10753395822313097,11.668797964000987,6.22968905700327,0.8832947078865387,0.9700697086894142,0.8832947078865387,11,0,159.296875
12,0.10593099947328921,12.029039959001238,6.589530769000703,0.8804837716408563,0.9728572765267294,0.8832947078865387,11,1,159.296875
13,0.09473149864761918,13.889913803999661,7.256698195000354,0.9028980027236354,0.9754538082465224,0.9028980027236354,13,0,159.296875
14,0.10051053541677969,12.923109972998645,6.551890687998821,0.8961098456523952,0.9750795334040296,0.9028980027236354,13,1,159.296875
15,0.0958606137169732,12.33029418300066,6.618701456998679,0.8897925417638322,0.9570948474830017,0.9028980027236354,13,2,159.296875
16,0.09731219432972095,13.080427208999026,6.53543769099997,0.9029099454684248,0.977750140353066,0.9029099454684248,16,0,159.296875
17,0.097890747918023,13.284677561998251,6.679091253998195,0.8926676319145394,0.9761555735761961,0.9029099454684248,16,1,159.296875
18,0.09224607326366284,13.385489917000086,6.582056024999474,0.9032528211596903,0.9765493419000687,0.9032528211596903,18,0,159.296875
19,0.08761682333769621,13.998279611001635,6.609238635999645,0.9041447758177744,0.9771497411265673,0.9041447758177744,19,0,159.296875
20,0.08620696597629124,14.898927316997288,7.396137040999747,0.9011684564591602,0.9780932256253507,0.9041447758177744,19,1,159.296875
21,0.08686945173475477,13.861922211999627,6.441631312001846,0.8917045392700605,0.9767130871436591,0.9041447758177744,19,2,159.296875
22,0.10453768129701968,14.110758189999615,6.806250417997944,0.8943730750452045,0.9678903374711497,0.9041447758177744,19,3,159.296875
23,0.09041548658300329,14.078355530000408,7.67188153400275,0.9034180288561394,0.9778865947227248,0.9041447758177744,19,4,159.296875
24,0.08504756291707356,14.16524267099885,7.04754425200008,0.9083875174918854,0.9797384754538082,0.9083875174918854,24,0,159.296875
25,0.0802105709358498,14.72739352699864,6.7495973510012846,0.9059497833138391,0.9802063190069241,0.9083875174918854,24,1,159.296875
26,0.08166500374122902,15.587017640998965,7.257479789997888,0.9049414239128419,0.9797462728463602,0.9083875174918854,24,2,159.296875
27,0.08070888342680754,15.312801359999867,6.971602434001397,0.9094671473592619,0.9807287443079034,0.9094671473592619,27,0,159.296875
28,0.07715668501677336,14.090574142002879,6.951279208002234,0.9161853858697414,0.981465597904061,0.9161853858697414,28,0,159.296875
29,0.08385433091057672,13.901691615003074,6.66444243099977,0.9102565786092011,0.9781711995508702,0.9161853858697414,28,1,159.296875
30,0.08184810920997902,17.31185335900227,7.442001986000832,0.9140448993338018,0.9807287443079034,0.9161853858697414,28,2,159.296875
31,0.08959175922252514,15.904995783999766,7.446695640999678,0.9075286504922285,0.9765142536335849,0.9161853858697414,28,3,159.296875
