run_id,ratio,train_seed,epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
trial09,TR40,2,1,0.8500499110068044,15.86090463004075,8.354073488037102,0.07474127060736226,0.4313879809151564,0.07474127060736226,1,0,158.6611328125
trial09,TR40,2,2,0.40248763176702684,16.8587060009595,8.200478509999812,0.0770884335713515,0.458588345588059,0.0770884335713515,2,0,158.6611328125
trial09,TR40,2,3,0.3434378408616589,16.36165714194067,8.163698832970113,0.09417641934109919,0.5305998109513249,0.09417641934109919,3,0,158.6611328125
trial09,TR40,2,4,0.29425741011096584,16.317770615918562,8.10158696398139,0.1955907417010319,0.6671773365822463,0.1955907417010319,4,0,158.6611328125
trial09,TR40,2,5,0.25569122068343625,16.316479356959462,8.440631011035293,0.566119487676484,0.8185560531534359,0.566119487676484,5,0,158.6611328125
trial09,TR40,2,6,0.2203895507320281,16.801156116998754,7.8929731079842895,0.6714189697933669,0.8665624673839404,0.6714189697933669,6,0,158.6611328125
trial09,TR40,2,7,0.1762643168049474,19.155187511933036,7.974363095010631,0.7373943699062118,0.8945677456996591,0.7373943699062118,7,0,158.6611328125
trial09,TR40,2,8,0.1521318804833197,16.195294206030667,8.054006269085221,0.7569775598987033,0.9108345617563307,0.7569775598987033,8,0,158.6611328125
trial09,TR40,2,9,0.14416450069796655,16.48229557799641,7.818925115978345,0.7700736427260892,0.9150516453983835,0.7700736427260892,9,0,158.6611328125
trial09,TR40,2,10,0.1325209525323683,16.033200556994416,8.144136138027534,0.7758623049529833,0.918180943111691,0.7758623049529833,10,0,158.6611328125
trial09,TR40,2,11,0.12113274297406597,17.385886108968407,7.842140346998349,0.7781464185159028,0.9209016065449345,0.7781464185159028,11,0,158.6611328125
trial09,TR40,2,12,0.11347226173646989,15.963570626918226,8.297576810000464,0.7832999995551317,0.9213733062238173,0.7832999995551317,12,0,158.6611328125
trial09,TR40,2,13,0.10475815496137066,16.406968357041478,7.899069536942989,0.7854149165243913,0.9239069862816162,0.7854149165243913,13,0,158.6611328125
trial09,TR40,2,14,0.1039878091504497,15.578232052968815,7.722285522031598,0.7894338703592092,0.9240869623905253,0.7894338703592092,14,0,158.6611328125
trial09,TR40,2,15,0.11053201460069226,15.424972989945672,9.855155453900807,0.7930281421687954,0.9248002283631284,0.7930281421687954,15,0,158.6611328125
trial09,TR40,2,16,0.09809192534415953,16.601888394914567,7.932658393983729,0.7933069929747759,0.9263665368355405,0.7933069929747759,16,0,158.6611328125
trial09,TR40,2,17,0.09678857557235225,15.99524366890546,7.775747971027158,0.7953573415005347,0.926508526183758,0.7953573415005347,17,0,158.6611328125
trial09,TR40,2,18,0.09767927662018806,16.104211700032465,7.848346417071298,0.7969513776809193,0.9262511013394574,0.7969513776809193,18,0,158.6611328125
trial09,TR40,2,19,0.09736640991703156,15.552585494006053,7.755051860935055,0.7991318714292418,0.926809469841278,0.7991318714292418,19,0,158.6611328125
trial09,TR40,2,20,0.0910658759455527,15.61018178705126,8.099890637095086,0.7998788169914065,0.9298074735079225,0.7998788169914065,20,0,158.6611328125
trial09,TR40,2,21,0.09111665141197943,15.641152527066879,7.7232153550721705,0.8021805364227004,0.9278653542671118,0.8021805364227004,21,0,158.6611328125
trial09,TR40,2,22,0.09109386321037047,15.572589849005453,7.757851007976569,0.804374665069044,0.9279191995783836,0.804374665069044,22,0,158.6611328125
trial09,TR40,2,23,0.09263940011301348,15.533442988991737,7.957579678972252,0.8069386409279834,0.9315353179141508,0.8069386409279834,23,0,158.6611328125
trial09,TR40,2,24,0.08899449533031832,16.00168181594927,7.891660243971273,0.809300524328891,0.9312255229725857,0.809300524328891,24,0,158.6611328125
trial09,TR40,2,25,0.08867677565543883,15.824440763914026,8.184621848980896,0.8097334295513374,0.9292561122726374,0.8097334295513374,25,0,158.6611328125
trial09,TR40,2,26,0.08345074038351735,16.39755569200497,8.116482543991879,0.8111158044015986,0.9298012038483909,0.8111158044015986,26,0,158.6611328125
trial09,TR40,2,27,0.08430642466391286,16.935176895931363,8.500873881974258,0.8122835623053671,0.9319255120191215,0.8122835623053671,27,0,158.6611328125
