run_id,ratio,train_seed,epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
trial05,TR40,2,1,0.37906871303435297,15.580799439921975,7.7278862099628896,0.6554868751861926,0.8795887914714927,0.6554868751861926,1,0,158.6611328125
trial05,TR40,2,2,0.1280607561911306,15.53575748600997,7.732500944053754,0.8087700069556398,0.9359355124948783,0.8087700069556398,2,0,158.6611328125
trial05,TR40,2,3,0.09584501481825305,15.724943706998602,7.9942982089705765,0.8116306542979199,0.9324551138477971,0.8116306542979199,3,0,158.6611328125
trial05,TR40,2,4,0.08210992813110352,16.063984387088567,7.74011465406511,0.8170422951054244,0.9352963760261496,0.8170422951054244,4,0,158.6611328125
trial05,TR40,2,5,0.08064628416492094,16.127839582040906,7.84267241996713,0.8280502453214111,0.938300280548824,0.8280502453214111,5,0,158.6611328125
trial05,TR40,2,6,0.07489802760462608,16.16893490194343,8.052325917058624,0.8320248772545299,0.9357488979229356,0.8320248772545299,6,0,158.6611328125
trial05,TR40,2,7,0.06930426628358903,15.72225185809657,7.798730879905634,0.8387596467042818,0.9362611659870232,0.8387596467042818,7,0,158.6611328125
trial05,TR40,2,8,0.06401108157250189,17.51540664199274,8.058353804983199,0.8397712584943223,0.9374405995859812,0.8397712584943223,8,0,158.6611328125
trial05,TR40,2,9,0.06461271162955992,15.973903110018,8.2227917680284,0.8442331017743495,0.9434211171721919,0.8442331017743495,9,0,158.6611328125
trial05,TR40,2,10,0.06310886721457204,16.30572122009471,8.374963591923006,0.8456239232568857,0.9392912555583298,0.8456239232568857,10,0,158.6611328125
trial05,TR40,2,11,0.06166394679777084,15.774263074039482,8.043839994003065,0.8479048797860483,0.9504556751667268,0.8479048797860483,11,0,158.6611328125
trial05,TR40,2,12,0.05976256247489683,15.90506198303774,7.844602196943015,0.8445807316876051,0.9447093478041992,0.8479048797860483,11,1,158.6611328125
trial05,TR40,2,13,0.05731655705359674,16.10008274798747,8.163206759956665,0.8478132085691872,0.9485364217430318,0.8479048797860483,11,2,158.6611328125
trial05,TR40,2,14,0.05694980390610233,18.2412294059759,8.180293465033174,0.8474673950439356,0.9480650908676509,0.8479048797860483,11,3,158.6611328125
trial05,TR40,2,15,0.05837739283038724,17.106778899091296,7.879268673015758,0.8512687997516211,0.9505073076569877,0.8512687997516211,15,0,158.6611328125
trial05,TR40,2,16,0.055614832908876484,16.6811837219866,8.619950812892057,0.8530790326219104,0.9521602849523377,0.8530790326219104,16,0,158.6611328125
trial05,TR40,2,17,0.05677989221388294,16.181316526024602,8.085623994003981,0.8556174946499673,0.9535161910269372,0.8556174946499673,17,0,158.6611328125
trial05,TR40,2,18,0.05701097749894665,15.728666226030327,8.270698653999716,0.8563073350874267,0.9539666845044626,0.8563073350874267,18,0,158.6611328125
trial05,TR40,2,19,0.05440244367045741,16.040031802025624,8.740534460055642,0.8555533585142767,0.9528576923743605,0.8563073350874267,18,1,158.6611328125
trial05,TR40,2,20,0.05466428879768618,18.007739522960037,9.747752190916799,0.8565296698197052,0.9532017860415989,0.8565296698197052,20,0,158.6611328125
trial05,TR40,2,21,0.053132599399935816,15.701140266028233,7.806695558014326,0.8580282841819404,0.9553058100197274,0.8580282841819404,21,0,158.6611328125
trial05,TR40,2,22,0.05353155443745275,16.330795541987754,8.11884946806822,0.8610578801459875,0.9589742984527586,0.8610578801459875,22,0,158.6611328125
trial05,TR40,2,23,0.05408453556799119,15.64020588900894,7.849684981978498,0.8608929617958034,0.9574817506807191,0.8610578801459875,22,1,158.6611328125
trial05,TR40,2,24,0.05507085784789054,16.357137014041655,8.171428884961642,0.8602376773177759,0.9549060270237079,0.8610578801459875,22,2,158.6611328125
