run_id,ratio,train_seed,epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
trial08,TR40,2,1,0.37854210022957097,15.609232712071389,8.145482744090259,0.6630609664948434,0.8859353465333024,0.6630609664948434,1,0,158.6611328125
trial08,TR40,2,2,0.12966591312039283,16.285657137981616,8.054033858003095,0.8015136826471682,0.9388036973288669,0.8015136826471682,2,0,158.6611328125
trial08,TR40,2,3,0.09906090459515972,16.45720528194215,8.625669618020765,0.8139847756478689,0.9353380508218602,0.8139847756478689,3,0,158.6611328125
trial08,TR40,2,4,0.08361613365911669,16.452000800985843,7.892199025023729,0.8208994530290619,0.9378661988271311,0.8208994530290619,4,0,158.6611328125
trial08,TR40,2,5,0.08273501549997637,15.75200899306219,8.219331496045925,0.8256417579206391,0.9403980348674207,0.8256417579206391,5,0,158.6611328125
trial08,TR40,2,6,0.07722641575721002,16.01382273598574,7.984236309072003,0.8262018680107153,0.9406237426105608,0.8262018680107153,6,0,158.6611328125
trial08,TR40,2,7,0.07239767043821273,16.396870890981518,8.03058209293522,0.8345878940494968,0.9386362605390212,0.8345878940494968,7,0,158.6611328125
trial08,TR40,2,8,0.06663593938273768,18.025726282037795,8.842348398989998,0.8376702854276605,0.939969116394754,0.8376702854276605,8,0,158.6611328125
trial08,TR40,2,9,0.06692395671721428,17.080971829011105,7.986263229046017,0.8346614205023303,0.9442151511117028,0.8376702854276605,8,1,158.6611328125
trial08,TR40,2,10,0.0679313136685279,16.358364903950132,8.988555877935141,0.8437537924629188,0.9393052700914007,0.8437537924629188,10,0,158.6611328125
trial08,TR40,2,11,0.06477222134990077,18.26348427007906,8.29919680999592,0.8442482076353558,0.9509340133086434,0.8442482076353558,11,0,158.6611328125
trial08,TR40,2,12,0.06258206598220332,19.58020285703242,8.172785402042791,0.845747873626097,0.9427255537676782,0.845747873626097,12,0,158.6611328125
trial08,TR40,2,13,0.060267617625574914,15.636132522020489,7.820438520051539,0.8432658138496197,0.944952389311927,0.845747873626097,12,1,158.6611328125
trial08,TR40,2,14,0.059954224094267816,16.612502356991172,8.105385945993476,0.8441964449259408,0.9445496558878925,0.845747873626097,12,2,158.6611328125
trial08,TR40,2,15,0.06160241173159692,19.583439256995916,7.882237778045237,0.8471357701964856,0.9476409668405084,0.8471357701964856,15,0,158.6611328125
trial08,TR40,2,16,0.05746555712915236,15.618530731997453,8.026110969018191,0.8531387576941956,0.9549963838816643,0.8531387576941956,16,0,158.6611328125
trial08,TR40,2,17,0.058290958404541016,16.199927698005922,8.125797098036855,0.8524107102574779,0.9559191302433254,0.8531387576941956,16,1,158.6611328125
trial08,TR40,2,18,0.058544824200291785,15.79745577299036,7.798273257911205,0.8548495919001063,0.9591708707192518,0.8548495919001063,18,0,158.6611328125
trial08,TR40,2,19,0.05722585032063146,15.421746938023716,7.862407588050701,0.8520871662762793,0.9487119722099187,0.8548495919001063,18,1,158.6611328125
trial08,TR40,2,20,0.056789775048532797,15.604815727099776,7.927057340042666,0.8521523186895733,0.9484615546321535,0.8548495919001063,18,2,158.6611328125
trial08,TR40,2,21,0.05604775105753253,15.575688896002248,7.973146290052682,0.8526753365623778,0.9504932931239168,0.8548495919001063,18,3,158.6611328125
trial08,TR40,2,22,0.05524865273506411,15.605354430968873,7.985620361054316,0.8592086218688547,0.9622418974792648,0.8592086218688547,22,0,158.6611328125
trial08,TR40,2,23,0.05665704896373133,15.969705422059633,7.996459798072465,0.8557628493245514,0.9546958090276458,0.8592086218688547,22,1,158.6611328125
trial08,TR40,2,24,0.05858763187162338,15.794110768008977,7.88044457801152,0.8522180120266464,0.9520142387656,0.8592086218688547,22,2,158.6611328125
trial08,TR40,2,25,0.05740066113010529,15.513573014060967,7.794375537079759,0.8546479529245196,0.9559855148736608,0.8592086218688547,22,3,158.6611328125
trial08,TR40,2,26,0.0550943382324711,16.103432169067673,8.032015763106756,0.8569348419028183,0.9559054845137566,0.8592086218688547,22,4,158.6611328125
trial08,TR40,2,27,0.05513355424327235,16.424594345036894,8.120938124018721,0.856021497798198,0.9536970891446008,0.8592086218688547,22,5,158.6611328125
trial08,TR40,2,28,0.05466062791885868,16.682484547025524,7.996712616994046,0.8611876105658067,0.96185686662332,0.8611876105658067,28,0,158.6611328125
trial08,TR40,2,29,0.05489654694834063,16.253875950933434,8.258799197967164,0.8591969395358173,0.9624019581990736,0.8611876105658067,28,1,158.6611328125
trial08,TR40,2,30,0.05306751112784109,18.189131111023016,10.087763115996495,0.8631481586967986,0.9620936384715161,0.8631481586967986,30,0,158.6611328125
trial08,TR40,2,31,0.05513127388492707,15.888539066072553,8.349560893024318,0.860375609304396,0.9598516819836908,0.8631481586967986,30,1,158.81494140625
trial08,TR40,2,32,0.05294664444461945,16.69198745500762,10.122296940069646,0.8578151040016146,0.9582599260696499,0.8631481586967986,30,2,158.81494140625
trial08,TR40,2,33,0.053099124662337766,19.723788787028752,10.183392937062308,0.8630479940971474,0.9606387086566665,0.8631481586967986,30,3,158.81494140625
trial08,TR40,2,34,0.05406638499229185,16.093646881985478,10.011441783048213,0.8641725013679258,0.962551323617328,0.8641725013679258,34,0,158.81494140625
trial08,TR40,2,35,0.05310152807543354,16.845283441012725,8.314711771090515,0.8601322173710693,0.9527404128607682,0.8641725013679258,34,1,158.81494140625
trial08,TR40,2,36,0.05258874354823943,16.016043355921283,7.8006876149447635,0.8623540558457392,0.9587714565267339,0.8641725013679258,34,2,158.81494140625
trial08,TR40,2,37,0.05415895292835851,16.00841816107277,7.8461416269419715,0.859900319469732,0.9519913729484845,0.8641725013679258,34,3,158.81494140625
trial08,TR40,2,38,0.054982804482983004,16.695789312943816,8.16901498194784,0.8618392306701862,0.9573596767216025,0.8641725013679258,34,4,158.81494140625
trial08,TR40,2,39,0.05370576150955692,16.103057674015872,8.149952373933047,0.8646968575206646,0.964505982177202,0.8646968575206646,39,0,158.81494140625
trial08,TR40,2,40,0.05249687164060531,16.363492359989323,8.020997599000111,0.8639503537728345,0.9649946468171705,0.8646968575206646,39,1,158.81494140625
trial08,TR40,2,41,0.05413785288410802,16.229683401994407,7.766284230048768,0.8674653526843342,0.9638886051150832,0.8674653526843342,41,0,158.81494140625
trial08,TR40,2,42,0.050761288212191676,16.202413860941306,7.772920173942111,0.8682781970099187,0.9615367451837028,0.8682781970099187,42,0,158.81494140625
trial08,TR40,2,43,0.052868516214432254,15.949890479096211,7.952430945006199,0.8645697051180803,0.9615301067206693,0.8682781970099187,42,1,158.81494140625
trial08,TR40,2,44,0.05185866740442092,15.997026721946895,7.675366890034638,0.8662721261301162,0.9594459981316414,0.8682781970099187,42,2,158.81494140625
trial08,TR40,2,45,0.05276799971057523,16.323716760030948,8.180908653070219,0.8702754687748513,0.9656326768753934,0.8702754687748513,45,0,158.81494140625
trial08,TR40,2,46,0.05244306979640838,15.53024611598812,7.778259078040719,0.8666523273404539,0.9589259851940146,0.8702754687748513,45,1,158.81494140625
trial08,TR40,2,47,0.05366466122288858,15.695562445092946,7.830314651015215,0.8650005803861969,0.9651181959902945,0.8702754687748513,45,2,158.81494140625
trial08,TR40,2,48,0.05250538933661676,15.651041248929687,7.798810656997375,0.8592228442892625,0.9633567904653969,0.8702754687748513,45,3,158.81494140625
trial08,TR40,2,49,0.05143598587282242,15.518641230999492,8.264875992084853,0.8612945660951822,0.952988617617522,0.8702754687748513,45,4,158.81494140625
trial08,TR40,2,50,0.05322394063395838,16.51106373197399,7.848100996925496,0.8688901047383535,0.9656234567878469,0.8702754687748513,45,5,158.81494140625
trial08,TR40,2,51,0.05129432678222656,16.12381266790908,9.315963692963123,0.8553299903741458,0.9573283284239441,0.8702754687748513,45,6,158.81494140625
