run_id,ratio,train_seed,epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
trial11,TR40,2,1,0.8500532950124433,19.496451594983228,8.033675509039313,0.07473158388892814,0.4313617958665241,0.07473158388892814,1,0,158.6611328125
trial11,TR40,2,2,0.4024969224006899,17.670424689073116,8.130280943005346,0.07709775868198686,0.4585204857437162,0.07709775868198686,2,0,158.6611328125
trial11,TR40,2,3,0.34345968307987335,16.53697095392272,8.570657875970937,0.09416668414686818,0.5304609564328735,0.09416668414686818,3,0,158.6611328125
trial11,TR40,2,4,0.2943056475731634,16.488083239994012,7.950814264011569,0.1951946535311503,0.666766489481171,0.1951946535311503,4,0,158.6611328125
trial11,TR40,2,5,0.2557531326047836,16.285534997005016,7.75860850897152,0.5655967675833299,0.8183115364317007,0.5655967675833299,5,0,158.6611328125
trial11,TR40,2,6,0.22046639842371787,17.801132155000232,9.90681401710026,0.671028578799869,0.8663293835707631,0.671028578799869,6,0,158.6611328125
trial11,TR40,2,7,0.17626471673288652,16.14855564001482,7.8517818780383095,0.7373294228668342,0.8944915877765243,0.7373294228668342,7,0,158.6611328125
trial11,TR40,2,8,0.1520327906454763,15.709056232008152,7.832046880037524,0.7572564194795769,0.9108343773545798,0.7572564194795769,8,0,158.6611328125
trial11,TR40,2,9,0.14379416742632467,15.551642986014485,7.751009947038256,0.7714046411687565,0.9152094932971807,0.7714046411687565,9,0,158.6611328125
trial11,TR40,2,10,0.13206280431439799,15.574932156014256,7.72996144706849,0.7773471781706014,0.9183509615260497,0.7773471781706014,10,0,158.6611328125
trial11,TR40,2,11,0.12083549653330157,15.40061568794772,7.971830122056417,0.7797610106893667,0.9211239950565578,0.7797610106893667,11,0,158.6611328125
trial11,TR40,2,12,0.11327044425472137,15.645739743020386,9.773892836994492,0.7845169028363775,0.9219102841225297,0.7845169028363775,12,0,158.6611328125
trial11,TR40,2,13,0.10474778759864069,16.515604073065333,8.237102536018938,0.7859138685725624,0.9241905961745489,0.7859138685725624,13,0,158.6611328125
trial11,TR40,2,14,0.10388251273862777,15.87606223009061,7.936740827048197,0.7897869632567704,0.9242765273904829,0.7897869632567704,14,0,158.6611328125
trial11,TR40,2,15,0.11062128313126103,15.642411230015568,7.9869434089632705,0.7932734006431931,0.9250034390926549,0.7932734006431931,15,0,158.6611328125
trial11,TR40,2,16,0.09820986563159574,15.825479306979105,7.726384873036295,0.7933885909964233,0.9264461983919429,0.7933885909964233,16,0,158.6611328125
trial11,TR40,2,17,0.09686402351625505,15.479603283922188,7.730566501035355,0.7951425372142119,0.9266589980125178,0.7951425372142119,17,0,158.6611328125
trial11,TR40,2,18,0.0977472028424663,15.532170865917578,7.974663589964621,0.7965417619598759,0.9262861376721345,0.7965417619598759,18,0,158.6611328125
trial11,TR40,2,19,0.09744598788599815,15.543598604039289,7.76518742996268,0.7988537854008417,0.9266726437420869,0.7988537854008417,19,0,158.6611328125
trial11,TR40,2,20,0.09118756171195738,15.584838574985042,7.847870509955101,0.7991393681534715,0.9295559495196519,0.7991393681534715,20,0,158.6611328125
trial11,TR40,2,21,0.09119580638024115,16.083829907001927,8.078625036985613,0.8015995534823169,0.9277436491114971,0.8015995534823169,21,0,158.6611328125
trial11,TR40,2,22,0.09128451347351074,15.917339112027548,7.968696211930364,0.803550676629195,0.9277395922729765,0.803550676629195,22,0,158.6611328125
trial11,TR40,2,23,0.09280618544547789,18.250142541946843,8.372357845073566,0.8059810780201256,0.9310898032838999,0.8059810780201256,23,0,158.6611328125
trial11,TR40,2,24,0.08912049570391255,16.728620570036583,8.467935504973866,0.8087145171347736,0.9310621430212603,0.8087145171347736,24,0,158.6611328125
trial11,TR40,2,25,0.08870034064016034,16.58575026190374,8.166871330002323,0.8092509631960497,0.9296632713386941,0.8092509631960497,25,0,158.6611328125
trial11,TR40,2,26,0.08363214615852602,16.03066003799904,8.158492575050332,0.8105967510732374,0.9299915064553521,0.8105967510732374,26,0,158.6611328125
trial11,TR40,2,27,0.08443599362527171,16.378359539085068,8.930619981954806,0.8123263706325383,0.9323415223692231,0.8123263706325383,27,0,158.6611328125
trial11,TR40,2,28,0.08493115825037803,15.924051124951802,9.830873180995695,0.8157394099437475,0.9341508723493632,0.8157394099437475,28,0,158.6611328125
trial11,TR40,2,29,0.08095290583948936,15.745213598012924,8.014093967038207,0.8168287699336173,0.9342917552870748,0.8168287699336173,29,0,158.6611328125
trial11,TR40,2,30,0.08524366348020491,16.023343833046965,8.160556072951294,0.8182803503158287,0.9349677721059897,0.8182803503158287,30,0,158.6611328125
trial11,TR40,2,31,0.08274965132436445,17.71145233605057,8.155331506044604,0.8196493501093998,0.9347468588083738,0.8196493501093998,31,0,158.81494140625
