run_id,ratio,train_seed,epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
trial10,TR40,2,1,0.8500508339174332,16.701481995056383,8.11356303608045,0.07474169521877425,0.4313887185221601,0.07474169521877425,1,0,158.6611328125
trial10,TR40,2,2,0.40248741642121344,16.127570223994553,8.07467791903764,0.07711561444709197,0.45858133832152365,0.07711561444709197,2,0,158.6611328125
trial10,TR40,2,3,0.3434383330806609,15.812186843017116,7.992609474924393,0.09417337545109293,0.5305850588112504,0.09417337545109293,3,0,158.6611328125
trial10,TR40,2,4,0.29425980967860066,16.086603941046633,8.122917972039431,0.1955634994984926,0.6671308673410116,0.1955634994984926,4,0,158.6611328125
trial10,TR40,2,5,0.25569263581306706,15.899532680981793,8.138089734944515,0.5660962096473067,0.8185483082798968,0.5660962096473067,5,0,158.6611328125
trial10,TR40,2,6,0.2203867050909227,16.31484512798488,8.330731872003525,0.6714052935050635,0.8665661554189589,0.6714052935050635,6,0,158.6611328125
trial10,TR40,2,7,0.1762429206602035,16.650862797978334,9.789460020023398,0.7375299651056902,0.8946627126013886,0.7375299651056902,7,0,158.6611328125
trial10,TR40,2,8,0.15215516859485256,16.8162130509736,7.794658418977633,0.757099763434394,0.9109083224567034,0.757099763434394,8,0,158.6611328125
trial10,TR40,2,9,0.14427661895751953,15.952278471086174,8.089205467957072,0.7701680160240424,0.915079858866276,0.7701680160240424,9,0,158.6611328125
trial10,TR40,2,10,0.13260767536778603,15.733705851016566,8.196227704058401,0.7759264614595759,0.9182572854365766,0.7759264614595759,10,0,158.6611328125
trial10,TR40,2,11,0.12119607771596601,16.250727662001736,8.056090323021635,0.7781347772802034,0.9208662014087556,0.7781347772802034,11,0,158.6611328125
trial10,TR40,2,12,0.11351068558231477,16.291250308975577,8.185742784989998,0.7833485397894873,0.9214050233249775,0.7833485397894873,12,0,158.6611328125
trial10,TR40,2,13,0.10478135847276257,16.209682604065165,7.805923559004441,0.7854281466737526,0.9239217384216906,0.7854281466737526,13,0,158.6611328125
trial10,TR40,2,14,0.10399626147362494,16.080712671973743,8.075666466029361,0.7894967095835541,0.9241208923126967,0.7894967095835541,14,0,158.6611328125
trial10,TR40,2,15,0.11054983446674962,16.183649998973124,8.433372535044327,0.7929629118787094,0.924822725376742,0.7929629118787094,15,0,158.6611328125
trial10,TR40,2,16,0.09808395754906439,16.050720846978948,8.123036498087458,0.7931719237437417,0.9263960411156895,0.7931719237437417,16,0,158.6611328125
trial10,TR40,2,17,0.09676540282464796,16.23523186100647,8.082922725006938,0.7951902071024317,0.9264764402790958,0.7951902071024317,17,0,158.6611328125
trial10,TR40,2,18,0.0976461902741463,15.589934082934633,8.10493081191089,0.796874424309902,0.9262263915048327,0.796874424309902,18,0,158.6611328125
trial10,TR40,2,19,0.0973385380160424,16.073115065926686,7.862895288970321,0.7991314527201768,0.9267928736836943,0.7991314527201768,19,0,158.6611328125
trial10,TR40,2,20,0.0910519169222924,15.85556054697372,8.094336048001423,0.7997893835576557,0.9298126367569486,0.7997893835576557,20,0,158.6611328125
trial10,TR40,2,21,0.09110255395212481,15.846303347032517,7.751714354031719,0.8020342032377138,0.9278767871756696,0.8020342032377138,21,0,158.6611328125
trial10,TR40,2,22,0.09108920251169512,17.206925281090662,7.869777702027932,0.8042319908700075,0.9279044474383094,0.8042319908700075,22,0,158.6611328125
trial10,TR40,2,23,0.09262239548467821,16.255575242917985,7.868618686916307,0.806780266577539,0.9315124520970351,0.806780266577539,23,0,158.6611328125
trial10,TR40,2,24,0.08897088420006537,15.997969046002254,8.128868818981573,0.8091021892960396,0.9312435943441771,0.8091021892960396,24,0,158.6611328125
trial10,TR40,2,25,0.08865240312391712,16.10711966396775,8.105421704007313,0.8096545051807205,0.9292520554341167,0.8096545051807205,25,0,158.6611328125
trial10,TR40,2,26,0.0834358892133159,16.200465940055437,8.402753563015722,0.8110266413769098,0.9297978846168741,0.8110266413769098,26,0,158.6611328125
trial10,TR40,2,27,0.08428499006455945,16.652701072045602,7.830685548018664,0.8122413183998828,0.931919611163092,0.8122413183998828,27,0,158.6611328125
trial10,TR40,2,28,0.0848198244648595,16.440127340960316,8.179395481012762,0.8157650835291328,0.933855091940869,0.8157650835291328,28,0,158.6611328125
trial10,TR40,2,29,0.08078919687578755,19.177917407010682,8.165998055017553,0.8168391782338813,0.9340524018143657,0.8168391782338813,29,0,158.6611328125
trial10,TR40,2,30,0.08510084306040118,16.67570196604356,7.828941471991129,0.818092879328584,0.9347011271741427,0.818092879328584,30,0,158.6611328125
trial10,TR40,2,31,0.08263368760385821,15.6123838579515,7.819003541022539,0.8195065398787061,0.934280691182019,0.8195065398787061,31,0,158.81494140625
trial10,TR40,2,32,0.07884353207003686,15.945793119026348,7.727070857072249,0.8216953783457298,0.9324193399081163,0.8216953783457298,32,0,158.81494140625
trial10,TR40,2,33,0.0795849984691989,15.91138903493993,7.84538163698744,0.8222949426389702,0.9326199690131296,0.8222949426389702,33,0,158.81494140625
trial10,TR40,2,34,0.07884557016434209,15.901110357022844,8.404288995079696,0.8232143489239054,0.933903405199613,0.8232143489239054,34,0,158.81494140625
trial10,TR40,2,35,0.07633381505166331,16.1538107910892,7.866170681081712,0.8252900446482352,0.933123016989671,0.8252900446482352,35,0,158.81494140625
trial10,TR40,2,36,0.07781847061649445,15.626485076965764,8.647983462084085,0.8262379537749294,0.9335641059778991,0.8262379537749294,36,0,158.81494140625
trial10,TR40,2,37,0.07828863205448273,15.708750794059597,7.811535708955489,0.8277695224625804,0.9338886530595385,0.8277695224625804,37,0,158.81494140625
trial10,TR40,2,38,0.07298836400431971,16.327421749942005,7.853488519904204,0.8276022849486437,0.9364592134675237,0.8277695224625804,37,1,158.81494140625
trial10,TR40,2,39,0.07220655871975806,16.004427984007634,7.965732367010787,0.8293166547516132,0.9354438974268947,0.8293166547516132,39,0,158.81494140625
trial10,TR40,2,40,0.07309902098871046,15.728318579960614,8.164555853931233,0.8303666708291397,0.9381686176986588,0.8303666708291397,40,0,158.81494140625
trial10,TR40,2,41,0.07268717981153919,15.987430898007005,7.978818062925711,0.8310970415208255,0.9356046957537071,0.8310970415208255,41,0,158.81494140625
trial10,TR40,2,42,0.06927444088843561,16.10706902598031,8.31362552405335,0.8321677699155272,0.9394597987586812,0.8321677699155272,42,0,158.81494140625
trial10,TR40,2,43,0.07187753338967601,16.31010405207053,8.263281575986184,0.8329794968111903,0.9386845737977652,0.8329794968111903,43,0,158.81494140625
trial10,TR40,2,44,0.06789867339595672,16.416485134977847,8.088092512916774,0.83396738238128,0.9396143274259616,0.83396738238128,44,0,158.81494140625
trial10,TR40,2,45,0.06898183976450274,16.364656609948725,8.100991873070598,0.8351000514654174,0.9369224306658638,0.8351000514654174,45,0,158.81494140625
trial10,TR40,2,46,0.07010508352710355,15.959303947049193,8.138005344080739,0.8354864380025314,0.9367977750822338,0.8354864380025314,46,0,158.81494140625
trial10,TR40,2,47,0.06698611474806263,15.790323832072318,8.414424282032996,0.8358063249841317,0.9375582479030754,0.8358063249841317,47,0,158.81494140625
trial10,TR40,2,48,0.06825084071005544,16.5835918050725,8.175125338952057,0.8362808453912726,0.9389279841089947,0.8362808453912726,48,0,158.81494140625
trial10,TR40,2,49,0.06876332529129521,15.745115199009888,7.905148620950058,0.8374103156924843,0.9376722081851512,0.8374103156924843,49,0,158.81494140625
trial10,TR40,2,50,0.0659003411569903,16.14240586408414,8.103137654950842,0.8376082599061502,0.9382927200770358,0.8376082599061502,50,0,158.81494140625
trial10,TR40,2,51,0.06763715897836993,17.137161047081463,9.273791161947884,0.8382144022442998,0.9385311515409902,0.8382144022442998,51,0,158.81494140625
trial10,TR40,2,52,0.06425414162297402,17.039078467991203,8.423356474959292,0.8380144398865891,0.9384300993814796,0.8382144022442998,51,1,158.81494140625
trial10,TR40,2,53,0.06555777211343089,16.573532448965125,8.34029128192924,0.8385543491024288,0.9383360544885047,0.8385543491024288,53,0,158.81494140625
trial10,TR40,2,54,0.06504649500693044,16.36208329210058,8.323188873007894,0.8389983851648894,0.9390434196050779,0.8389983851648894,54,0,158.81494140625
trial10,TR40,2,55,0.06452437370054183,16.017724673030898,8.474884815048426,0.8391236344163676,0.9396360868325717,0.8391236344163676,55,0,158.81494140625
trial10,TR40,2,56,0.06410286503453408,15.787155480007641,8.190524679957889,0.839417004310963,0.939578553486281,0.839417004310963,56,0,158.81494140625
trial10,TR40,2,57,0.06139466070359753,16.118724353029393,8.615397866000421,0.8395882811094791,0.9399842373383304,0.8395882811094791,57,0,158.81494140625
trial10,TR40,2,58,0.06540361527473695,17.815014056977816,8.928872917080298,0.8406707632441955,0.9420251959176406,0.8406707632441955,58,0,158.81494140625
trial10,TR40,2,59,0.06389730591927806,20.257558037992567,9.916829875088297,0.8404309881488714,0.9401159001884956,0.8406707632441955,58,1,158.81494140625
