threshold,macro_f1,fraud_recall
0.6,0.8954636284305171,0.7932584269662921
0.59,0.8946441725608105,0.7947565543071161
0.5800000000000001,0.8941409534339979,0.7955056179775281
0.61,0.8938365180141497,0.7880149812734082
0.5700000000000001,0.8938290457483209,0.7962546816479401
0.55,0.8937366636283948,0.8014981273408239
0.5,0.893683790408305,0.8134831460674158
0.51,0.8936707678293625,0.8112359550561797
0.56,0.8933283551203147,0.797003745318352
0.52,0.8932825109138798,0.8089887640449438
0.54,0.8931857089857457,0.80374531835206
0.62,0.89317620295436,0.7850187265917603
0.53,0.8930128915853855,0.8059925093632959
0.49,0.8929515402520776,0.8157303370786517
0.44,0.8925314484535042,0.8277153558052435
0.45,0.8924519611100492,0.8247191011235955
0.46,0.8924379339459313,0.8224719101123595
0.48000000000000004,0.8924089448549839,0.8179775280898877
0.67,0.8920748005426129,0.7692883895131086
0.47000000000000003,0.8919871804687973,0.8194756554307117
0.66,0.8919751450938613,0.7722846441947565
0.63,0.891918116482243,0.7797752808988764
0.65,0.8918042045156522,0.7745318352059926
0.68,0.8916646523050924,0.7670411985018727
0.6900000000000001,0.8913257434030675,0.7655430711610487
0.43,0.8913136325652411,0.8284644194756554
0.64,0.8912988515622123,0.7752808988764045
0.4,0.8909295614296724,0.8344569288389513
0.7000000000000001,0.8905723180091063,0.7617977528089888
0.41000000000000003,0.890549750261336,0.8322097378277153
0.42000000000000004,0.8904665921590597,0.8292134831460675
0.7100000000000001,0.8901570021006595,0.7595505617977528
0.72,0.890055014209329,0.7565543071161048
0.39,0.8897919165007057,0.8359550561797753
0.38,0.8894482828570669,0.8382022471910112
0.73,0.8886752416138335,0.750561797752809
0.74,0.8881760586946983,0.7475655430711611
0.36000000000000004,0.8880288517652921,0.8404494382022472
0.37,0.8880085021939322,0.8382022471910112
0.35000000000000003,0.8877576084351786,0.8434456928838951
0.34,0.8875994674228673,0.8456928838951311
0.75,0.8875201315834562,0.7430711610486891
0.33,0.8868425680856079,0.8471910112359551
0.32,0.8867527907529158,0.850187265917603
0.31,0.8856053303267857,0.853183520599251
0.29000000000000004,0.885475023607091,0.8576779026217228
0.76,0.8853306068252966,0.7370786516853932
0.3,0.8849686612440815,0.8539325842696629
0.77,0.884817822651955,0.7340823970037453
0.28,0.8843830990218565,0.8591760299625468
0.79,0.8830993858879559,0.7235955056179775
0.27,0.8830168691544482,0.8614232209737828
0.78,0.882951606583072,0.7258426966292135
0.8,0.8829355048819458,0.7220973782771536
0.81,0.8826380542405985,0.7176029962546816
0.26,0.8821118551264735,0.8629213483146068
0.8200000000000001,0.8819098773087501,0.7146067415730337
0.25,0.8811064575506884,0.8651685393258427
0.8400000000000001,0.8801018080007127,0.7056179775280899
0.8300000000000001,0.8799624218182311,0.7078651685393258
0.24000000000000002,0.8799365188403112,0.8674157303370786
0.23,0.8789765527465332,0.8719101123595505
0.85,0.8786156414650117,0.699625468164794
0.22,0.878126753874714,0.8756554307116104
0.21000000000000002,0.8766450926304588,0.8779026217228464
0.86,0.8765396291846681,0.6921348314606741
0.2,0.8748042064176369,0.8779026217228464
0.87,0.8726814334593913,0.6816479400749064
0.19,0.872379538514629,0.8786516853932584
0.88,0.8718485984524726,0.6734082397003746
0.18000000000000002,0.8707025508101824,0.8801498127340824
0.17,0.8705561186181321,0.8838951310861424
0.16,0.868477692882865,0.8861423220973783
0.89,0.8684090472766084,0.6606741573033708
0.15000000000000002,0.8656628731126403,0.8906367041198502
0.9,0.8656097990531534,0.651685393258427
0.14,0.8641624589818486,0.8951310861423221
0.91,0.8635833152649958,0.6441947565543071
0.13,0.862061719563036,0.89812734082397
0.92,0.8594712780759293,0.6307116104868914
0.12,0.8582746550973384,0.899625468164794
0.11,0.8569804376750282,0.9056179775280899
0.93,0.8556124461305596,0.6194756554307116
0.09999999999999999,0.8540313096046477,0.9086142322097378
0.09,0.8497569567848684,0.9116104868913858
0.9400000000000001,0.8482325425036304,0.597752808988764
0.08,0.8448825224247475,0.9153558052434457
0.9500000000000001,0.8424371606372186,0.5820224719101124
0.06999999999999999,0.8397400289687016,0.9213483146067416
0.9600000000000001,0.8339671548475542,0.5588014981273408
0.060000000000000005,0.8302643007437854,0.9228464419475655
0.97,0.8213793361670565,0.5273408239700375
0.05,0.8188205311024924,0.9265917602996254
0.04,0.8065192369698866,0.9333333333333333
0.98,0.7947175186434003,0.4704119850187266
0.03,0.7925846621902697,0.9415730337078652
0.02,0.7688463846410487,0.954307116104869
0.99,0.7527240281220595,0.3865168539325843
0.01,0.7252578755021122,0.9685393258426966
