epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,0.39255535701522604,0.005532568029593676,0.3980879250448197,0.6931623220443726,0.5831033123028391,0.1460914051060258,0.5266940887117293,0.5,True,2026-09-13T23:41:24.083814+00:00,stage1_unrefined
1,0.011071669985540211,0.005036941030994058,0.414196536061354,0.6928215026855469,0.5834835511491663,0.1492818523535025,0.47219463753723934,0.57,True,2026-09-13T23:41:24.460787+00:00,stage1_unrefined
2,0.009473693964537233,0.005016279988922179,0.4286865100148134,0.692527711391449,0.583469468228932,0.15630358846782383,0.5230128205128205,0.51,True,2026-09-13T23:41:24.837373+00:00,stage1_unrefined
3,0.009408953017555177,0.005135550978593528,0.4432310140109621,0.6922579407691956,0.5953695358269491,0.15791611211815848,0.5254271683104021,0.51,True,2026-09-13T23:41:25.212952+00:00,stage1_unrefined
4,0.009344486985355616,0.005030084983445704,0.4576055859797634,0.6920039057731628,0.5981485654198588,0.15862139673280015,0.5279052553663952,0.51,True,2026-09-13T23:41:25.588382+00:00,stage1_unrefined
5,0.009390653984155506,0.005077432026155293,0.4720736719900742,0.691758930683136,0.595946935556557,0.15789949258708885,0.5309528085801776,0.51,False,2026-09-13T23:41:25.962384+00:00,stage1_unrefined
6,0.009375710040330887,0.00503606500569731,0.4864854470361024,0.6915172934532166,0.5959563241700465,0.15783490092329505,0.5330191165875593,0.51,False,2026-09-13T23:41:26.337438+00:00,stage1_unrefined
7,0.009355927992146462,0.005013907968532294,0.5008552829967812,0.6912668943405151,0.5941818762205198,0.1568714294183859,0.5323779937089289,0.51,False,2026-09-13T23:41:26.714325+00:00,stage1_unrefined
8,0.00948426901595667,0.005013061978388578,0.5153526139911264,0.6910127997398376,0.5930927970557308,0.1556735924166688,0.5340193341485361,0.52,False,2026-09-13T23:41:27.089042+00:00,stage1_unrefined
9,0.009362945973407477,0.004996191011741757,0.5297117509762757,0.6907482743263245,0.5924215111912272,0.15616026365005933,0.5342825848849946,0.51,False,2026-09-13T23:41:27.463493+00:00,stage1_unrefined
10,0.009294454008340836,0.0050139049999415874,0.5440201099845581,0.690474808216095,0.5911352711431576,0.15563375134917581,0.53162341337214,0.52,False,2026-09-13T23:41:27.839007+00:00,stage1_unrefined
11,0.009294772986322641,0.005007714033126831,0.5583225970040075,0.6901938319206238,0.5904358194381853,0.1555297361801387,0.53204121454407,0.52,False,2026-09-13T23:41:28.214200+00:00,stage1_unrefined
12,0.009318391035776585,0.005017218994908035,0.5726582070346922,0.6899042725563049,0.5889571128135797,0.15472004346071638,0.5343077451991552,0.52,False,2026-09-13T23:41:28.588337+00:00,stage1_unrefined
13,0.00930500595131889,0.005049236002378166,0.5870124489883892,0.6896070241928101,0.5882576611086074,0.1550009263699131,0.5329069426813787,0.53,False,2026-09-13T23:41:28.961519+00:00,stage1_unrefined
14,0.009287249995395541,0.0049904779880307615,0.6012901769718155,0.6893040537834167,0.587267162385459,0.15461163730415692,0.5355726726682625,0.52,False,2026-09-13T23:41:29.335215+00:00,stage1_unrefined
15,0.009278737008571625,0.004998183052521199,0.6155670970329084,0.6889973282814026,0.5869526438335586,0.1545194935132763,0.5426843621900239,0.54,False,2026-09-13T23:41:29.710208+00:00,stage1_unrefined
16,0.00930924597196281,0.004992132016923279,0.6298684750217944,0.6886907815933228,0.5863329953432477,0.15429665765181982,0.5336623580101841,0.53,False,2026-09-13T23:41:30.083526+00:00,stage1_unrefined
17,0.009288523986469954,0.005003747995942831,0.6441607470042072,0.6883894205093384,0.5853800510740573,0.15357567841129208,0.5340193341485361,0.55,False,2026-09-13T23:41:30.458876+00:00,stage1_unrefined
18,0.009284575993660837,0.005011865985579789,0.6584571889834478,0.6880908608436584,0.584854288718642,0.15312444294171504,0.5339707286605689,0.54,False,2026-09-13T23:41:30.834489+00:00,stage1_unrefined
19,0.009420857997611165,0.005026814003940672,0.6729048609849997,0.6877965927124023,0.5847416253567673,0.1529494905099614,0.5323615192018379,0.53,False,2026-09-13T23:41:31.210576+00:00,stage1_unrefined
20,0.00931503699393943,0.009484481008257717,0.6917043789871968,0.6875128149986267,0.5848167342646837,0.1571425633781809,0.5341996199587197,0.56,False,2026-09-13T23:41:31.590944+00:00,stage1_unrefined
21,0.009842537983786315,0.00504497200017795,0.7065918889711611,0.6872391700744629,0.5846571278353613,0.1608179352831547,0.5333253512132823,0.55,True,2026-09-13T23:41:31.970791+00:00,stage1_unrefined
22,0.009373217006213963,0.004995069990400225,0.7209601759677753,0.6869760155677795,0.5858119272945772,0.16896199144918342,0.5341996199587197,0.57,True,2026-09-13T23:41:32.346647+00:00,stage1_unrefined
23,0.009390362014528364,0.005012485024053603,0.7353630230063573,0.6867281198501587,0.5864315757848881,0.17377063272522655,0.5346183506579053,0.56,True,2026-09-13T23:41:32.723276+00:00,stage1_unrefined
24,0.009876411990262568,0.005027016974054277,0.7502664519706741,0.6864957809448242,0.5822911972359922,0.16136040515203345,0.5401366200363391,0.58,False,2026-09-13T23:41:33.098421+00:00,stage1_unrefined
25,0.009311001980677247,0.005031048029195517,0.7646085019805469,0.6862784624099731,0.5820095388313055,0.16267466296631972,0.5335521226853128,0.58,False,2026-09-13T23:41:33.473227+00:00,stage1_unrefined
