epoch,train_start_utc,train_end_utc,train_seconds,validation_seconds,mean_batch_loss,validation_macro_f1,validation_fraud_f1,validation_auroc,validation_auprc,validation_gmean,validation_fraud_precision,validation_fraud_recall,is_best_checkpoint
0,2026-09-09T05:52:28.276486+00:00,2026-09-09T05:52:41.476052+00:00,13.199545940999997,11.4499517309996,2.0675470431645713,0.12699996890683848,0.25374280230326296,0.7212926339100302,0.3211739087970542,0.011339501179510877,0.14530666080457244,1.0,True
1,2026-09-09T05:52:52.937104+00:00,2026-09-09T05:53:05.874962+00:00,12.937833478999892,0.0,2.0440362294514975,,,,,,,,False
2,2026-09-09T05:53:05.875506+00:00,2026-09-09T05:53:18.053583+00:00,12.178050868000355,0.0,2.0026734471321106,,,,,,,,False
3,2026-09-09T05:53:18.054069+00:00,2026-09-09T05:53:31.063151+00:00,13.009055511000042,0.0,1.9400165279706318,,,,,,,,False
4,2026-09-09T05:53:31.063722+00:00,2026-09-09T05:53:43.740942+00:00,12.677193771999555,0.0,1.9433661500612895,,,,,,,,False
5,2026-09-09T05:53:43.741593+00:00,2026-09-09T05:53:56.606676+00:00,12.865064272000382,11.893974139999955,1.9228025873502095,0.6113148888455611,0.4101161995898838,0.755133985410644,0.3964707131741366,0.7007787245445731,0.293446364525595,0.680786686838124,True
6,2026-09-09T05:54:08.512514+00:00,2026-09-09T05:54:20.867637+00:00,12.355100648000189,0.0,1.9011305570602417,,,,,,,,False
7,2026-09-09T05:54:20.868305+00:00,2026-09-09T05:54:33.659404+00:00,12.791069828000218,0.0,1.8976584672927856,,,,,,,,False
8,2026-09-09T05:54:33.660088+00:00,2026-09-09T05:54:45.848987+00:00,12.188877391999995,0.0,1.9017701745033264,,,,,,,,False
9,2026-09-09T05:54:45.849677+00:00,2026-09-09T05:54:58.873199+00:00,13.023493990000134,0.0,1.8990440964698792,,,,,,,,False
10,2026-09-09T05:54:58.873942+00:00,2026-09-09T05:55:11.360214+00:00,12.486245477000011,11.778564711999934,1.8890117009480794,0.6093761510737764,0.41365638766519824,0.7674112072975182,0.4268350117407911,0.7086199693126115,0.2917961466749534,0.710287443267776,True
11,2026-09-09T05:55:23.153350+00:00,2026-09-09T05:55:35.537933+00:00,12.384560258999954,0.0,1.8870014548301697,,,,,,,,False
12,2026-09-09T05:55:35.538538+00:00,2026-09-09T05:55:48.549170+00:00,13.01060514999972,0.0,1.875320553779602,,,,,,,,False
13,2026-09-09T05:55:48.549748+00:00,2026-09-09T05:56:00.927332+00:00,12.377546720999817,0.0,1.8859900037447612,,,,,,,,False
14,2026-09-09T05:56:00.928211+00:00,2026-09-09T05:56:13.862825+00:00,12.934585314999822,0.0,1.8843177556991577,,,,,,,,False
15,2026-09-09T05:56:13.863466+00:00,2026-09-09T05:56:26.421512+00:00,12.558026261999657,11.944325239000136,1.859683632850647,0.6421469419413501,0.4348053305461197,0.7770793936968801,0.4367070250052608,0.7028249147076957,0.3321357285429142,0.6293494704992436,True
16,2026-09-09T05:56:38.377663+00:00,2026-09-09T05:56:50.529261+00:00,12.151577407999866,0.0,1.8723612427711487,,,,,,,,False
17,2026-09-09T05:56:50.530048+00:00,2026-09-09T05:57:03.590940+00:00,13.060867586000313,0.0,1.8487385114034016,,,,,,,,False
18,2026-09-09T05:57:03.591849+00:00,2026-09-09T05:57:15.975664+00:00,12.383767026999521,0.0,1.8680497407913208,,,,,,,,False
19,2026-09-09T05:57:15.976532+00:00,2026-09-09T05:57:28.834553+00:00,12.857994187999793,0.0,1.84225594997406,,,,,,,,False
20,2026-09-09T05:57:28.835535+00:00,2026-09-09T05:57:41.133081+00:00,12.297517022000648,11.942635970000083,1.8493509888648987,0.6550748702584458,0.44623955431754875,0.7846492343204495,0.45094593625083657,0.7011471298890152,0.3531746031746032,0.6059001512859304,True
21,2026-09-09T05:57:53.089676+00:00,2026-09-09T05:58:05.899312+00:00,12.809616221999931,0.0,1.85530291001002,,,,,,,,False
22,2026-09-09T05:58:05.900587+00:00,2026-09-09T05:58:18.252820+00:00,12.35220722899976,0.0,1.8462238510449727,,,,,,,,False
23,2026-09-09T05:58:18.253690+00:00,2026-09-09T05:58:30.477833+00:00,12.224121236999963,0.0,1.8375138640403748,,,,,,,,False
24,2026-09-09T05:58:30.478788+00:00,2026-09-09T05:58:43.328967+00:00,12.850157414000023,0.0,1.8288421630859375,,,,,,,,False
25,2026-09-09T05:58:43.329916+00:00,2026-09-09T05:58:55.665791+00:00,12.33584351799982,11.904094303999955,1.8352693319320679,0.6122130579012174,0.4223896663078579,0.7908675782209733,0.4601823744844109,0.7201326484426138,0.295215167017755,0.7420574886535553,True
26,2026-09-09T05:59:07.582106+00:00,2026-09-09T05:59:20.538230+00:00,12.956098515999656,0.0,1.823967158794403,,,,,,,,False
27,2026-09-09T05:59:20.539224+00:00,2026-09-09T05:59:33.011281+00:00,12.472033514999566,0.0,1.8189448912938435,,,,,,,,False
28,2026-09-09T05:59:33.012488+00:00,2026-09-09T05:59:46.160800+00:00,13.148290586999792,0.0,1.8258113662401836,,,,,,,,False
29,2026-09-09T05:59:46.162160+00:00,2026-09-09T05:59:58.530450+00:00,12.368270550000489,0.0,1.8141871492067974,,,,,,,,False
30,2026-09-09T05:59:58.531501+00:00,2026-09-09T06:00:10.883981+00:00,12.352457019000212,11.881866574999549,1.7903222839037578,0.6277556435175964,0.43269452782267376,0.7968883283400742,0.4601635419946336,0.7210673693577341,0.3113991359255567,0.7087745839636914,True
31,2026-09-09T06:00:22.780787+00:00,2026-09-09T06:00:35.851278+00:00,13.070469268999659,0.0,1.7976537942886353,,,,,,,,False
32,2026-09-09T06:00:35.852579+00:00,2026-09-09T06:00:48.195118+00:00,12.342520621999938,0.0,1.8107033967971802,,,,,,,,False
33,2026-09-09T06:00:48.196293+00:00,2026-09-09T06:01:01.102496+00:00,12.906180437999865,0.0,1.8238797187805176,,,,,,,,False
34,2026-09-09T06:01:01.103573+00:00,2026-09-09T06:01:13.477933+00:00,12.374338409999837,0.0,1.797721842924754,,,,,,,,False
35,2026-09-09T06:01:13.479137+00:00,2026-09-09T06:01:26.304219+00:00,12.825061042000016,11.400501420000182,1.7876669963200886,0.6396138780956435,0.44288480154888676,0.8033419075644327,0.4741670201033637,0.7235212318184305,0.32562277580071175,0.6921331316187594,True
36,2026-09-09T06:01:37.716432+00:00,2026-09-09T06:01:50.387973+00:00,12.671511122000084,0.0,1.7902400692303975,,,,,,,,False
37,2026-09-09T06:01:50.388903+00:00,2026-09-09T06:02:02.603899+00:00,12.21496684900012,0.0,1.8047831058502197,,,,,,,,False
38,2026-09-09T06:02:02.604953+00:00,2026-09-09T06:02:15.439697+00:00,12.834714489000362,0.0,1.7940521637598674,,,,,,,,False
39,2026-09-09T06:02:15.440804+00:00,2026-09-09T06:02:27.806352+00:00,12.365522598000098,0.0,1.7980311910311382,,,,,,,,False
40,2026-09-09T06:02:27.807623+00:00,2026-09-09T06:02:40.523255+00:00,12.715611500000705,11.815876981000656,1.7853259046872456,0.6278719146978909,0.43827022182388525,0.8045250386287819,0.46455886420974846,0.730775290902876,0.3113658070678128,0.7397881996974282,True
41,2026-09-09T06:02:52.352779+00:00,2026-09-09T06:03:04.725730+00:00,12.37290767200011,0.0,1.7788557211558025,,,,,,,,False
42,2026-09-09T06:03:04.727393+00:00,2026-09-09T06:03:16.850858+00:00,12.12344100700011,0.0,1.7821682492891948,,,,,,,,False
43,2026-09-09T06:03:16.852733+00:00,2026-09-09T06:03:29.416428+00:00,12.563670044999526,0.0,1.7890057762463887,,,,,,,,False
44,2026-09-09T06:03:29.417935+00:00,2026-09-09T06:03:41.665236+00:00,12.247279437999168,0.0,1.8105206688245137,,,,,,,,False
45,2026-09-09T06:03:41.666870+00:00,2026-09-09T06:03:54.520382+00:00,12.853490631000568,11.859808146000432,1.780208170413971,0.6631088756002892,0.460989010989011,0.8051368839066747,0.46089443676220476,0.7169032207766292,0.36194995685936154,0.6346444780635401,True
46,2026-09-09T06:04:06.392135+00:00,2026-09-09T06:04:18.466801+00:00,12.074645824999607,0.0,1.7716888189315796,,,,,,,,False
47,2026-09-09T06:04:18.468435+00:00,2026-09-09T06:04:31.074095+00:00,12.605634572999406,0.0,1.7674012978871663,,,,,,,,False
48,2026-09-09T06:04:31.076088+00:00,2026-09-09T06:04:43.172198+00:00,12.096081794999918,0.0,1.772066593170166,,,,,,,,False
49,2026-09-09T06:04:43.173710+00:00,2026-09-09T06:04:56.032529+00:00,12.858790305000184,0.0,1.765771210193634,,,,,,,,False
50,2026-09-09T06:04:56.034021+00:00,2026-09-09T06:05:08.160998+00:00,12.126948246999746,11.754419328999575,1.7689642707506816,0.6037649210417748,0.4197784160853508,0.8084679172477437,0.47931715962338894,0.7226249510883952,0.28800675675675674,0.7738275340393344,True
51,2026-09-09T06:05:19.928896+00:00,2026-09-09T06:05:32.231341+00:00,12.30242313800045,0.0,1.7438780069351196,,,,,,,,False
52,2026-09-09T06:05:32.232983+00:00,2026-09-09T06:05:44.950599+00:00,12.717569342000388,0.0,1.7411469022432964,,,,,,,,False
53,2026-09-09T06:05:44.952669+00:00,2026-09-09T06:05:57.145285+00:00,12.19259275100012,0.0,1.771145184834798,,,,,,,,False
54,2026-09-09T06:05:57.147145+00:00,2026-09-09T06:06:09.783668+00:00,12.636501552000482,0.0,1.7488666971524556,,,,,,,,False
55,2026-09-09T06:06:09.785445+00:00,2026-09-09T06:06:21.906436+00:00,12.120956837999984,11.800657561999287,1.7527830998102825,0.6311374982147024,0.44319964149675106,0.8139399470528423,0.48127573985112526,0.7355930751282903,0.314867876472461,0.7481089258698941,True
