epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
0,28.26605224609375,0.7689329459999499,0.12675769899999523,0.5373302816927383,0.04934573804182321,0.14783255315630892,0.95,2026-09-09T15:25:09.133798+00:00
1,241.57061767578125,0.2612630439999748,,,,,,2026-09-09T15:25:09.595776+00:00
2,88.4239730834961,0.2699234520000573,,,,,,2026-09-09T15:25:09.866237+00:00
3,22.06035804748535,0.26832458000001225,,,,,,2026-09-09T15:25:10.135038+00:00
4,38.388492584228516,0.2676370650000308,0.13519757599999593,0.8367699945778667,0.29245424260256114,0.4966017530395213,0.05,2026-09-09T15:25:10.403155+00:00
5,31.377159118652344,0.25905291899994154,,,,,,2026-09-09T15:25:10.889023+00:00
6,19.852628707885742,0.2685054209999862,,,,,,2026-09-09T15:25:11.158039+00:00
7,10.073335647583008,0.26743083700000625,,,,,,2026-09-09T15:25:11.425894+00:00
8,2.8244717121124268,0.26667555100004847,,,,,,2026-09-09T15:25:11.692992+00:00
9,4.553110122680664,0.26858361900008276,0.13465391700003693,0.6777777367941544,0.06478808388545088,0.4350511698242161,0.95,2026-09-09T15:25:11.961965+00:00
10,3.0738449096679688,0.2597936380000192,,,,,,2026-09-09T15:25:12.448757+00:00
11,1.6772786378860474,0.26924434199997904,,,,,,2026-09-09T15:25:12.718402+00:00
12,2.4560959339141846,0.26641783000002306,,,,,,2026-09-09T15:25:12.985199+00:00
13,1.8202162981033325,0.26700514700007716,,,,,,2026-09-09T15:25:13.252585+00:00
14,0.9588389992713928,0.2686259040000323,0.13329785999997057,0.769544577682204,0.10216327746237759,0.5398524293416617,0.9,2026-09-09T15:25:13.521592+00:00
15,1.0090796947479248,0.25897773700000926,,,,,,2026-09-09T15:25:14.004345+00:00
16,1.1676108837127686,0.2683222719999776,,,,,,2026-09-09T15:25:14.273055+00:00
17,1.0495647192001343,0.2662588630000755,,,,,,2026-09-09T15:25:14.539697+00:00
18,0.808617889881134,0.2667731400000548,,,,,,2026-09-09T15:25:14.806909+00:00
19,0.6303126811981201,0.26888787100006084,0.13307858099994974,0.8761913017177466,0.21403883348185063,0.6196734288938066,0.75,2026-09-09T15:25:15.076188+00:00
20,0.5689892172813416,0.2558685650000143,,,,,,2026-09-09T15:25:15.570828+00:00
21,0.5777180194854736,0.2659767829999282,,,,,,2026-09-09T15:25:15.837220+00:00
22,0.5841707587242126,0.2687332330000345,,,,,,2026-09-09T15:25:16.106316+00:00
23,0.5679018497467041,0.2677878460000329,,,,,,2026-09-09T15:25:16.374493+00:00
24,0.5360689759254456,0.2681424389999165,0.13451248600006238,0.8965261461172731,0.2860294386437908,0.6617708379491766,0.85,2026-09-09T15:25:16.643006+00:00
25,0.5056646466255188,0.26265973400006715,,,,,,2026-09-09T15:25:17.141108+00:00
26,0.47946834564208984,0.2675658050000038,,,,,,2026-09-09T15:25:17.409053+00:00
27,0.4598079025745392,0.2670765889999984,,,,,,2026-09-09T15:25:17.676541+00:00
28,0.44589218497276306,0.2685684069999752,,,,,,2026-09-09T15:25:17.945507+00:00
29,0.4300633370876312,0.2682057160000113,0.13358079400006773,0.9329521856361417,0.4722224036611332,0.7343629892678734,0.85,2026-09-09T15:25:18.214108+00:00
30,0.4147980213165283,0.25929283400000713,,,,,,2026-09-09T15:25:18.716019+00:00
31,0.4061563313007355,0.26814655700002277,,,,,,2026-09-09T15:25:18.984556+00:00
32,0.3974842429161072,0.2673314840000103,,,,,,2026-09-09T15:25:19.252277+00:00
33,0.383897989988327,0.2707441259999541,,,,,,2026-09-09T15:25:19.523456+00:00
34,0.36946457624435425,0.26763343000004625,0.13402720099998078,0.9501285451346497,0.6616136198280503,0.8270244066394332,0.7999999999999999,2026-09-09T15:25:19.791498+00:00
35,0.3582667410373688,0.2596281309999995,,,,,,2026-09-09T15:25:20.291004+00:00
36,0.3490862548351288,0.26730749600005765,,,,,,2026-09-09T15:25:20.558695+00:00
37,0.33871668577194214,0.26752743700001247,,,,,,2026-09-09T15:25:20.826656+00:00
38,0.3263486325740814,0.27011656299998776,,,,,,2026-09-09T15:25:21.097230+00:00
39,0.31775781512260437,0.26865594100002,0.13447709100000793,0.9514988325814887,0.7746992390270292,0.8566245376430209,0.7999999999999999,2026-09-09T15:25:21.366273+00:00
40,0.3119747042655945,0.259213251999995,,,,,,2026-09-09T15:25:21.865903+00:00
41,0.30570369958877563,0.2678281920000245,,,,,,2026-09-09T15:25:22.134112+00:00
42,0.2994461953639984,0.268410026999959,,,,,,2026-09-09T15:25:22.402905+00:00
43,0.29576289653778076,0.2695786380000982,,,,,,2026-09-09T15:25:22.672884+00:00
44,0.29329848289489746,0.26794661500002803,0.13418389000003117,0.9509942422107549,0.7236483555360226,0.8414082871094676,0.85,2026-09-09T15:25:22.941217+00:00
45,0.2905545234680176,0.2590671549999115,,,,,,2026-09-09T15:25:23.440181+00:00
46,0.28747087717056274,0.26781550900000184,,,,,,2026-09-09T15:25:23.708384+00:00
47,0.2855202555656433,0.2683878240000013,,,,,,2026-09-09T15:25:23.977147+00:00
48,0.2834406793117523,0.27051694900001166,,,,,,2026-09-09T15:25:24.248046+00:00
49,0.2816463112831116,0.26826331300003403,0.13431911099996796,0.9498751433914522,0.7314091267263113,0.8396617348707389,0.85,2026-09-09T15:25:24.516693+00:00
50,0.27981942892074585,0.2586084770000525,,,,,,2026-09-09T15:25:25.020825+00:00
51,0.2776295244693756,0.2680426740000712,,,,,,2026-09-09T15:25:25.289279+00:00
52,0.27586129307746887,0.2717516129999922,,,,,,2026-09-09T15:25:25.561410+00:00
53,0.2736096978187561,0.26836323299994547,,,,,,2026-09-09T15:25:25.830176+00:00
