epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,0.8387971725314856,0.2127919476479292,1842352128,1.7002781629562378
1,0.2551879705861211,0.20906157605350018,1928893440,1.6925528049468994
2,0.2557456186041236,0.20713235810399055,1928843776,1.6858041286468506
3,0.2550868531689048,0.20709668472409248,1928706048,1.6786857843399048
4,0.2593504227697849,0.2148345150053501,1928843776,1.6700955629348755
5,0.26137587521225214,0.2105452660471201,1928706048,1.6584599018096924
6,0.2723860554397106,0.2192546594887972,1928843776,1.6453866958618164
7,0.25476087164133787,0.207953124307096,1928706048,1.630012035369873
8,0.25550585705786943,0.2105240998789668,1928843776,1.6125366687774658
9,0.25663185585290194,0.2202669819816947,1928706048,1.595021367073059
10,0.26565533597022295,0.21545973233878613,1928843776,1.5742712020874023
11,0.2656998224556446,0.22238083463162184,1928706048,1.5482511520385742
12,0.25583621952682734,0.2064536288380623,1928843776,1.533677339553833
13,0.2555838320404291,0.21843889262527227,1928706048,1.511382818222046
14,0.2547419788315892,0.2071770504117012,1928843776,1.4992516040802002
15,0.2549519343301654,0.20592667069286108,1928706048,1.4835176467895508
16,0.25612447410821915,0.209043656475842,1928843776,1.479862928390503
17,0.2544264253228903,0.21119012031704187,1928706048,1.4719053506851196
18,0.26821888610720634,0.2143606785684824,1928843776,1.4659924507141113
19,0.2552144452929497,0.2225451059639454,1928706048,1.4539586305618286
20,0.26641672011464834,0.2208459172397852,1928843776,1.4343268871307373
21,0.2712161308154464,0.21242098789662123,1928706048,1.4052835702896118
22,0.2542935786768794,0.20906697120517492,1928843776,1.3888105154037476
23,0.2572521576657891,0.21104370523244143,1928706048,1.3663525581359863
24,0.25543984584510326,0.20785153936594725,1928843776,1.3533265590667725
25,0.25555129535496235,0.20624002441763878,1928706048,1.3446629047393799
26,0.2666899152100086,0.21532171871513128,1928843776,1.3278677463531494
27,0.2680950853973627,0.21121002733707428,1928706048,1.314773678779602
28,0.25497210305184126,0.20640963967889547,1928843776,1.3063201904296875
29,0.25566900707781315,0.20648346655070782,1928706048,1.2926956415176392
30,0.2679268307983875,0.21506900526583195,1928843776,1.2754307985305786
31,0.2535745454952121,0.20636515971273184,1928706048,1.26664400100708
32,0.2643261170014739,0.22257813438773155,1928843776,1.2574703693389893
33,0.25361939799040556,0.2119333278387785,1928706048,1.2456295490264893
34,0.2672143252566457,0.21839646715670824,1928843776,1.2243983745574951
35,0.2648777673020959,0.20627242978662252,1928706048,1.2311931848526
36,0.25332376547157764,0.21262440457940102,1928843776,1.2180365324020386
37,0.2540736077353358,0.2226966628804803,1928706048,1.2151302099227905
38,0.25484380032867193,0.2085327310487628,1928843776,1.2089033126831055
39,0.2645638007670641,0.21106189582496881,1928706048,1.2016503810882568
40,0.25653286185115576,0.20631918869912624,1928843776,1.199571132659912
41,0.25386802293360233,0.2152819111943245,1928706048,1.186811089515686
42,0.2578020244836807,0.20743331965059042,1928843776,1.19082772731781
43,0.25469524413347244,0.21042643953114748,1928706048,1.1805236339569092
44,0.257819009013474,0.22152765095233917,1928843776,1.1821167469024658
45,0.25733091309666634,0.20825668796896935,1928706048,1.1718602180480957
46,0.25514673627913,0.20906912628561258,1928843776,1.167929768562317
47,0.25348322559148073,0.2060752371326089,1928706048,1.1622936725616455
48,0.2542165918275714,0.21456864848732948,1928843776,1.1586267948150635
49,0.2542264563962817,0.2096495795994997,1928706048,1.1557035446166992
50,0.2545526009052992,0.20675140246748924,1928843776,1.154618501663208
51,0.2535038059577346,0.20698249898850918,1928706048,1.1545360088348389
52,0.2679105717688799,0.2154096169397235,1928843776,1.1486010551452637
53,0.26609140168875456,0.2226776834577322,1928706048,1.1487057209014893
54,0.26707963924854994,0.2320154421031475,1928843776,1.1437510251998901
55,0.2547940229997039,0.20605073776096106,1928706048,1.1416914463043213
56,0.25465706642717123,0.21157551649957895,1928843776,1.1380231380462646
57,0.25496908836066723,0.2083618426695466,1928706048,1.139934778213501
58,0.25468541122972965,0.20759042538702488,1928843776,1.1342222690582275
59,0.2655083993449807,0.21909790951758623,1928706048,1.1329872608184814
60,0.2550070434808731,0.2062639920040965,1928843776,1.1323179006576538
61,0.2696834746748209,0.21945681236684322,1928706048,1.1299083232879639
62,0.268462055362761,0.22612420190125704,1928843776,1.125715732574463
63,0.2545030331239104,0.2060567606240511,1928706048,1.1220585107803345
64,0.25634242687374353,0.20850877929478884,1928843776,1.1205637454986572
65,0.2557188142091036,0.2083778064697981,1928706048,1.1175493001937866
66,0.2538130581378937,0.20970348082482815,1928843776,1.1188956499099731
67,0.25384301878511906,0.20553167909383774,1928706048,1.1183204650878906
68,0.2595907561480999,0.21938263438642025,1928843776,1.114872694015503
69,0.2667646687477827,0.22230923362076283,1928706048,1.1103343963623047
70,0.25436168164014816,0.21002149023115635,1928843776,1.1158257722854614
71,0.2537524625658989,0.20583541598170996,1928706048,1.1157989501953125
72,0.25299555622041225,0.20977026037871838,1928843776,1.1114540100097656
73,0.25350174214690924,0.20687182433903217,1928706048,1.1021168231964111
74,0.2537496667355299,0.20587800070643425,1928843776,1.1085268259048462
75,0.26523326709866524,0.2179722273722291,1928706048,1.1035531759262085
76,0.25428218115121126,0.20847992040216923,1928843776,1.1106723546981812
77,0.25448383297771215,0.20579508319497108,1928706048,1.1028811931610107
78,0.2556415544822812,0.20678354054689407,1928843776,1.0999559164047241
79,0.2569250399246812,0.21133989840745926,1928706048,1.0989856719970703
80,0.25885545648634434,0.20535619743168354,1928843776,1.0983850955963135
81,0.2682460667565465,0.22164855990558863,1928706048,1.097337245941162
82,0.2550726616755128,0.2144681764766574,1928843776,1.0912001132965088
83,0.25926540791988373,0.21305318269878626,1928706048,1.0955798625946045
84,0.2606883551925421,0.21644111350178719,1928843776,1.0924303531646729
85,0.2666613180190325,0.20727844443172216,1928706048,1.0850520133972168
86,0.2546890424564481,0.2073682462796569,1928843776,1.089393138885498
87,0.25993301160633564,0.20843216590583324,1928706048,1.084218978881836
88,0.25513023789972067,0.21136022452265024,1928843776,1.0832465887069702
89,0.2550474125891924,0.20992618426680565,1928706048,1.0893105268478394
90,0.25693241972476244,0.21246814355254173,1928843776,1.0850974321365356
91,0.25562087818980217,0.21610760129988194,1928706048,1.0877833366394043
92,0.25813600700348616,0.21297483053058386,1928843776,1.0828559398651123
93,0.26552840415388346,0.21982953324913979,1928706048,1.0790512561798096
94,0.2645534472540021,0.2079816311597824,1928843776,1.0846686363220215
95,0.2637197198346257,0.22055832296609879,1928706048,1.0767178535461426
96,0.2541618347167969,0.219987572170794,1928843776,1.0793342590332031
97,0.2666104035452008,0.21831610146909952,1928706048,1.075086236000061
98,0.25680703576654196,0.20687240827828646,1928843776,1.0701452493667603
99,0.25416477397084236,0.21158408466726542,1928706048,1.072373390197754
