epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
0,65.22994232177734,0.822740395999972,0.12548867600003177,0.8042711287996429,0.1661565081933764,0.4881981923402042,0.85,2026-09-09T15:25:46.787984+00:00
1,28.352670669555664,0.2590784530000292,,,,,,2026-09-09T15:25:47.284930+00:00
2,16.46611213684082,0.2683232050000015,,,,,,2026-09-09T15:25:47.553639+00:00
3,15.385578155517578,0.2684587549999833,,,,,,2026-09-09T15:25:47.822513+00:00
4,9.502351760864258,0.26640729700000065,0.13337668600001962,0.8432839316737425,0.15346516261177973,0.6151526560022617,0.6,2026-09-09T15:25:48.089317+00:00
5,5.333709239959717,0.2582355499999949,,,,,,2026-09-09T15:25:48.598036+00:00
6,6.820741653442383,0.26784124999994674,,,,,,2026-09-09T15:25:48.866262+00:00
7,4.717675685882568,0.267640191000055,,,,,,2026-09-09T15:25:49.134319+00:00
8,3.6265008449554443,0.26620630299998993,,,,,,2026-09-09T15:25:49.400950+00:00
9,3.8232271671295166,0.26668885600008707,0.1353755220000039,0.8617359679245771,0.16323527300472068,0.5722130982903458,0.95,2026-09-09T15:25:49.668012+00:00
10,2.5024492740631104,0.2571704969999473,,,,,,2026-09-09T15:25:50.152487+00:00
11,1.4008910655975342,0.26933840600008807,,,,,,2026-09-09T15:25:50.422197+00:00
12,1.4626001119613647,0.2682024550000506,,,,,,2026-09-09T15:25:50.690773+00:00
13,2.0003697872161865,0.26684834899992893,,,,,,2026-09-09T15:25:50.958047+00:00
14,1.8201205730438232,0.26889517400002205,0.1346492060000628,0.850089631184275,0.1666822325096651,0.6354281546470512,0.7999999999999999,2026-09-09T15:25:51.227333+00:00
15,1.3471949100494385,0.25824739100005445,,,,,,2026-09-09T15:25:51.732778+00:00
16,0.9083229899406433,0.26828640999997333,,,,,,2026-09-09T15:25:52.001463+00:00
17,0.6770766377449036,0.2667591199999606,,,,,,2026-09-09T15:25:52.268594+00:00
18,0.6000476479530334,0.26660499100000834,,,,,,2026-09-09T15:25:52.535562+00:00
19,0.5746079087257385,0.26810422500000186,0.13355357700004333,0.9203829796651557,0.41619556697414917,0.7595202057633875,0.9,2026-09-09T15:25:52.804041+00:00
20,0.5160819888114929,0.2575854239998989,,,,,,2026-09-09T15:25:53.296374+00:00
21,0.5100379586219788,0.2664198859999942,,,,,,2026-09-09T15:25:53.563182+00:00
22,0.5020374059677124,0.2685630389999005,,,,,,2026-09-09T15:25:53.832189+00:00
23,0.4901098608970642,0.26842807999992147,,,,,,2026-09-09T15:25:54.101023+00:00
24,0.4885118007659912,0.2664971259999902,0.1333599670000467,0.9317740703992091,0.5159263036071936,0.7759545574103633,0.85,2026-09-09T15:25:54.367934+00:00
25,0.49737784266471863,0.2571525289999954,,,,,,2026-09-09T15:25:54.855365+00:00
26,0.4919087886810303,0.2676675919999525,,,,,,2026-09-09T15:25:55.123441+00:00
27,0.4814322590827942,0.2697912459999543,,,,,,2026-09-09T15:25:55.393604+00:00
28,0.47604870796203613,0.2676633800000445,,,,,,2026-09-09T15:25:55.661678+00:00
29,0.4702320098876953,0.26703590599993277,0.13523099199994704,0.9302359550147357,0.6567848005797521,0.8321200457423368,0.85,2026-09-09T15:25:55.929125+00:00
30,0.45684218406677246,0.2560075769999912,,,,,,2026-09-09T15:25:56.429063+00:00
31,0.44586676359176636,0.2676023510000505,,,,,,2026-09-09T15:25:56.697121+00:00
32,0.43946245312690735,0.27007976300001246,,,,,,2026-09-09T15:25:56.967567+00:00
33,0.4337431490421295,0.26839814100003423,,,,,,2026-09-09T15:25:57.236352+00:00
34,0.4240419864654541,0.2676929919999793,0.13567455200006862,0.9336574318268163,0.6834385487741842,0.854083192883782,0.9,2026-09-09T15:25:57.504440+00:00
35,0.41328880190849304,0.2604684320000388,,,,,,2026-09-09T15:25:58.002016+00:00
36,0.4044038951396942,0.2677494370000204,,,,,,2026-09-09T15:25:58.270152+00:00
37,0.3963977098464966,0.27059628500001054,,,,,,2026-09-09T15:25:58.541138+00:00
38,0.38776126503944397,0.26991876600004616,,,,,,2026-09-09T15:25:58.811457+00:00
39,0.377574622631073,0.26984171200001583,0.13530981700000666,0.9370862856911006,0.7715799386759176,0.8655990437741649,0.9,2026-09-09T15:25:59.081669+00:00
40,0.36357712745666504,0.25965522699993926,,,,,,2026-09-09T15:25:59.578606+00:00
41,0.35106605291366577,0.26974778199996763,,,,,,2026-09-09T15:25:59.848863+00:00
42,0.34845590591430664,0.2713316299999633,,,,,,2026-09-09T15:26:00.120696+00:00
43,0.34365296363830566,0.26904521099993417,,,,,,2026-09-09T15:26:00.390200+00:00
44,0.33730170130729675,0.2725748290000638,0.13389936299995497,0.9369164290641102,0.7863231575308658,0.8573651237444341,0.9,2026-09-09T15:26:00.663208+00:00
45,0.3327147662639618,0.2621082230000411,,,,,,2026-09-09T15:26:01.167810+00:00
46,0.3289482593536377,0.2714025689999744,,,,,,2026-09-09T15:26:01.439693+00:00
47,0.3246205151081085,0.27226452799993694,,,,,,2026-09-09T15:26:01.712464+00:00
48,0.31998154520988464,0.27175951399999576,,,,,,2026-09-09T15:26:01.984706+00:00
49,0.316423624753952,0.2741648680000708,0.13518692900004226,0.9420045663953142,0.8033248397349316,0.8712551553317522,0.95,2026-09-09T15:26:02.259346+00:00
50,0.312469482421875,0.2614084679998996,,,,,,2026-09-09T15:26:02.768612+00:00
51,0.30733785033226013,0.27074529100002565,,,,,,2026-09-09T15:26:03.039894+00:00
52,0.3013671934604645,0.27269198099997993,,,,,,2026-09-09T15:26:03.313089+00:00
53,0.2956840395927429,0.2708200580000266,,,,,,2026-09-09T15:26:03.584394+00:00
54,0.2917316257953644,0.27466413999991346,0.13497042199992393,0.9489364134985302,0.8309068279966063,0.8865539334474295,0.9,2026-09-09T15:26:03.859518+00:00
55,0.2898833751678467,0.26391638600000533,,,,,,2026-09-09T15:26:04.367805+00:00
56,0.28515535593032837,0.2712531519999857,,,,,,2026-09-09T15:26:04.639550+00:00
57,0.28103020787239075,0.27366541300000335,,,,,,2026-09-09T15:26:04.913711+00:00
58,0.2769072949886322,0.271405560000062,,,,,,2026-09-09T15:26:05.185628+00:00
59,0.27378425002098083,0.2731799130000354,0.13574137700004485,0.9503218239023866,0.8374033756985768,0.888770124379952,0.9,2026-09-09T15:26:05.459303+00:00
60,0.27133339643478394,0.26506821299994954,,,,,,2026-09-09T15:26:05.976997+00:00
61,0.2686258852481842,0.27370257099994433,,,,,,2026-09-09T15:26:06.251178+00:00
62,0.2653045058250427,0.2754801480000424,,,,,,2026-09-09T15:26:06.527118+00:00
63,0.2612403631210327,0.2730954510000174,,,,,,2026-09-09T15:26:06.800690+00:00
64,0.25718721747398376,0.27487837000001036,0.13587093900002856,0.9550523586280157,0.8474217799206297,0.8935613127947895,0.9,2026-09-09T15:26:07.076053+00:00
65,0.2536776065826416,0.2669333329999972,,,,,,2026-09-09T15:26:07.590930+00:00
66,0.2506067454814911,0.27461727799993696,,,,,,2026-09-09T15:26:07.866049+00:00
67,0.24803900718688965,0.2734054580000702,,,,,,2026-09-09T15:26:08.139942+00:00
68,0.24526768922805786,0.2739941129999579,,,,,,2026-09-09T15:26:08.414409+00:00
69,0.24195821583271027,0.27563971299991863,0.13644924500010802,0.9574971137283254,0.850567944835239,0.8927574023933307,0.95,2026-09-09T15:26:08.690537+00:00
70,0.23890802264213562,0.26745934099994884,,,,,,2026-09-09T15:26:09.200905+00:00
71,0.23533055186271667,0.27338946299994404,,,,,,2026-09-09T15:26:09.474749+00:00
72,0.23380263149738312,0.27529425399995944,,,,,,2026-09-09T15:26:09.750534+00:00
73,0.23066800832748413,0.2758510700000443,,,,,,2026-09-09T15:26:10.026871+00:00
74,0.23124006390571594,0.27322142899993196,0.13684377799995673,0.964774206874675,0.862027451213309,0.8999630267247456,0.9,2026-09-09T15:26:10.300561+00:00
75,0.22797684371471405,0.26220876000002136,,,,,,2026-09-09T15:26:10.805096+00:00
76,0.22836925089359283,0.275825937000036,,,,,,2026-09-09T15:26:11.081387+00:00
77,0.22409282624721527,0.27372969500004274,,,,,,2026-09-09T15:26:11.355502+00:00
78,0.2216673195362091,0.2764087279999785,,,,,,2026-09-09T15:26:11.632289+00:00
79,0.21927624940872192,0.2752755180000577,0.1365477720000854,0.9646790429012472,0.8590007273327043,0.9004375133133677,0.95,2026-09-09T15:26:11.907954+00:00
80,0.2184271514415741,0.26545532900001945,,,,,,2026-09-09T15:26:12.417145+00:00
81,0.21577076613903046,0.2722412449999183,,,,,,2026-09-09T15:26:12.689808+00:00
