epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,1.0160777120036073,1.3083017889875919,2.324379500991199,2.160597085952759,0.5200353011867208,0.14475276528449446,0.5405487609656144,0.75,True,2026-09-13T23:32:08.148790+00:00,
1,0.6318207720178179,1.2965009359759279,4.252701208984945,2.1131410598754883,0.4999061138651043,0.13855835974975195,0.5372285232647583,0.76,False,2026-09-13T23:32:10.447782+00:00,
2,0.6320529649965465,1.311245160002727,6.1959993339842185,2.1132900714874268,0.5086281357969055,0.13723219403502152,0.5315263395336829,0.68,False,2026-09-13T23:32:12.760677+00:00,
3,0.8276371060055681,1.8324304319685325,8.856066871958319,2.102266311645508,0.5383712633318312,0.13420241412462636,0.522613100315062,0.62,False,2026-09-13T23:32:15.814212+00:00,
4,0.8239590360317379,1.7061520110000856,11.386177918990143,2.086571216583252,0.576385759351059,0.155198626025106,0.543062229131336,0.52,True,2026-09-13T23:32:18.723879+00:00,
5,0.8385115150013007,1.7197920930339023,13.944481527025346,2.072970390319824,0.6029179810725551,0.16667163459573403,0.5292130726637808,0.46,True,2026-09-13T23:32:21.662919+00:00,
6,0.8404815410031006,1.7258988399989903,16.510861908027437,2.0772323608398438,0.605312077512393,0.1656202966943069,0.5271005320124748,0.44,False,2026-09-13T23:32:24.610589+00:00,
7,0.8392431770334952,1.8833884579944424,19.233493543055374,2.078397274017334,0.6009745380802163,0.16300414140598987,0.5283678109921801,0.44,False,2026-09-13T23:32:27.711380+00:00,
8,0.8329414839972742,1.7224338650121354,21.788868892064784,2.079393148422241,0.590402959290972,0.15999877767000487,0.5234636971685764,0.49,False,2026-09-13T23:32:30.646391+00:00,
9,0.8270210899645463,1.7975524680223316,24.41344245005166,2.068448543548584,0.5900180261379,0.17101928803043542,0.5306821905836944,0.48,True,2026-09-13T23:32:33.659064+00:00,
10,0.8476348900003359,1.7358848820440471,26.996962222096045,2.064638614654541,0.5796060537779781,0.1692352847971274,0.5197092523380885,0.51,False,2026-09-13T23:32:36.619015+00:00,
11,0.8352728969766758,1.9104303299682215,29.742665449040942,2.068528652191162,0.5895110410094637,0.18430441115037371,0.5488943432582465,0.53,True,2026-09-13T23:32:39.745780+00:00,
12,0.83830967603717,1.7413004100089893,32.3222755350871,2.06262469291687,0.5980499849782184,0.20095964815016354,0.5461590194656027,0.55,True,2026-09-13T23:32:42.705861+00:00,
13,0.8368709990172647,1.7094942120020278,34.868640746106394,2.063551902770996,0.5976603575184017,0.2058602197470622,0.560662269684333,0.56,True,2026-09-13T23:32:45.643973+00:00,
14,0.827888706990052,1.7157283140113577,37.4122577671078,2.0564260482788086,0.6020166741775574,0.20595359257583318,0.5589001240103024,0.56,True,2026-09-13T23:32:48.579049+00:00,
15,0.8213134019752033,1.714153393986635,39.94772456306964,2.064730167388916,0.6016129637975064,0.20479962977152893,0.5608757698663062,0.56,False,2026-09-13T23:32:51.491269+00:00,
16,0.8233433609711938,1.8472684510052204,42.618336375046056,2.0601143836975098,0.5959891843172601,0.20046182868969908,0.5522026274535983,0.56,False,2026-09-13T23:32:54.536882+00:00,
17,0.8262221039622091,1.7067511299974285,45.15130960900569,2.0568974018096924,0.592684392368935,0.19522275254627647,0.5509181024720824,0.55,False,2026-09-13T23:32:57.448914+00:00,
18,0.8175016660243273,1.7109528429573402,47.67976411798736,2.050816059112549,0.5874643232687398,0.18838071757896108,0.5521677618134373,0.54,False,2026-09-13T23:33:00.352454+00:00,
19,0.8244654959999025,1.7078724399907514,50.212102053978015,2.0434329509735107,0.5864221871713986,0.18420787585922763,0.555899064171123,0.54,False,2026-09-13T23:33:03.261011+00:00,
20,0.8250420140102506,1.7085102499695495,52.745654317957815,2.061457633972168,0.5826197987081267,0.1819177651700304,0.5550363877822045,0.55,False,2026-09-13T23:33:06.171105+00:00,
21,0.9640583099680953,1.7043985000345856,55.414111127960496,2.0670480728149414,0.5775687246507436,0.17399089051658823,0.5550363877822045,0.55,False,2026-09-13T23:33:09.216139+00:00,
22,0.8216645949869417,1.7084327589836903,57.94420848193113,2.0482091903686523,0.5739259426167944,0.174749112363596,0.5533738550740875,0.56,False,2026-09-13T23:33:12.129189+00:00,
23,0.8209743349580094,1.7135776599752717,60.47876047686441,2.048781394958496,0.5749493014871563,0.17724702327658481,0.5540953122297181,0.56,False,2026-09-13T23:33:15.123889+00:00,
24,0.8485212560044602,1.8201147959916852,63.147396528860554,2.0447349548339844,0.5739916629112212,0.180022979062553,0.5656697090845089,0.57,False,2026-09-13T23:33:18.206370+00:00,
25,0.8651097770198248,1.8447877910220996,65.85729409690248,2.049746036529541,0.5734001802613791,0.17849634381150833,0.5569986062908207,0.56,False,2026-09-13T23:33:21.293773+00:00,
26,0.826888621028047,1.7216185540310107,68.40580127196154,2.052912950515747,0.5706399278954484,0.18042508974173144,0.5564142294740452,0.55,False,2026-09-13T23:33:24.219717+00:00,
27,0.819210326008033,1.71164764004061,70.93665923801018,2.0505967140197754,0.568621375995193,0.17045649942883323,0.5329813473100047,0.55,False,2026-09-13T23:33:27.125786+00:00,
28,0.8232541339821182,1.7266214319970459,73.48653480398934,2.050569534301758,0.567278804266186,0.1710492855994982,0.5380477132410239,0.55,False,2026-09-13T23:33:30.055629+00:00,
