epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
0,8.202042579650879,0.7222421779999877,0.1242142700000386,0.5524307387011225,0.047821236087432425,0.4748465439017881,0.95,2026-09-09T15:22:53.791984+00:00
1,104.17353820800781,0.2590121159998944,,,,,,2026-09-09T15:22:54.292904+00:00
2,64.29776763916016,0.26679931499995746,,,,,,2026-09-09T15:22:54.560098+00:00
3,27.595809936523438,0.26733038800000486,,,,,,2026-09-09T15:22:54.827808+00:00
4,4.542764663696289,0.2657942189999858,0.13316654699997343,0.6803812829431488,0.06914903932867565,0.32844826814473865,0.95,2026-09-09T15:22:55.094028+00:00
5,7.730025291442871,0.2576575729999604,,,,,,2026-09-09T15:22:55.576022+00:00
6,7.033804893493652,0.2667508509999834,,,,,,2026-09-09T15:22:55.843224+00:00
7,3.1628997325897217,0.2669262389999858,,,,,,2026-09-09T15:22:56.110618+00:00
8,1.1525640487670898,0.2684296300000142,,,,,,2026-09-09T15:22:56.379520+00:00
9,1.443447232246399,0.2676206239999601,0.1338086639999574,0.9106454551825636,0.5435290031273236,0.747713797542545,0.3,2026-09-09T15:22:56.647610+00:00
10,1.5461547374725342,0.2598709420000205,,,,,,2026-09-09T15:22:57.153048+00:00
11,1.1480319499969482,0.2671365280000373,,,,,,2026-09-09T15:22:57.420643+00:00
12,0.7225163578987122,0.268450152000014,,,,,,2026-09-09T15:22:57.689580+00:00
13,0.4805539846420288,0.2692854179999813,,,,,,2026-09-09T15:22:57.959327+00:00
14,0.39169371128082275,0.26739928599999985,0.134092358000089,0.9168630192061554,0.27317908760242726,0.6958807598040949,0.65,2026-09-09T15:22:58.227181+00:00
15,0.43952280282974243,0.26099858399993536,,,,,,2026-09-09T15:22:58.725407+00:00
16,0.4827936887741089,0.2677456029999803,,,,,,2026-09-09T15:22:58.993522+00:00
17,0.5040862560272217,0.26699106999990363,,,,,,2026-09-09T15:22:59.260920+00:00
18,0.5109602808952332,0.2687034960000574,,,,,,2026-09-09T15:22:59.530000+00:00
19,0.4838365912437439,0.2682894549999446,0.13442519099999117,0.9266973674989212,0.3912082378756811,0.7073729292361557,0.7999999999999999,2026-09-09T15:22:59.798658+00:00
20,0.4477842152118683,0.25814864899996337,,,,,,2026-09-09T15:23:00.283436+00:00
21,0.4191564917564392,0.26744831000007707,,,,,,2026-09-09T15:23:00.551252+00:00
22,0.3985537886619568,0.26844308599993383,,,,,,2026-09-09T15:23:00.820068+00:00
23,0.38807982206344604,0.26946226799998385,,,,,,2026-09-09T15:23:01.089924+00:00
24,0.38272857666015625,0.2682815030000256,0.1344721440000285,0.9601561721951526,0.7658272508455956,0.8543989640886785,0.7,2026-09-09T15:23:01.358579+00:00
25,0.3771456480026245,0.26088998799991714,,,,,,2026-09-09T15:23:01.855522+00:00
26,0.3681849241256714,0.26938680999990083,,,,,,2026-09-09T15:23:02.125282+00:00
27,0.356367826461792,0.2686234020000029,,,,,,2026-09-09T15:23:02.394268+00:00
28,0.3446292579174042,0.27037824800004273,,,,,,2026-09-09T15:23:02.665021+00:00
29,0.3359595537185669,0.26802736100000857,0.13455997400001252,0.960692115037752,0.7174737064569273,0.8494160649756777,0.7,2026-09-09T15:23:02.933420+00:00
30,0.3301856517791748,0.25968502699993223,,,,,,2026-09-09T15:23:03.429072+00:00
31,0.3248618543148041,0.26915648299996064,,,,,,2026-09-09T15:23:03.698632+00:00
32,0.31738778948783875,0.2680909700000029,,,,,,2026-09-09T15:23:03.967110+00:00
33,0.30887123942375183,0.2715507369999841,,,,,,2026-09-09T15:23:04.239029+00:00
34,0.29992637038230896,0.2705204119999962,0.13475748600001225,0.9592074832817554,0.8047169285028827,0.8700861541998619,0.85,2026-09-09T15:23:04.509933+00:00
35,0.29095780849456787,0.26399243000003025,,,,,,2026-09-09T15:23:05.011035+00:00
36,0.2823128402233124,0.2695729360000314,,,,,,2026-09-09T15:23:05.280997+00:00
37,0.27473849058151245,0.2707020880000073,,,,,,2026-09-09T15:23:05.552108+00:00
38,0.28876200318336487,0.2708345469999358,,,,,,2026-09-09T15:23:05.823314+00:00
39,0.27802184224128723,0.2699056210000208,0.13551854100001037,0.9573484661264205,0.8363963666051036,0.8827469323958252,0.85,2026-09-09T15:23:06.093613+00:00
40,0.2682969272136688,0.25922020600000906,,,,,,2026-09-09T15:23:06.592460+00:00
41,0.2676951587200165,0.27138121500001944,,,,,,2026-09-09T15:23:06.864225+00:00
42,0.26689639687538147,0.27158635800003594,,,,,,2026-09-09T15:23:07.136187+00:00
43,0.26607829332351685,0.27069039899993186,,,,,,2026-09-09T15:23:07.407261+00:00
44,0.26499995589256287,0.2733875829999306,0.13495525400003316,0.9584542862517567,0.828888521088941,0.8806524504800367,0.9,2026-09-09T15:23:07.681007+00:00
45,0.26324865221977234,0.2639631950000876,,,,,,2026-09-09T15:23:08.184329+00:00
46,0.26049140095710754,0.2713024019999466,,,,,,2026-09-09T15:23:08.456004+00:00
47,0.25689437985420227,0.27365746500004207,,,,,,2026-09-09T15:23:08.730039+00:00
48,0.2530694007873535,0.27249647300004654,,,,,,2026-09-09T15:23:09.002927+00:00
49,0.24951335787773132,0.27442143200005376,0.13528511200001958,0.9575196137375467,0.8396456422385283,0.8851591566763126,0.9,2026-09-09T15:23:09.277743+00:00
