epoch,time_s
0,0.08405590057373047
1,0.0465703010559082
2,0.04481768608093262
3,0.042994022369384766
4,0.04615163803100586
5,0.04627203941345215
6,0.046004295349121094
7,0.046443939208984375
8,0.05001401901245117
9,0.03769087791442871
10,0.03399848937988281
11,0.05126237869262695
12,0.045922040939331055
13,0.07648801803588867
14,0.04610896110534668
15,0.046424150466918945
16,0.04687666893005371
17,0.046434879302978516
18,0.04623866081237793
19,0.04512619972229004
20,0.07488703727722168
21,0.045865535736083984
22,0.04871177673339844
23,0.04607844352722168
24,0.04328179359436035
25,0.04404950141906738
26,0.047554731369018555
27,0.04578351974487305
28,0.0377345085144043
29,0.045453548431396484
30,0.04672598838806152
31,0.03749895095825195
32,0.03825521469116211
33,0.046370506286621094
34,0.0462956428527832
35,0.04720497131347656
36,0.04541587829589844
37,0.04706978797912598
38,0.04575061798095703
39,0.037636756896972656
40,0.049507856369018555
41,0.0469660758972168
42,0.03770637512207031
43,0.04377627372741699
44,0.04577374458312988
45,0.03749585151672363
46,0.043349504470825195
47,0.033605098724365234
48,0.046161651611328125
