threshold,macro_f1,fraud_recall
0.59,0.8802986813758471,0.7602996254681648
0.61,0.880171962684278,0.7573033707865169
0.6,0.8800626155119784,0.7580524344569288
0.56,0.8799406820370173,0.7640449438202247
0.5800000000000001,0.8797355442579953,0.7602996254681648
0.5700000000000001,0.8797054912047775,0.7617977528089888
0.62,0.8795576437848309,0.755056179775281
0.63,0.8792386977019746,0.752059925093633
0.55,0.8790857123109527,0.7647940074906368
0.52,0.8789194221967522,0.7685393258426966
0.64,0.8788896154955483,0.750561797752809
0.67,0.8788116018408834,0.7445692883895131
0.53,0.8787629187405848,0.7670411985018727
0.54,0.8786059149913608,0.7655430711610487
0.66,0.878594544613962,0.7460674157303371
0.65,0.8783781368020818,0.7475655430711611
0.68,0.8783775623153862,0.7423220973782771
0.51,0.8782564224284033,0.7692883895131086
0.7000000000000001,0.8779677582800418,0.7385767790262172
0.6900000000000001,0.8779419109045128,0.7400749063670412
0.73,0.8778789237304295,0.7325842696629213
0.7100000000000001,0.8778283028919099,0.7355805243445693
0.74,0.8777957291773238,0.7318352059925094
0.5,0.8777803269202105,0.7700374531835206
0.76,0.8776535697586285,0.7288389513108614
0.75,0.8774372250829157,0.7303370786516854
0.72,0.8772806337160537,0.7340823970037453
0.49,0.8771214629805513,0.7707865168539326
0.79,0.8767464909873943,0.7191011235955056
0.78,0.8763381531539394,0.7205992509363296
0.48000000000000004,0.8760189348460092,0.7707865168539326
0.77,0.8760168571258637,0.7228464419475655
0.8,0.8759090175107986,0.7168539325842697
0.81,0.875843404553704,0.7146067415730337
0.47000000000000003,0.8757315456458702,0.7715355805243446
0.46,0.875444791630367,0.7722846441947565
0.39,0.8753500601579283,0.7835205992509363
0.8200000000000001,0.8750208881647659,0.7108614232209738
0.42000000000000004,0.8748256449644456,0.7767790262172285
0.8300000000000001,0.8747761572962659,0.7071161048689139
0.43,0.8747466572822475,0.7760299625468164
0.44,0.8746910086202078,0.7737827715355805
0.45,0.8746116016904844,0.7730337078651686
0.34,0.8745835019288593,0.7917602996254681
0.4,0.8745729292599624,0.7812734082397004
0.85,0.8745287354405329,0.7033707865168539
0.3,0.8744596829431512,0.799250936329588
0.32,0.8743556422179798,0.7947565543071161
0.38,0.8742666399750464,0.7835205992509363
0.33,0.8742013848135728,0.7932584269662921
0.8400000000000001,0.8741219259139482,0.7048689138576779
0.86,0.8740664648452103,0.701123595505618
0.31,0.8740517791854794,0.797003745318352
0.41000000000000003,0.8739977832222844,0.7775280898876404
0.36000000000000004,0.873961578920002,0.7857677902621722
0.29000000000000004,0.8739023576214866,0.800749063670412
0.37,0.8738832964243378,0.7850187265917603
0.35000000000000003,0.8738369502747736,0.7880149812734082
0.28,0.8734238625862918,0.8029962546816479
0.27,0.8730473915912333,0.8044943820224719
0.87,0.8730314948269113,0.697378277153558
0.25,0.8729769558643499,0.8089887640449438
0.26,0.8729243396851448,0.8067415730337079
0.24000000000000002,0.872853916403356,0.8112359550561797
0.23,0.8727546343628131,0.8119850187265918
0.88,0.8723820048941187,0.6936329588014981
0.2,0.8717000089627434,0.8239700374531835
0.89,0.8711511724856147,0.6883895131086142
0.22,0.8710652168039094,0.8142322097378277
0.19,0.8707195718697867,0.8262172284644195
0.21000000000000002,0.8704822039842419,0.8187265917602996
0.9,0.8701059415965111,0.6831460674157304
0.18000000000000002,0.8693487837665994,0.8262172284644195
0.17,0.8679839363034467,0.8262172284644195
0.91,0.8677845655155219,0.6741573033707865
0.16,0.8675140089851958,0.8299625468164794
0.15000000000000002,0.867139994476356,0.8329588014981273
0.14,0.8656081374736805,0.8344569288389513
0.92,0.8652350079649567,0.6666666666666666
0.13,0.8644063936343204,0.8374531835205993
0.12,0.8634561816823025,0.8411985018726592
0.11,0.8625264149132966,0.8434456928838951
0.93,0.8624584699724174,0.6576779026217229
0.09999999999999999,0.862234280199366,0.8486891385767791
0.9400000000000001,0.8607351654394519,0.6494382022471911
0.09,0.8591967613397105,0.850936329588015
0.08,0.8571476380649272,0.8561797752808988
0.9500000000000001,0.8564345132211775,0.6344569288389513
0.06999999999999999,0.8541773400379082,0.8599250936329588
0.9600000000000001,0.8523430095725344,0.6202247191011236
0.060000000000000005,0.8514063157495627,0.8636704119850187
0.05,0.8500711329648889,0.8704119850187266
0.04,0.8460687616280551,0.8808988764044944
0.97,0.8434252119731369,0.59625468164794
0.03,0.8396913742377214,0.8891385767790262
0.98,0.8352092545580108,0.5745318352059925
0.02,0.8340688846987623,0.9056179775280899
0.99,0.8196905282423521,0.5325842696629214
0.01,0.8155392356037079,0.9176029962546817
