epoch,train_seconds
1,40.705836214125156
2,41.60838876501657
3,41.79343766300008
4,41.40267902519554
5,41.60200498299673
6,41.283134879078716
7,41.28358562383801
8,41.028989313170314
9,41.46476859692484
10,41.79028025083244
11,41.357079253997654
12,41.21578494505957
13,41.91925397096202
14,41.408275810070336
15,41.443141361000016
16,42.38653810694814
17,41.096566583029926
18,41.98872705618851
19,41.855611864011735
20,41.53751672618091
21,40.44812331791036
22,41.327962326817214
23,41.721676878863946
24,40.89046842302196
25,42.25152322789654
26,41.049943814985454
27,40.894128180108964
28,41.44120510201901
29,41.398079190868884
30,41.4680454400368
31,41.460909052053466
32,41.52907102601603
33,41.69702499383129
34,40.80122424894944
35,41.449203095864505
36,41.45661536999978
37,41.54431782197207
38,41.224361524917185
39,41.5839009298943
40,40.66295259492472
41,41.096514573087916
42,40.94089959585108
43,41.530714876018465
44,41.64324245718308
45,41.199636737117544
46,41.63923217402771
47,40.694140462903306
48,40.780947932973504
49,40.76985199004412
50,41.20706167910248
51,40.71810536296107
52,41.41381560382433
53,41.1508035690058
54,40.93322500702925
55,41.47743928991258
56,41.10695189703256
57,41.70261730113998
58,41.455694349016994
59,41.37682403600775
60,41.21678105602041
61,41.58692726492882
62,41.26240987586789
63,41.722215075045824
64,41.21108551789075
65,41.0974471999798
66,40.608908460941166
67,41.18776215007529
68,41.33911879500374
69,40.96597324218601
70,41.98602205701172
71,41.30548155400902
72,41.46650268207304
73,41.504289837088436
74,41.55837839702144
75,40.777359063969925
76,41.62860413012095
77,41.24708616989665
78,41.205911637982354
79,41.23392559797503
80,42.09725120407529
81,41.22093664598651
82,41.63532929401845
83,41.91188708785921
84,41.23614725912921
85,41.49129066104069
86,41.66777595994063
87,41.75685963500291
88,41.951596341095865
89,41.35811214800924
90,41.25715767708607
91,40.718142609111965
92,41.141716620884836
93,41.08259602007456
94,41.77210893202573
95,41.35507530812174
96,41.764253072207794
97,41.421755879884586
98,41.00053822202608
99,41.717149851843715
100,41.75315700704232
