epoch,loss,train_seconds,validation_seconds,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,timestamp_utc
0,2.6097030639648438,0.8209606090000534,0.13764203299996325,0.49257333712022017,0.04472280795116778,0.4789142667990732,0.95,2026-09-09T15:20:10.825608+00:00
1,265.12799072265625,0.2789665439999567,0.14507072699996115,0.6840198295163236,0.15617239410219408,0.5260429057938006,0.1,2026-09-09T15:20:11.372041+00:00
