epoch,avg_train_loss,train_seconds,validation_seconds,val_auprc,val_auroc,best_val_auprc_so_far,best_epoch_so_far,patience_count,peak_gpu_memory_mb_so_far
1,0.4107353422376845,8.490943744000106,4.084178976001567,0.710662049600494,0.8523719668142973,0.710662049600494,1,0,159.296875
2,0.21778648870962639,8.401135811000131,4.369798140000057,0.8512626833136616,0.9414142910610693,0.8512626833136616,2,0,159.296875
3,0.1677292894434046,8.435866216997965,4.409664541999518,0.8596183960214391,0.9386189258312021,0.8596183960214391,3,0,159.296875
4,0.1445360713534885,8.514925183000742,4.183955935000995,0.8796588402665706,0.9634302289314454,0.8796588402665706,4,0,159.296875
5,0.1328195465935601,8.215911534000043,4.300100598997233,0.8834804248776539,0.96268167924646,0.8834804248776539,5,0,159.296875
6,0.12774843639797634,8.55523726499814,4.692543340999691,0.8775889035758899,0.9532546316511757,0.8834804248776539,5,1,159.296875
7,0.1164972252315945,8.478852062999067,5.406531358999928,0.8889956459833793,0.9661359241469653,0.8889956459833793,7,0,159.296875
8,0.1094973263917146,8.07814724799755,4.713710598000034,0.8814328076816804,0.9545606949036243,0.8889956459833793,7,1,159.296875
9,0.10617839848553692,8.612646787001722,4.699040182000317,0.8860869607164913,0.9682880044912981,0.8889956459833793,7,2,159.296875
10,0.11435849578292281,10.00274232800075,4.189391496001917,0.8874217374478046,0.9552156758779864,0.8889956459833793,7,3,159.296875
11,0.10796819792853461,8.367544128999725,3.890213065002172,0.8889840955424853,0.9651144657226624,0.8889956459833793,7,4,159.296875
12,0.09806415769788954,8.596870856999885,4.327397236000252,0.8884995064934448,0.9580149398041294,0.8889956459833793,7,5,159.296875
13,0.09561310874091254,8.507821858998796,4.647851598998386,0.8964913013088412,0.9673523173850663,0.8964913013088412,13,0,159.296875
14,0.09101235425030743,8.704677036999783,3.9775131630012766,0.8969080598987449,0.9719410829018776,0.8969080598987449,14,0,159.296875
15,0.09037718949494539,8.163743155000702,3.9750565770009416,0.9013655789818021,0.9700580126005864,0.9013655789818021,15,0,159.296875
16,0.08852759114018192,7.761243213000853,3.911373482002091,0.9048415574257603,0.976853440209594,0.9048415574257603,16,0,159.296875
17,0.08564973760534215,8.210675368998636,4.096379140999488,0.9054668503654415,0.974919686856715,0.9054668503654415,17,0,159.296875
18,0.08594630382679126,7.645983130998502,4.137414758002706,0.9140336958000759,0.9800737633335412,0.9140336958000759,18,0,159.296875
19,0.08366484995241519,7.391512333000719,3.899044273999607,0.9055734711743869,0.9761633709687481,0.9140336958000759,18,1,159.296875
20,0.0810696902098479,7.577785139001207,4.17342347000158,0.9040120679437682,0.970658411827085,0.9140336958000759,18,2,159.296875
21,0.09042865258676035,8.043489718002093,4.2980866090001655,0.9027224240486281,0.9695511820847108,0.9140336958000759,18,3,159.296875
22,0.08164848221672906,8.073101897000015,4.024722027999815,0.9064063391797026,0.9773407772440896,0.9140336958000759,18,4,159.296875
23,0.07882222422847042,8.135758636999526,4.0687594750015705,0.9060835980337669,0.9730483126442517,0.9140336958000759,18,5,159.296875
24,0.07856489993907788,8.17004519600232,3.9640886330016656,0.9158584933451275,0.981223878734951,0.9158584933451275,24,0,159.296875
25,0.07480887130454734,9.418878867996682,4.094975858999533,0.9100211369751549,0.9787638013848169,0.9158584933451275,24,1,159.296875
26,0.07384949260287815,7.41785621300005,3.645057927999005,0.905598419576714,0.9731418813548749,0.9158584933451275,24,2,159.296875
27,0.07835831465544524,7.54615349300002,3.8141566420017625,0.9094468424363767,0.9764323810117898,0.9158584933451275,24,3,159.296875
28,0.07441217811019332,7.696136001999548,4.234611073999986,0.9080610424513476,0.9735239535899196,0.9158584933451275,24,4,159.296875
29,0.06987566418117946,8.203766049999103,3.925262577999092,0.9072629095683374,0.9733913979165367,0.9158584933451275,24,5,159.296875
30,0.07023296532807527,7.5102284789973055,3.893274794998433,0.9097121876928868,0.9754460108539703,0.9158584933451275,24,6,159.296875
31,0.0721417091510914,7.924354582999513,3.9641171590010345,0.9128226447536353,0.978752105295989,0.9158584933451275,24,7,159.296875
32,0.07660226468686704,7.61275521999778,3.929263957998046,0.9165606703154167,0.9822492358555299,0.9165606703154167,32,0,159.296875
33,0.0762533081902398,7.923859366001125,4.107166448000498,0.9214668510205509,0.9833213773314204,0.9214668510205509,33,0,159.296875
34,0.06992299468429,7.562211339998612,3.739484967001772,0.9196392927180772,0.9824948537209157,0.9214668510205509,33,1,159.296875
