ratio,n_seeds,auprc_mean,auprc_sd,auroc_mean,auroc_sd,macro_f1_mean,macro_f1_sd,fraud_precision_mean,fraud_precision_sd,fraud_recall_mean,fraud_recall_sd,fraud_f1_mean,fraud_f1_sd,gmean_mean,gmean_sd,total_train_seconds_mean,total_train_seconds_sd,test_inference_seconds_mean,test_inference_seconds_sd,peak_gpu_memory_mb_mean,peak_gpu_memory_mb_sd
TR40,3,0.8986263114821508,0.007925473055563993,0.9715359666758817,0.0017046035099096374,0.8983595718627301,0.005883385898468687,0.8560010830025009,0.01973189699711134,0.7968301510046175,0.009836838337171366,0.825249737951495,0.009906168408077464,0.8823818249844123,0.005315142687843964,4785.301071226131,492.8264368882663,11.262170449054489,0.04237185631400477,12964.624674479166,18.38512837847651
TR30,3,0.8702388925488136,0.004646267270545922,0.962843592356997,0.0008408577683973127,0.8782881285756688,0.004178907847109407,0.8110119106404857,0.011213317466577322,0.7722451017097217,0.009793996834261055,0.7911046588184437,0.007152079158274691,0.8652050911583155,0.00533485046438011,4139.045743497399,4.057551302721603,11.35003128903918,0.07992238664561861,12972.603190104166,6.985280882071916
TR20,3,0.8284988923871811,0.008484107651818612,0.946409585378505,0.002380279381392348,0.8538118918525153,0.005317967563311926,0.7655718860428985,0.03312986635066316,0.7348059403469361,0.016643942616099285,0.7493271731811467,0.007712599955436294,0.8404457796630993,0.005871500708766031,3208.2875183022893,2.3408959841963277,11.542321908908585,0.279123631264892,12972.272623697916,2.9785412930075696
TR10,3,0.7120217311863121,0.018233545115284265,0.9046578668075682,0.00819716199290617,0.7976240689978694,0.010320770368479738,0.6692743864133934,0.010827451771658208,0.6370897291900661,0.029073463460115023,0.6526135830990959,0.018657253905636866,0.7763869088949074,0.01742006615485076,2198.993856832463,141.36346506572744,11.680842137973135,0.37228196243388595,12964.07568359375,5.708070528519604
