epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,1.7132338579976931,3.3667373830103315,5.079971241008025,1.8903944790363312,0.8192980600552265,0.45531043157474754,0.730625356979298,0.95,True,2026-09-13T19:17:35.756327+00:00,
1,1.4241268030018546,3.178017608996015,9.682115653005894,1.0758346617221832,0.8341659549981124,0.5117087411691239,0.7598638824583324,0.93,True,2026-09-13T19:17:41.461956+00:00,
2,1.3154683739994653,3.1467635010485537,14.144347528053913,0.8476459980010986,0.8303907954857437,0.5168964609149066,0.762497956697165,0.96,True,2026-09-13T19:17:47.017927+00:00,
3,1.3662163839908317,3.443338114011567,18.953902026056312,0.8068539053201675,0.8306543877442558,0.5346528034489911,0.7773976209307685,0.85,True,2026-09-13T19:17:53.039640+00:00,
4,1.3162782790022902,3.2989851669990458,23.569165472057648,0.704327180981636,0.8304454687351918,0.5522268589124901,0.7794546390818264,0.93,True,2026-09-13T19:17:58.757834+00:00,
5,1.341922763036564,3.1885824079508893,28.0996706430451,0.6917777359485626,0.8316966701940294,0.5764251245129686,0.7844722848723309,0.93,True,2026-09-13T19:18:04.357720+00:00,
6,1.3174756710068323,3.17328552599065,32.590431840042584,0.6214701682329178,0.8336766883212876,0.5977021884641391,0.7870426547834929,0.9,True,2026-09-13T19:18:09.922775+00:00,
7,1.3115968400379643,3.46636496699648,37.36839364707703,0.5620241761207581,0.8365356672920274,0.6057605991656813,0.7859622504720325,0.95,True,2026-09-13T19:18:15.804434+00:00,
8,1.3113199519575574,3.657557144993916,42.3372707440285,0.5433510988950729,0.8389426865518469,0.6019689820941772,0.7812082996598192,0.94,False,2026-09-13T19:18:21.647690+00:00,
9,1.3243757389718667,3.3196901450282894,46.98133662802866,0.5501260906457901,0.8399634138657643,0.6132097328243301,0.7849652515657338,0.94,True,2026-09-13T19:18:27.471901+00:00,
10,1.3798747569671832,3.209065023052972,51.57027640804881,0.5323037356138229,0.8385481926585825,0.6118151483328503,0.7868518458731183,0.95,False,2026-09-13T19:18:32.971963+00:00,
11,1.424301408987958,3.1869182829977944,56.181496100034565,0.48874640464782715,0.8383045410824308,0.6069171274704601,0.7872350358583149,0.97,False,2026-09-13T19:18:38.459224+00:00,
12,1.4591355359880254,3.2797332530026324,60.92036488902522,0.5017261579632759,0.8400854578232315,0.6059051954310732,0.7868230310744436,0.95,False,2026-09-13T19:18:43.997197+00:00,
13,1.4238208580063656,3.3737695480231196,65.71795529505471,0.4933677986264229,0.8410913496185439,0.6096076405713047,0.7887907685888373,0.95,False,2026-09-13T19:18:49.606985+00:00,
14,1.5529666239744984,3.418239258986432,70.68916117801564,0.4678247943520546,0.8401355058815849,0.6137628564049054,0.7925373134328358,0.96,True,2026-09-13T19:18:55.673961+00:00,
15,1.3090208849753253,3.1898929480230436,75.188075011014,0.452844999730587,0.8433532425993016,0.636779409601724,0.7899848025959272,0.96,True,2026-09-13T19:19:01.254250+00:00,
16,1.3143930270452984,3.2277149010333233,79.73018293909263,0.5087768658995628,0.8422398805618578,0.6364890913455474,0.7941266772939289,0.97,False,2026-09-13T19:19:06.704731+00:00,
17,1.4046973640215583,3.155640262993984,84.29052056610817,0.5067723244428635,0.8395320493453783,0.6311078686491993,0.7957146079927809,0.93,False,2026-09-13T19:19:12.064418+00:00,
18,1.3209033150342293,3.39648798602866,89.00791186717106,0.49445146322250366,0.839436098447105,0.6333316387884365,0.795652180163802,0.96,False,2026-09-13T19:19:17.591726+00:00,
19,1.3101235289941542,3.1820848059724085,93.50012020213762,0.45312342792749405,0.8426477264218667,0.6492502873357651,0.7979882737249123,0.96,True,2026-09-13T19:19:23.164210+00:00,
20,1.7864035689854063,4.368469852022827,99.65499362314586,0.4708796739578247,0.8431034822801948,0.639516310864076,0.8018764462911472,0.94,False,2026-09-13T19:19:30.147177+00:00,
21,1.7878426359966397,4.362853108032141,105.80568936717464,0.4434603899717331,0.8439609316216984,0.6502330974430502,0.8017114459306198,0.96,True,2026-09-13T19:19:37.491636+00:00,
22,1.367828260990791,3.2964072879985906,110.46992491616402,0.42989617586135864,0.8457450772694897,0.6507192914937765,0.807386169087384,0.94,True,2026-09-13T19:19:43.250626+00:00,
23,1.3531740300240926,3.479790731042158,115.30288967723027,0.4452988803386688,0.8467980936533127,0.6651903635155688,0.8109128578747972,0.96,True,2026-09-13T19:19:49.189511+00:00,
