==============================================================================
GHRN | amazon | unified | TR40 | seed 2
==============================================================================
Run ID: ghrn_amazon_unified_tr40_seed2_a6000_20260913T232027Z
Device: cuda:0
Protocol: vast-v4.4  selection=auprc
Deletion ratio: 0.015 (post_aggregation)
/venv/main/lib/python3.12/site-packages/scipy/sparse/_index.py:145: SparseEfficiencyWarning: Changing the sparsity structure of a csr_matrix is expensive. lil_matrix is more efficient.
  self._set_arrayXarray(i, j, x)
Loaded amazon: 11,944 nodes, 25 features, 3 relation(s)
[compatibility] NOTE amazon is multi-relational; GHRN is a homogeneous spectral method and receives the frozen union view. Record this pair as PASS_WITH_SHARED_ADAPTER (A1).
Split: train 3,455 | valid 1,728 | test 3,456
Graph: 11,944 nodes, 8,847,096 stored directed edges (backend: dgl)
Training fraud/normal: 328/3,127 | fraud weight 9.5335
Parameters: 18,306 trainable
[protocol] WARNING unset identity fields: model_source_commit
------------------------------------------------------------------------------
STAGE 1: training on the unrefined graph (del_ratio = 0)
[stage1_unrefined] epoch   1/100 | loss 2.314389 | train 0.346s | val AUPRC 0.069874 | val AUROC 0.331526 | thr 0.99 | best epoch 1
[stage1_unrefined] epoch   2/100 | loss 25.686024 | train 0.016s | val AUPRC 0.063247 | val AUROC 0.304011 | thr 0.99 | best epoch 1
[stage1_unrefined] epoch   3/100 | loss 6.604862 | train 0.015s | val AUPRC 0.669446 | val AUROC 0.830418 | thr 0.60 | best epoch 3
[stage1_unrefined] epoch   4/100 | loss 1.028819 | train 0.015s | val AUPRC 0.502782 | val AUROC 0.820921 | thr 0.30 | best epoch 3
[stage1_unrefined] epoch   5/100 | loss 0.955404 | train 0.015s | val AUPRC 0.336336 | val AUROC 0.829338 | thr 0.37 | best epoch 3
[stage1_unrefined] epoch   6/100 | loss 0.722476 | train 0.015s | val AUPRC 0.211163 | val AUROC 0.784776 | thr 0.46 | best epoch 3
[stage1_unrefined] epoch   7/100 | loss 0.701020 | train 0.015s | val AUPRC 0.695464 | val AUROC 0.876891 | thr 0.57 | best epoch 7
[stage1_unrefined] epoch   8/100 | loss 0.476700 | train 0.015s | val AUPRC 0.744818 | val AUROC 0.860126 | thr 0.65 | best epoch 8
[stage1_unrefined] epoch   9/100 | loss 0.494002 | train 0.015s | val AUPRC 0.753907 | val AUROC 0.865140 | thr 0.70 | best epoch 9
[stage1_unrefined] epoch  10/100 | loss 0.451573 | train 0.015s | val AUPRC 0.770374 | val AUROC 0.892380 | thr 0.70 | best epoch 10
[stage1_unrefined] epoch  11/100 | loss 0.377081 | train 0.015s | val AUPRC 0.702256 | val AUROC 0.891916 | thr 0.80 | best epoch 10
[stage1_unrefined] epoch  12/100 | loss 0.384752 | train 0.015s | val AUPRC 0.780272 | val AUROC 0.905944 | thr 0.67 | best epoch 12
