epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,4.068109597079456,3.6022807834669948,3964071936,1.7135354280471802
1,3.526277900673449,3.47214378695935,4049550848,1.8342442512512207
2,3.521562624722719,3.5672746328637004,4049550848,1.6361638307571411
3,3.5315134013071656,3.4688296457752585,4049550848,1.4620938301086426
4,3.526466177776456,3.5703631481155753,4049550848,1.4154596328735352
5,3.531549410894513,3.4730433402583003,4049550848,1.412553310394287
6,3.5271073896437883,3.573440740816295,4049550848,1.4027199745178223
7,3.5443299459293485,3.478723267093301,4049550848,1.3451135158538818
8,3.532256120815873,3.566194234415889,4049550848,1.3377022743225098
9,3.5218857284635305,3.466118985787034,4049550848,1.3027839660644531
10,3.5238866107538342,3.5695314686745405,4049550848,1.3842626810073853
11,3.5262026274576783,3.4683638364076614,4049550848,1.2968342304229736
12,3.539941175840795,3.5630294354632497,4049550848,1.2716176509857178
13,3.524171327240765,3.4707738319411874,4049550848,1.2460922002792358
14,3.6202122336253524,3.464744322001934,4049550848,1.177236795425415
15,3.5262880120426416,3.473652102984488,4049550848,1.1490087509155273
16,3.631611540913582,3.4631717475131154,4049550848,1.1198352575302124
17,3.525966548360884,3.468079815618694,4049550848,1.1474494934082031
18,3.623405926860869,3.4938660943880677,4049550848,1.1821303367614746
19,3.5263920100405812,3.4676243886351585,4049550848,1.1158597469329834
20,3.6303681852295995,3.47630849853158,4049550848,1.113962173461914
21,3.5519285798072815,3.4726903522387147,4049550848,1.0841963291168213
22,3.622466797940433,3.4679569490253925,4049550848,1.119426965713501
23,3.5392291182652116,3.5649351682513952,4049550848,1.0823605060577393
24,3.5308090411126614,3.4717644741758704,4049550848,1.0823025703430176
25,3.524245860055089,3.583358180709183,4049550848,1.0706685781478882
26,3.572343925014138,3.4654729971662164,4049550848,1.0309914350509644
27,3.6250960221514106,3.4896857710555196,4049550848,1.0328660011291504
28,3.51755150873214,3.5021911915391684,4049550848,0.9649877548217773
29,3.6248069033026695,3.4707882944494486,4049550848,1.010439157485962
30,3.534882191568613,3.470625652000308,4049550848,0.9306809902191162
31,3.626170272938907,3.475640236400068,4049550848,0.9498816132545471
32,3.531013051047921,3.5709005473181605,4049550848,1.0734062194824219
33,3.581466056406498,3.5521122543141246,4049550848,0.9953340291976929
34,3.5726552847772837,3.646713118068874,4049550848,1.0124750137329102
35,3.594289413653314,3.5506141632795334,4049550848,1.0597927570343018
36,3.600481434725225,3.6380744073539972,4049550848,0.9818013906478882
37,3.59955579508096,3.5172248641029,4049550848,1.0362902879714966
38,3.5826836759224534,3.6203193329274654,4049550848,0.9840203523635864
39,3.6046496210619807,3.5260657109320164,4049550848,0.9122123718261719
40,3.5895633660256863,3.627391232177615,4049550848,0.9189239740371704
41,3.5956982001662254,3.531908631324768,4049550848,0.9737110137939453
42,3.5856554619967937,3.6225134870037436,4049550848,0.967629075050354
43,3.6225781831890345,3.535720814950764,4049550848,0.9421792030334473
44,3.597816660068929,3.6246653897687793,4049550848,0.9366106390953064
45,3.58897914737463,3.49924401845783,4049550848,0.9813364744186401
46,3.5282432744279504,3.602262482047081,4049550848,0.9916903376579285
47,3.5246974425390363,3.4716804660856724,4049550848,1.064932942390442
