epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,0.36928883800283074,0.013444937008898705,0.38273377501172945,0.7138874530792236,0.8158214435378487,0.38101643173004074,0.6657793218102099,0.51,True,2026-09-13T19:39:16.769861+00:00,stage1_unrefined
1,0.02614162996178493,0.013282184023410082,0.42215758899692446,0.6373764872550964,0.7982934092074113,0.4025467576698715,0.6797298150757893,0.61,True,2026-09-13T19:39:17.581547+00:00,stage1_unrefined
2,0.026215468009468168,0.013290132977999747,0.4616631899843924,0.5404975414276123,0.799348214580243,0.39297401516208197,0.6688826077519804,0.74,False,2026-09-13T19:39:18.529345+00:00,stage1_unrefined
3,0.026412591978441924,0.013292865012772381,0.5013686469756067,0.4201720356941223,0.8058860967279302,0.4044981511341935,0.6751115653419731,0.86,True,2026-09-13T19:39:19.482277+00:00,stage1_unrefined
4,0.02624034497421235,0.01327525801025331,0.5408842499600723,0.3269619345664978,0.8150914923885936,0.43996723491065803,0.6979602346753618,0.93,True,2026-09-13T19:39:20.433376+00:00,stage1_unrefined
5,0.02620747999753803,0.013270732015371323,0.5803624619729817,0.28582391142845154,0.8200454647557819,0.47074298212294485,0.7243639599314088,0.97,True,2026-09-13T19:39:21.369025+00:00,stage1_unrefined
6,0.02624777500750497,0.013329145964235067,0.6199393829447217,0.2673536241054535,0.8212828779090925,0.4947782557208945,0.7423787237757608,0.97,True,2026-09-13T19:39:22.245262+00:00,stage1_unrefined
7,0.026308247994165868,0.013277605990879238,0.6595252369297668,0.24778008460998535,0.8221537228512191,0.5194701120515134,0.7496751862647164,0.93,True,2026-09-13T19:39:23.121627+00:00,stage1_unrefined
8,0.026314593036659062,0.013282618951052427,0.6991224489174783,0.22445574402809143,0.8238082322467277,0.5422506604283502,0.7565495426305466,0.93,True,2026-09-13T19:39:23.992398+00:00,stage1_unrefined
9,0.026377504982519895,0.013272662996314466,0.7387726168963127,0.20733456313610077,0.8249745658123677,0.5659184568288651,0.7595795209006488,0.77,True,2026-09-13T19:39:24.880484+00:00,stage1_unrefined
10,0.026287041953764856,0.013369540043640882,0.7784291988937184,0.19948101043701172,0.8309946883607328,0.6046374752347363,0.7793511885023757,0.96,True,2026-09-13T19:39:25.757387+00:00,stage1_unrefined
11,0.026320036966353655,0.013290435017552227,0.8180396708776243,0.1957891285419464,0.8340669060944835,0.6340990403851072,0.7906898994047186,0.88,True,2026-09-13T19:39:26.583203+00:00,stage1_unrefined
12,0.026229017006698996,0.013362205005250871,0.8576308928895742,0.166542649269104,0.8368044956159297,0.6542280455932393,0.8041070569267023,0.85,True,2026-09-13T19:39:27.402496+00:00,stage1_unrefined
13,0.026193564001005143,0.013292805990204215,0.8971172628807835,0.16158398985862732,0.8388208171298926,0.6685580726521312,0.8144110605641879,0.97,True,2026-09-13T19:39:28.242355+00:00,stage1_unrefined
14,0.026302722981199622,0.01327871298417449,0.9366986988461576,0.1486743539571762,0.8391146912999108,0.6735306850365046,0.8182503406961505,0.98,True,2026-09-13T19:39:29.081515+00:00,stage1_unrefined
15,0.026195891958195716,0.013264905952382833,0.9761594967567362,0.1435009390115738,0.8386076656346383,0.6724167450763066,0.8162664170486695,0.94,False,2026-09-13T19:39:29.908233+00:00,stage1_unrefined
16,0.026194031990598887,0.013269136950839311,1.0156226656981744,0.13456709682941437,0.8379447361223759,0.6691256617568789,0.8158035792038715,0.91,False,2026-09-13T19:39:30.732360+00:00,stage1_unrefined
17,0.026298401004169136,0.01326084800530225,1.0551819147076458,0.13309933245182037,0.8370870249776028,0.6644399745623589,0.8144188807818584,0.97,False,2026-09-13T19:39:31.573763+00:00,stage1_unrefined
18,0.026382089010439813,0.013276142999529839,1.0948401467176154,0.1240403950214386,0.8371737254936868,0.6602999119262098,0.8108204242566597,0.98,False,2026-09-13T19:39:32.413325+00:00,stage1_unrefined
