epoch,train_seconds,valid_seconds,peak_memory_bytes,loss
0,0.9650738276541233,0.3867714451625943,3495821312,1.6966135501861572
1,0.47646859660744667,0.38524565286934376,3570308608,1.6918737888336182
2,0.46930326241999865,0.3851063437759876,3570308608,1.6927316188812256
3,0.469014048576355,0.3859242731705308,3570308608,1.6907269954681396
4,0.4693415341898799,0.38491102680563927,3570308608,1.6884350776672363
5,0.4691900881007314,0.3852164689451456,3570308608,1.6866484880447388
6,0.4708509361371398,0.38513245712965727,3570308608,1.683840274810791
7,0.4694887129589915,0.3850237112492323,3570308608,1.680476188659668
8,0.4693275121971965,0.3852442931383848,3570308608,1.6744277477264404
9,0.47013559099286795,0.3862532153725624,3570308608,1.6694669723510742
10,0.47273927740752697,0.3849370088428259,3570308608,1.663309097290039
11,0.4754834305495024,0.3866254836320877,3570308608,1.652240514755249
12,0.47732922341674566,0.390722687356174,3570308608,1.643087387084961
13,0.46918305940926075,0.38535437546670437,3570308608,1.6326837539672852
14,0.4692259943112731,0.3850074140354991,3570308608,1.6219180822372437
15,0.4689207738265395,0.38536787685006857,3570308608,1.6154993772506714
16,0.4695579819381237,0.3876071246340871,3570308608,1.6022499799728394
17,0.4687137324362993,0.38538260385394096,3570308608,1.6046507358551025
18,0.46919114980846643,0.3848442370072007,3570308608,1.5991308689117432
19,0.46922930143773556,0.3850811216980219,3570308608,1.5901203155517578
20,0.47114076744765043,0.38571623153984547,3570308608,1.5935893058776855
21,0.4694801727309823,0.3848632797598839,3570308608,1.5801634788513184
22,0.4698840957134962,0.38466584775596857,3570308608,1.5851666927337646
23,0.4694811897352338,0.3860587468370795,3570308608,1.5613490343093872
24,0.4690994415432215,0.38496902864426374,3570308608,1.5667476654052734
25,0.47153889294713736,0.3848817925900221,3570308608,1.5547945499420166
26,0.46824025083333254,0.3872850853949785,3570308608,1.5359995365142822
27,0.47236655093729496,0.38602663204073906,3570308608,1.518872618675232
28,0.4713258296251297,0.38531975354999304,3570308608,1.5114595890045166
29,0.4690225776284933,0.3859779117628932,3570308608,1.4944971799850464
30,0.46951138507574797,0.3859364902600646,3570308608,1.488023042678833
31,0.46925216913223267,0.38544014655053616,3570308608,1.4802988767623901
32,0.46935857087373734,0.3848641403019428,3570308608,1.471795916557312
33,0.4694471899420023,0.38455343805253506,3570308608,1.4714105129241943
34,0.4692110987380147,0.38473164569586515,3570308608,1.4742854833602905
35,0.46940884087234735,0.3849115828052163,3570308608,1.4497838020324707
36,0.46863032784312963,0.3849375657737255,3570308608,1.4413915872573853
37,0.46929617412388325,0.3847044659778476,3570308608,1.4295811653137207
38,0.46900629810988903,0.3847273690626025,3570308608,1.4240474700927734
39,0.4681828459724784,0.3846500562503934,3570308608,1.4108778238296509
40,0.4701091405004263,0.38410160783678293,3570308608,1.4053773880004883
41,0.4687564056366682,0.3849652037024498,3570308608,1.4013302326202393
42,0.46893714740872383,0.3858916461467743,3570308608,1.3948965072631836
43,0.4711394188925624,0.3842625115066767,3570308608,1.383885145187378
44,0.4816511133685708,0.3855687715113163,3570308608,1.3733271360397339
45,0.4780512470752001,0.3855297202244401,3570308608,1.3742942810058594
46,0.4702680101618171,0.3852747306227684,3570308608,1.3564907312393188
47,0.47380024660378695,0.38532151374965906,3570308608,1.351121425628662
48,0.4703801469877362,0.3849905710667372,3570308608,1.3472559452056885
49,0.4785876115784049,0.38502551708370447,3570308608,1.3367879390716553
50,0.46995524037629366,0.38515376672148705,3570308608,1.3383290767669678
51,0.46903783921152353,0.3850099826231599,3570308608,1.3258354663848877
52,0.47698014229536057,0.3860565247014165,3570308608,1.3270008563995361
53,0.4728092681616545,0.38761735800653696,3570308608,1.3163676261901855
54,0.47086668852716684,0.3876127740368247,3570308608,1.3093386888504028
55,0.4720785031095147,0.38491649366915226,3570308608,1.3079643249511719
56,0.47016025986522436,0.38509226869791746,3570308608,1.3102526664733887
57,0.47008259780704975,0.3847552165389061,3570308608,1.3043346405029297
58,0.46930586639791727,0.38774547819048166,3570308608,1.2979850769042969
59,0.469488593749702,0.3844786733388901,3570308608,1.292330265045166
60,0.47071602661162615,0.3864469826221466,3570308608,1.2904446125030518
61,0.4697545673698187,0.38639992009848356,3570308608,1.2874045372009277
62,0.46991041488945484,0.385079606436193,3570308608,1.2936427593231201
63,0.4698092620819807,0.3858784567564726,3570308608,1.279761552810669
64,0.4718009689822793,0.38689309544861317,3570308608,1.2812789678573608
65,0.4710403149947524,0.3848088635131717,3570308608,1.2696690559387207
