epoch,train_seconds
1,50.564176831860095
2,50.49939852603711
3,50.62856917292811
4,50.274930658051744
5,50.27591514098458
6,51.392467277124524
7,51.07401253306307
8,51.05629793298431
9,50.4043690089602
10,50.916141357971355
11,51.20038086781278
12,50.57804672792554
13,50.714331360999495
14,50.48643179796636
15,51.23582642292604
16,50.792631942080334
17,50.401390926213935
18,50.72462880099192
19,50.17686563497409
20,50.5553677380085
21,50.8642353839241
22,50.412498652003706
23,50.66870338679291
24,51.811991800088435
25,51.091617993079126
26,50.99352584616281
27,50.490254855016246
28,50.36974530899897
29,50.01776080392301
30,51.3805694708135
31,50.387324682902545
32,51.45892238011584
33,50.981489152181894
34,51.03184773703106
35,49.51543129910715
36,50.23848223499954
37,50.34112229081802
38,50.080432079033926
39,50.715536893112585
40,51.12208466115408
41,50.9107345410157
42,51.38587466580793
43,51.40572796599008
44,50.74730960698798
45,50.807611875934526
46,50.62091027316637
47,50.83841709094122
48,50.42206164589152
49,50.72423467715271
50,51.254098545061424
51,51.027911661192775
52,50.74499673512764
53,50.656268182909116
54,50.045722984941676
55,50.28950547403656
56,50.74135671602562
57,50.89193134987727
58,50.62680654088035
59,50.433106779819354
60,50.15583174303174
61,49.91883285786025
62,50.49830989795737
63,51.01501119416207
64,50.979301949962974
65,50.70206954306923
66,50.387258525937796
67,50.649919115938246
68,50.32909824606031
69,50.421027708100155
70,50.761286441935226
71,51.44073429889977
72,50.9148070900701
73,50.998297506943345
74,50.701855703024194
75,50.43039780203253
76,51.8465432880912
77,51.294953199103475
78,50.23734251689166
79,50.501215449068695
80,50.95685513596982
81,49.98416149802506
82,50.06468173209578
83,50.47728051315062
84,50.01493655494414
85,50.178813660982996
86,50.34626797889359
87,50.65018861810677
88,49.90222261287272
89,51.07266899687238
90,51.05464462097734
91,50.671386048197746
92,49.65884396410547
93,51.703101044055074
94,51.55667507904582
95,50.590895033907145
96,49.661143800010905
97,50.86665348010138
98,49.81899195094593
99,50.462572768796235
100,51.25376140209846
