epoch,train_start_utc,train_end_utc,train_seconds,validation_seconds,mean_batch_loss,validation_macro_f1,validation_fraud_f1,validation_auroc,validation_auprc,validation_gmean,validation_fraud_precision,validation_fraud_recall,is_best_checkpoint
0,2026-09-09T11:35:48.705845+00:00,2026-09-09T11:35:51.285939+00:00,2.580075511999894,3.442261280999446,1.9070299069086711,0.5594812132120799,0.3341232227488152,0.8822242841993638,0.7348282602691097,0.7506391138782255,0.2073529411764706,0.8597560975609756,True
1,2026-09-09T11:35:54.733532+00:00,2026-09-09T11:35:56.758873+00:00,2.0253220750000764,0.0,1.75102698802948,,,,,,,,False
2,2026-09-09T11:35:56.759454+00:00,2026-09-09T11:35:58.783385+00:00,2.023908888999358,0.0,1.6753052075703938,,,,,,,,False
3,2026-09-09T11:35:58.783892+00:00,2026-09-09T11:36:00.788845+00:00,2.00493108199953,0.0,1.5912134250005086,,,,,,,,False
4,2026-09-09T11:36:00.789502+00:00,2026-09-09T11:36:03.743101+00:00,2.9535567500006437,0.0,1.5644375483194988,,,,,,,,False
5,2026-09-09T11:36:03.743778+00:00,2026-09-09T11:36:05.833466+00:00,2.089664059001734,3.3290935949989944,1.52587894598643,0.8035872604514765,0.6511627906976745,0.9153632025450689,0.7999264344903478,0.8489068364914852,0.5650224215246636,0.7682926829268293,True
6,2026-09-09T11:36:09.166821+00:00,2026-09-09T11:36:11.171807+00:00,2.0049666589984554,0.0,1.4459062814712524,,,,,,,,False
7,2026-09-09T11:36:11.172593+00:00,2026-09-09T11:36:13.164352+00:00,1.9917365580004116,0.0,1.3445612986882527,,,,,,,,False
8,2026-09-09T11:36:13.164928+00:00,2026-09-09T11:36:15.149953+00:00,1.9850011839989747,0.0,1.3570005496342976,,,,,,,,False
9,2026-09-09T11:36:15.150617+00:00,2026-09-09T11:36:17.156555+00:00,2.005912995999097,0.0,1.3430725733439128,,,,,,,,False
10,2026-09-09T11:36:17.157278+00:00,2026-09-09T11:36:19.157163+00:00,1.999859221999941,3.342378624000048,1.3274043798446655,0.8113948919449901,0.6666666666666666,0.9296012413448943,0.8250166932392374,0.8733504104480942,0.5630252100840336,0.8170731707317073,True
11,2026-09-09T11:36:22.504752+00:00,2026-09-09T11:36:24.514337+00:00,2.0095608819992776,0.0,1.239276925722758,,,,,,,,False
12,2026-09-09T11:36:24.515036+00:00,2026-09-09T11:36:26.571362+00:00,2.0563071350006794,0.0,1.2161792914072673,,,,,,,,False
13,2026-09-09T11:36:26.572126+00:00,2026-09-09T11:36:28.589323+00:00,2.0171754540006077,0.0,1.1790215969085693,,,,,,,,False
14,2026-09-09T11:36:28.590018+00:00,2026-09-09T11:36:30.505879+00:00,1.915834776000338,0.0,1.2314894994099934,,,,,,,,False
15,2026-09-09T11:36:30.506603+00:00,2026-09-09T11:36:32.494828+00:00,1.9881896679999045,3.2509545249995426,1.1776872475941975,0.8366286085584331,0.708994708994709,0.9307162684798205,0.8213195331272971,0.8804993734542683,0.6261682242990654,0.8170731707317073,True
16,2026-09-09T11:36:35.750704+00:00,2026-09-09T11:36:37.626683+00:00,1.8759603839989722,0.0,1.1177804470062256,,,,,,,,False
17,2026-09-09T11:36:37.627428+00:00,2026-09-09T11:36:39.564389+00:00,1.9369409779992566,0.0,1.1060043970743816,,,,,,,,False
18,2026-09-09T11:36:39.565216+00:00,2026-09-09T11:36:41.644859+00:00,2.079621181999755,0.0,1.140752911567688,,,,,,,,False
19,2026-09-09T11:36:41.645788+00:00,2026-09-09T11:36:43.640353+00:00,1.9945402659996034,0.0,1.1304084062576294,,,,,,,,False
20,2026-09-09T11:36:43.641059+00:00,2026-09-09T11:36:45.679961+00:00,2.0388788509990263,3.301103335999869,1.07980477809906,0.8263565046480019,0.6910994764397905,0.9184977543509449,0.8055559505507472,0.8721353384972595,0.6055045871559633,0.8048780487804879,False
21,2026-09-09T11:36:48.981785+00:00,2026-09-09T11:36:51.039470+00:00,2.057665084999826,0.0,1.1391288042068481,,,,,,,,False
22,2026-09-09T11:36:51.040231+00:00,2026-09-09T11:36:53.029474+00:00,1.9892228640001122,0.0,1.0478923916816711,,,,,,,,False
23,2026-09-09T11:36:53.030508+00:00,2026-09-09T11:36:55.066495+00:00,2.0359564930004126,0.0,1.0388049681981404,,,,,,,,False
24,2026-09-09T11:36:55.067347+00:00,2026-09-09T11:36:57.054574+00:00,1.987208324000676,0.0,1.1094818512598674,,,,,,,,False
25,2026-09-09T11:36:57.055666+00:00,2026-09-09T11:36:59.764777+00:00,2.7090881330004777,3.344945708000523,1.021504541238149,0.8473118357130749,0.7262569832402235,0.9303653858149835,0.8101953901446037,0.8719207382630814,0.6701030927835051,0.7926829268292683,False
26,2026-09-09T11:37:03.110511+00:00,2026-09-09T11:37:05.123120+00:00,2.0125798219996796,0.0,1.0407464504241943,,,,,,,,False
27,2026-09-09T11:37:05.124044+00:00,2026-09-09T11:37:07.101232+00:00,1.977164799000093,0.0,1.0633374452590942,,,,,,,,False
28,2026-09-09T11:37:07.102525+00:00,2026-09-09T11:37:09.153426+00:00,2.0508772209996096,0.0,0.9879808028539022,,,,,,,,False
29,2026-09-09T11:37:09.154512+00:00,2026-09-09T11:37:11.234268+00:00,2.079731763999007,0.0,1.027206798394521,,,,,,,,False
30,2026-09-09T11:37:11.235376+00:00,2026-09-09T11:37:13.217647+00:00,1.9822517369993875,3.3666176370006724,1.0213807423909504,0.8665810514834589,0.7584097859327217,0.9342095003430851,0.8102840439475043,0.8586288288806995,0.7607361963190185,0.7560975609756098,True
31,2026-09-09T11:37:16.589306+00:00,2026-09-09T11:37:18.567694+00:00,1.9783687550007016,0.0,1.0612792372703552,,,,,,,,False
32,2026-09-09T11:37:18.568992+00:00,2026-09-09T11:37:20.578356+00:00,2.009343990001071,0.0,1.0606853365898132,,,,,,,,False
33,2026-09-09T11:37:20.579662+00:00,2026-09-09T11:37:22.572782+00:00,1.9930817559998104,0.0,1.0595449209213257,,,,,,,,False
34,2026-09-09T11:37:22.574001+00:00,2026-09-09T11:37:24.553769+00:00,1.9797495570001047,0.0,0.9921882351239523,,,,,,,,False
35,2026-09-09T11:37:24.554927+00:00,2026-09-09T11:37:26.508316+00:00,1.9533666750012344,3.2656104319994483,0.9779715538024902,0.8747252747252747,0.7738095238095238,0.9295154700268229,0.819235215467226,0.8782915490669927,0.7558139534883721,0.7926829268292683,False
36,2026-09-09T11:37:29.774753+00:00,2026-09-09T11:37:31.784455+00:00,2.0096821949991863,0.0,0.9777398904164633,,,,,,,,False
37,2026-09-09T11:37:31.785613+00:00,2026-09-09T11:37:33.703679+00:00,1.918043886000305,0.0,1.010054608186086,,,,,,,,False
38,2026-09-09T11:37:33.704888+00:00,2026-09-09T11:37:35.668288+00:00,1.963379242000883,0.0,0.9238173564275106,,,,,,,,False
39,2026-09-09T11:37:35.669945+00:00,2026-09-09T11:37:37.579870+00:00,1.9099057800012815,0.0,1.001818100611369,,,,,,,,False
40,2026-09-09T11:37:37.581349+00:00,2026-09-09T11:37:39.492682+00:00,1.9113089219990798,3.3084019419984543,1.018226941426595,0.8712950077422137,0.7668711656441718,0.9427593412762773,0.8235018581983944,0.8626492054565865,0.7716049382716049,0.7621951219512195,True
41,2026-09-09T11:37:42.806735+00:00,2026-09-09T11:37:44.767167+00:00,1.9604140730007202,0.0,0.9027690887451172,,,,,,,,False
42,2026-09-09T11:37:44.768248+00:00,2026-09-09T11:37:46.823793+00:00,2.055521651000163,0.0,0.9856911897659302,,,,,,,,False
43,2026-09-09T11:37:46.824953+00:00,2026-09-09T11:37:48.743451+00:00,1.918474045000039,0.0,0.9889929493268331,,,,,,,,False
44,2026-09-09T11:37:48.745108+00:00,2026-09-09T11:37:51.462740+00:00,2.7176149429997167,0.0,0.9726313352584839,,,,,,,,False
45,2026-09-09T11:37:51.464044+00:00,2026-09-09T11:37:53.461105+00:00,1.9970342670003447,3.279110238001522,1.0300924181938171,0.8664378267607923,0.7577639751552795,0.9422798016343334,0.8104377022879842,0.8525135570654291,0.7721518987341772,0.7439024390243902,False
46,2026-09-09T11:37:56.741277+00:00,2026-09-09T11:37:58.670357+00:00,1.9290587260002212,0.0,0.9676394859949747,,,,,,,,False
47,2026-09-09T11:37:58.671764+00:00,2026-09-09T11:38:00.632384+00:00,1.9605970930006151,0.0,1.0300581455230713,,,,,,,,False
48,2026-09-09T11:38:00.633810+00:00,2026-09-09T11:38:02.569248+00:00,1.9354162569998152,0.0,0.9580949147542318,,,,,,,,False
49,2026-09-09T11:38:02.570713+00:00,2026-09-09T11:38:04.537570+00:00,1.9668347659990104,0.0,1.000919222831726,,,,,,,,False
50,2026-09-09T11:38:04.539059+00:00,2026-09-09T11:38:06.434848+00:00,1.8957228059989575,3.232664590999775,0.9735051194826762,0.8612343063697512,0.7476038338658147,0.9374220260744807,0.794064797857913,0.835953297313389,0.785234899328859,0.7134146341463414,False
