==============================================================================
GHRN | yelpchi | unified | TR40 | seed 42
==============================================================================
Run ID: ghrn_yelpchi_unified_tr40_seed42_a6000_20260913T224216Z
Device: cuda:0
Protocol: vast-v4.4  selection=auprc
Deletion ratio: 0.03 (post_aggregation)
/venv/main/lib/python3.12/site-packages/scipy/sparse/_index.py:145: SparseEfficiencyWarning: Changing the sparsity structure of a csr_matrix is expensive. lil_matrix is more efficient.
  self._set_arrayXarray(i, j, x)
Loaded yelpchi: 45,954 nodes, 32 features, 3 relation(s)
[compatibility] NOTE yelpchi is multi-relational; GHRN is a homogeneous spectral method and receives the frozen union view. Record this pair as PASS_WITH_SHARED_ADAPTER (A1).
Split: train 18,381 | valid 9,191 | test 18,382
Graph: 45,954 nodes, 7,739,912 stored directed edges (backend: dgl)
Training fraud/normal: 2,671/15,710 | fraud weight 5.8817
Parameters: 18,754 trainable
[protocol] WARNING unset identity fields: model_source_commit
------------------------------------------------------------------------------
STAGE 1: training on the unrefined graph (del_ratio = 0)
[stage1_unrefined] epoch   1/100 | loss 0.694378 | train 0.408s | val AUPRC 0.216268 | val AUROC 0.626154 | thr 0.47 | best epoch 1
[stage1_unrefined] epoch   2/100 | loss 0.691616 | train 0.020s | val AUPRC 0.250425 | val AUROC 0.660197 | thr 0.53 | best epoch 2
[stage1_unrefined] epoch   3/100 | loss 0.683253 | train 0.019s | val AUPRC 0.268706 | val AUROC 0.680632 | thr 0.57 | best epoch 3
[stage1_unrefined] epoch   4/100 | loss 0.678956 | train 0.019s | val AUPRC 0.289036 | val AUROC 0.700856 | thr 0.54 | best epoch 4
[stage1_unrefined] epoch   5/100 | loss 0.664111 | train 0.019s | val AUPRC 0.303172 | val AUROC 0.711900 | thr 0.52 | best epoch 5
[stage1_unrefined] epoch   6/100 | loss 0.651271 | train 0.019s | val AUPRC 0.309060 | val AUROC 0.717361 | thr 0.56 | best epoch 6
[stage1_unrefined] epoch   7/100 | loss 0.632185 | train 0.018s | val AUPRC 0.310298 | val AUROC 0.720228 | thr 0.65 | best epoch 7
[stage1_unrefined] epoch   8/100 | loss 0.617932 | train 0.018s | val AUPRC 0.319281 | val AUROC 0.727814 | thr 0.67 | best epoch 8
[stage1_unrefined] epoch   9/100 | loss 0.606871 | train 0.019s | val AUPRC 0.330981 | val AUROC 0.736673 | thr 0.63 | best epoch 9
[stage1_unrefined] epoch  10/100 | loss 0.607699 | train 0.019s | val AUPRC 0.336067 | val AUROC 0.740618 | thr 0.74 | best epoch 10
[stage1_unrefined] epoch  11/100 | loss 0.602749 | train 0.018s | val AUPRC 0.344833 | val AUROC 0.745946 | thr 0.72 | best epoch 11
[stage1_unrefined] epoch  12/100 | loss 0.595619 | train 0.018s | val AUPRC 0.354533 | val AUROC 0.750262 | thr 0.65 | best epoch 12
[stage1_unrefined] epoch  13/100 | loss 0.592047 | train 0.018s | val AUPRC 0.359166 | val AUROC 0.751881 | thr 0.65 | best epoch 13
[stage1_unrefined] epoch  14/100 | loss 0.585791 | train 0.019s | val AUPRC 0.361241 | val AUROC 0.752622 | thr 0.71 | best epoch 14
[stage1_unrefined] epoch  15/100 | loss 0.586583 | train 0.018s | val AUPRC 0.364430 | val AUROC 0.754691 | thr 0.67 | best epoch 15
[stage1_unrefined] epoch  16/100 | loss 0.583862 | train 0.018s | val AUPRC 0.366759 | val AUROC 0.757182 | thr 0.63 | best epoch 16
[stage1_unrefined] epoch  17/100 | loss 0.585025 | train 0.018s | val AUPRC 0.369215 | val AUROC 0.759710 | thr 0.65 | best epoch 17
[stage1_unrefined] epoch  18/100 | loss 0.581398 | train 0.019s | val AUPRC 0.371816 | val AUROC 0.762136 | thr 0.69 | best epoch 18
[stage1_unrefined] epoch  19/100 | loss 0.579785 | train 0.019s | val AUPRC 0.371219 | val AUROC 0.764516 | thr 0.67 | best epoch 18
[stage1_unrefined] epoch  20/100 | loss 0.575495 | train 0.018s | val AUPRC 0.370050 | val AUROC 0.766121 | thr 0.64 | best epoch 18
[stage1_unrefined] epoch  21/100 | loss 0.574685 | train 0.018s | val AUPRC 0.373113 | val AUROC 0.767217 | thr 0.66 | best epoch 21
[stage1_unrefined] epoch  22/100 | loss 0.571214 | train 0.018s | val AUPRC 0.378591 | val AUROC 0.768454 | thr 0.68 | best epoch 22
[stage1_unrefined] epoch  23/100 | loss 0.569908 | train 0.018s | val AUPRC 0.382361 | val AUROC 0.770276 | thr 0.67 | best epoch 23
[stage1_unrefined] epoch  24/100 | loss 0.566928 | train 0.019s | val AUPRC 0.385350 | val AUROC 0.771401 | thr 0.70 | best epoch 24
[stage1_unrefined] epoch  25/100 | loss 0.563979 | train 0.018s | val AUPRC 0.388012 | val AUROC 0.772281 | thr 0.74 | best epoch 25
[stage1_unrefined] epoch  26/100 | loss 0.562990 | train 0.018s | val AUPRC 0.389927 | val AUROC 0.774604 | thr 0.70 | best epoch 26
[stage1_unrefined] epoch  27/100 | loss 0.559600 | train 0.018s | val AUPRC 0.392483 | val AUROC 0.776810 | thr 0.69 | best epoch 27
[stage1_unrefined] epoch  28/100 | loss 0.556150 | train 0.018s | val AUPRC 0.395165 | val AUROC 0.778409 | thr 0.72 | best epoch 28
[stage1_unrefined] epoch  29/100 | loss 0.554237 | train 0.019s | val AUPRC 0.396627 | val AUROC 0.780720 | thr 0.65 | best epoch 29
[stage1_unrefined] epoch  30/100 | loss 0.552179 | train 0.019s | val AUPRC 0.401247 | val AUROC 0.782665 | thr 0.69 | best epoch 30
[stage1_unrefined] epoch  31/100 | loss 0.548348 | train 0.018s | val AUPRC 0.406889 | val AUROC 0.785362 | thr 0.65 | best epoch 31
[stage1_unrefined] epoch  32/100 | loss 0.544277 | train 0.018s | val AUPRC 0.412552 | val AUROC 0.787589 | thr 0.69 | best epoch 32
[stage1_unrefined] epoch  33/100 | loss 0.540978 | train 0.018s | val AUPRC 0.416203 | val AUROC 0.789260 | thr 0.69 | best epoch 33
[stage1_unrefined] epoch  34/100 | loss 0.538188 | train 0.018s | val AUPRC 0.415158 | val AUROC 0.790351 | thr 0.64 | best epoch 33
[stage1_unrefined] epoch  35/100 | loss 0.537731 | train 0.018s | val AUPRC 0.418741 | val AUROC 0.790760 | thr 0.77 | best epoch 35
[stage1_unrefined] epoch  36/100 | loss 0.546418 | train 0.019s | val AUPRC 0.420462 | val AUROC 0.792252 | thr 0.56 | best epoch 36
[stage1_unrefined] epoch  37/100 | loss 0.553548 | train 0.018s | val AUPRC 0.425615 | val AUROC 0.793334 | thr 0.72 | best epoch 37
[stage1_unrefined] epoch  38/100 | loss 0.531478 | train 0.018s | val AUPRC 0.427421 | val AUROC 0.793865 | thr 0.75 | best epoch 38
[stage1_unrefined] epoch  39/100 | loss 0.535793 | train 0.018s | val AUPRC 0.433023 | val AUROC 0.796902 | thr 0.66 | best epoch 39
[stage1_unrefined] epoch  40/100 | loss 0.532021 | train 0.018s | val AUPRC 0.434608 | val AUROC 0.797252 | thr 0.67 | best epoch 40
[stage1_unrefined] epoch  41/100 | loss 0.526649 | train 0.018s | val AUPRC 0.433441 | val AUROC 0.795821 | thr 0.70 | best epoch 40
[stage1_unrefined] epoch  42/100 | loss 0.528503 | train 0.018s | val AUPRC 0.437376 | val AUROC 0.796897 | thr 0.69 | best epoch 42
[stage1_unrefined] epoch  43/100 | loss 0.522593 | train 0.018s | val AUPRC 0.442487 | val AUROC 0.798610 | thr 0.64 | best epoch 43
