epoch,train_seconds,validation_seconds,cumulative_seconds,train_loss,validation_auroc,validation_auprc,validation_macro_f1,validation_threshold,is_best_checkpoint,timestamp_utc,notes
0,1.0271028490387835,1.3825117080123164,2.4096145570511,2.0733094215393066,0.5959985729307496,0.1426259407081759,0.5463251535913627,0.5,True,2026-09-13T23:33:54.712774+00:00,
1,0.6649231549818069,1.4065722590312362,4.481109971064143,2.078455924987793,0.585642932251765,0.15675573001949134,0.5448587049601475,0.63,True,2026-09-13T23:33:57.153676+00:00,
2,0.6757892229943536,1.3012489279499277,6.458148122008424,2.0724544525146484,0.6049553101997898,0.1653436513327454,0.5582118140257675,0.53,True,2026-09-13T23:33:59.477714+00:00,
3,0.6267478149966337,1.5567982910433784,8.641694228048436,2.077784538269043,0.6058284512543188,0.19845970505835794,0.5506938497683508,0.5,True,2026-09-13T23:34:02.055308+00:00,
4,0.6735138120129704,1.3240819899947383,10.639290030056145,2.0663464069366455,0.6023922187171398,0.20353161031780834,0.5660924311609243,0.51,True,2026-09-13T23:34:04.416775+00:00,
5,0.637785171973519,1.2912940109963529,12.568369213026017,2.066718816757202,0.6054341294877572,0.19567398417596044,0.5496953217496461,0.57,False,2026-09-13T23:34:06.680740+00:00,
6,0.6083595540258102,1.2859644799609669,14.462693247012794,2.066934585571289,0.5967402733964248,0.17969236815071565,0.5441874928397243,0.6,False,2026-09-13T23:34:08.916994+00:00,
7,0.615060216980055,1.402242563024629,16.479996027017478,2.0600099563598633,0.5966463872615291,0.18990732721728584,0.5552901484480433,0.59,False,2026-09-13T23:34:11.267554+00:00,
8,0.6140208870056085,1.2600698380265385,18.354086752049625,2.0495214462280273,0.6094524560612888,0.2065964517462116,0.5643325013682022,0.55,True,2026-09-13T23:34:13.480515+00:00,
9,0.6125532839796506,1.272139808977954,20.23877984500723,2.0484156608581543,0.6074808472284813,0.20904474724347005,0.5609252375051632,0.52,True,2026-09-13T23:34:15.708539+00:00,
10,0.6099657570011914,1.2644442649907432,22.113189866999164,2.071032762527466,0.6036221270842722,0.20206024805008715,0.5567833857839036,0.53,False,2026-09-13T23:34:17.918278+00:00,
11,0.6100915499846451,1.4032054879935458,24.126486904977355,2.0433387756347656,0.6035751840168244,0.20423014474290435,0.5607975760543551,0.53,False,2026-09-13T23:34:20.266049+00:00,
12,0.6198960950132459,1.2738087020115927,26.020191702002194,2.0337512493133545,0.602410995944119,0.1984774409487756,0.5648072333234613,0.53,False,2026-09-13T23:34:22.494897+00:00,
13,0.6109436050173827,1.273104820982553,27.90424012800213,2.0626304149627686,0.6021199489259427,0.195621431791819,0.5600132045047675,0.56,False,2026-09-13T23:34:24.713766+00:00,
14,0.6072723219986074,1.2602247999748215,29.77173724997556,2.050848960876465,0.6021387261529217,0.19434954008643734,0.5672343852969173,0.58,False,2026-09-13T23:34:26.916903+00:00,
15,0.6166777919861488,1.2681108370306902,31.656525878992397,2.0526952743530273,0.6065044314255671,0.19381446486491202,0.5655225191536729,0.58,False,2026-09-13T23:34:29.140537+00:00,
16,0.604451106977649,1.3968398529686965,33.65781683893874,2.0515518188476562,0.6102786540483702,0.19479839452943115,0.5589877046088859,0.58,False,2026-09-13T23:34:31.476410+00:00,
17,0.6059150240034796,1.2643033729982562,35.52803523594048,2.037698984146118,0.6134989484752891,0.19896045083549296,0.5612272977435333,0.55,False,2026-09-13T23:34:33.682864+00:00,
18,0.6150906820548698,1.2715815990231931,37.41470751701854,2.048786163330078,0.6005191903259726,0.1960651765583083,0.5587380655873807,0.59,False,2026-09-13T23:34:35.902938+00:00,
19,0.6093006320297718,1.2590572439949028,39.283065393043216,2.0380477905273438,0.5971909268439237,0.19564127016954824,0.5624628879892037,0.58,False,2026-09-13T23:34:38.104510+00:00,
20,0.6027801929740235,1.2647727419971488,41.15061832801439,2.045128583908081,0.595946935556557,0.19811899012133216,0.5578643786974112,0.59,False,2026-09-13T23:34:40.308338+00:00,
21,0.7612186209880747,1.2701857290230691,43.18202267802553,2.0479938983917236,0.5949939912873666,0.19805236883584723,0.5573145869073369,0.59,False,2026-09-13T23:34:42.672129+00:00,
22,0.610833224025555,1.2601077089784667,45.052963611029554,2.0319910049438477,0.5894734865555055,0.19714262758492812,0.5581143997339542,0.59,False,2026-09-13T23:34:44.883464+00:00,
23,0.605475342948921,1.2652607419877313,46.92369969596621,2.0299243927001953,0.585793150067598,0.19284788075735843,0.5613496585718808,0.59,False,2026-09-13T23:34:47.085922+00:00,
24,0.6120164839667268,1.2663205090211704,48.802036688954104,2.0528883934020996,0.5842534174553103,0.18788198640172699,0.5656707562799445,0.58,False,2026-09-13T23:34:49.296616+00:00,
25,0.6089084189734422,1.3999455090379342,50.81089061696548,2.0536746978759766,0.5830892293826048,0.1868531388381649,0.5651258847420201,0.56,False,2026-09-13T23:34:51.641989+00:00,
26,0.6068533359793946,1.262973589997273,52.68071754294215,2.047776222229004,0.5792586750788643,0.1810836109644571,0.5774384331975955,0.55,False,2026-09-13T23:34:53.848040+00:00,
27,0.618812917964533,1.2723602140322328,54.57189067493891,2.0486035346984863,0.5770805167492865,0.17633506362352086,0.5631789106415972,0.55,False,2026-09-13T23:34:56.073701+00:00,
28,0.6051717569935136,1.2638408920029178,56.440903323935345,2.0530037879943848,0.576235541535226,0.1728184822625614,0.5581143997339542,0.55,False,2026-09-13T23:34:58.276707+00:00,
29,0.6088751640054397,1.3291024239733815,58.378880911914166,2.0453741550445557,0.5737945020279405,0.16948996463836968,0.540412004069176,0.55,False,2026-09-13T23:35:00.593942+00:00,
