epoch,time_s
0,4.980932235717773
1,4.911958456039429
2,5.181626558303833
3,5.074657678604126
4,5.3028318881988525
5,5.219577074050903
6,4.88612174987793
7,5.049736976623535
8,5.152928590774536
9,5.336581468582153
10,5.2642927169799805
11,5.27632474899292
12,5.4002063274383545
13,5.29498815536499
14,5.334920406341553
15,5.180416584014893
16,5.297662258148193
17,4.831146478652954
18,4.905559301376343
19,4.806983232498169
20,5.277836322784424
21,4.879695415496826
22,5.111307144165039
23,4.968394756317139
24,4.867120027542114
25,5.1423773765563965
26,4.920758247375488
27,4.675356388092041
28,4.809396982192993
29,4.8610265254974365
30,4.811177015304565
31,4.737958908081055
32,4.75037407875061
33,5.017059087753296
34,5.022239923477173
35,4.96845817565918
36,4.847801923751831
37,4.840668201446533
38,5.198124885559082
39,4.8373332023620605
40,5.004825592041016
41,4.835153579711914
42,4.788130044937134
43,5.147629261016846
44,5.65754508972168
45,5.126114845275879
46,5.1302573680877686
47,5.475788593292236
48,5.5377702713012695
49,5.248007535934448
50,5.067868709564209
51,5.126099348068237
52,5.32033634185791
53,5.3921730518341064
54,5.690680980682373
55,5.38084864616394
56,5.227043390274048
57,5.168416738510132
58,5.0605809688568115
59,5.403543472290039
60,4.801752090454102
61,4.805213451385498
